Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   7.6	     73	 555277	 100642	    2.4	      1
   7.0	     32	 435544	 102254	   14.6	      1
  19.9	    268	 4440887	 101674	   -2.5	      1
   3.7	     88	      0	 100321	    2.6	      1
  17.7	    152	 4171377	 101365	   14.1	      1
  10.8	     11	 1577442	 101292	    7.3	      1
   9.7	    186	 1138017	 100922	   10.2	      1
   8.8	    301	 894452	 101644	   -1.0	      1
   1.6	    145	      0	 101055	    3.4	      1
   3.8	    196	      0	 101985	    6.2	      1
   4.5	    117	 113136	 101906	    6.6	      1
   2.4	    174	      0	 101114	   14.3	      1
   2.2	    294	      0	 101108	   -0.2	      1
   4.0	    293	  82873	 102169	   10.1	      1
   9.4	    115	 1035422	 100501	    8.6	      1
  13.6	    236	 3156945	 100512	    5.5	      1
  10.9	    243	 1691831	 101438	   -1.6	      1
  12.6	     41	 2459684	 101152	   14.8	      1
   3.6	    135	      0	 100337	   -0.3	      1
   4.8	    307	 139397	 102227	   11.6	      1
   7.4	    311	 531611	 101708	   -4.6	      1
  11.0	     29	 1647645	 100467	   12.6	      1
   8.2	    173	 712138	 102092	    6.5	      1
   2.7	     58	      0	 101453	   -0.9	      1
  10.8	    319	 1642628	 101907	    0.7	      1
   6.0	     98	 282141	 100356	   -1.1	      1
  10.5	    184	 1457365	 101113	    8.7	      1
   4.6	     78	 119330	 100854	   14.0	      1
   7.5	    101	 539578	 101047	    3.0	      1
   0.4	    308	      0	 101018	    9.0	      1
   9.6	    183	 1099285	 100937	   14.8	      1
  10.9	    272	 1643394	 101917	    6.7	      1
  14.2	    187	 3661368	 100465	   -0.3	      1
   2.2	     59	      0	 101823	   13.5	      1
   6.4	    146	 332287	 100499	    2.4	      1
   5.4	    309	 198575	 101819	   14.7	      1
   9.5	    356	 1117073	 100619	   -1.1	      1
   6.1	    108	 281974	 101929	   14.6	      1
  10.2	     83	 1315558	 101690	   13.2	      1
  10.1	    129	 1371995	 101668	   -4.2	      1
   3.7	     65	      0	 102259	   10.6	      1
   5.1	    360	 166884	 100389	    0.0	      1
   2.6	     65	      0	 101804	    8.2	      1
  10.4	    169	 1439669	 101067	    2.1	      1
   9.7	     89	 1163468	 101046	    1.6	      1
   8.1	    221	 702012	 101016	   -2.7	      1
  12.4	    304	 2428526	 100512	    0.6	      1
   6.4	    148	 328758	 100796	    2.5	      1
   9.7	    204	 1174491	 101627	    1.2	      1
  12.0	    235	 2270639	 100926	   -4.2	      1
   2.7	    321	      0	 100620	   10.9	      1
   4.8	    123	 138798	 100436	    1.1	      1
   3.6	    126	      0	 101709	    3.1	      1
   9.6	     99	 1166611	 101427	   -1.4	      1
  10.1	    211	 1276138	 101771	   14.9	      1
   2.8	    298	      0	 101184	    6.4	      1
  13.0	    192	 2745717	 100320	    7.2	      1
   5.7	     61	 236022	 102110	    3.4	      1
   0.4	     74	      0	 102173	    7.6	      1
  12.7	     63	 2531024	 100697	    9.8	      1
  15.9	    172	 4172818	 100499	   11.5	      1
  12.1	     36	 2333596	 100826	   -2.6	      1
  14.0	     17	 3424195	 101275	   11.4	      1
   8.5	    128	 805413	 101343	   -1.1	      1
   4.7	    112	 134177	 101569	   -2.6	      1
  13.6	    221	 3326416	 101711	   -0.8	      1
   8.0	    307	 677994	 101325	   -0.8	      1
  12.9	    147	 2780514	 101973	    4.4	      1
   5.0	    110	 156387	 100483	   13.4	      1
   7.9	    172	 623676	 101621	    7.2	      1
   9.5	    304	 1070638	 100772	    6.1	      1
  13.4	    329	 3165725	 100468	   -4.0	      1
  18.8	    290	 4302805	 101838	    6.6	      1
  20.9	    334	 4479708	 101738	   -4.7	      1
  11.9	    278	 2116737	 100568	    4.5	      1
   3.9	     24	      0	 101249	    3.3	      1
   6.8	    190	 382812	 101173	   11.9	      1
  20.3	    129	 4136888	 100671	   14.5	      1
   6.4	     56	 340961	 100895	    1.5	      1
  18.2	     17	 4208528	 101088	   10.8	      1
  12.8	     76	 2681780	 101977	    3.1	      1
  14.5	     63	 3943107	 101030	    0.3	      1
  13.2	     73	 2973109	 101168	   -2.0	      1
   6.6	    240	 361219	 101255	   10.3	      1
   5.7	    247	 246135	 100744	   -4.9	      1
   5.3	    267	 186355	 100394	    2.7	      1
  15.7	    312	 4342810	 100985	    1.7	      1
   4.4	    160	 106533	 101388	    5.0	      1
  10.2	     16	 1331226	 102058	   14.9	      1
   1.2	    325	      0	 101216	   -4.0	      1
   3.4	    330	      0	 101449	    1.3	      1
   7.2	    354	 476885	 101733	   11.4	      1
  22.3	     37	 4286990	 101909	    7.8	      1
  10.6	     71	 1560754	 102102	    2.4	      1
   1.7	     50	      0	 102293	   12.7	      1
   6.9	    196	 411352	 100752	    8.8	      1
   3.8	    331	      0	 101807	   -0.7	      1
  14.3	    243	 3750672	 100609	    1.4	      1
  19.6	    175	 4315647	 100668	    2.6	      1
   5.1	    327	 177211	 101847	   -0.0	      1
  10.9	    128	 1663881	 100433	    3.8	      1
   2.2	    338	      0	 101261	   11.1	      1
  18.0	     86	 4291219	 101542	    6.5	      1
  14.5	     95	 3885655	 100763	    3.2	      1
  20.4	    106	 4246443	 100499	    6.6	      1
  14.8	     19	 4030412	 101485	   11.7	      1
  16.0	     69	 4218078	 101964	   12.6	      1
  24.4	    235	 4393514	 102132	    1.6	      1
  10.6	     82	 1466532	 101191	   12.8	      1
   8.0	    105	 645885	 101559	    6.8	      1
  24.3	    253	 4325765	 100881	    2.5	      1
   6.1	    348	 294767	 100841	   -2.4	      1
  15.1	      6	 4338667	 101707	    3.9	      1
   6.1	     67	 289325	 101454	    5.2	      1
   4.4	     63	 106999	 100798	    2.6	      1
  13.0	    313	 2710414	 100839	   11.9	      1
  16.0	    204	 4250474	 101219	    8.3	      1
  18.1	    108	 4447782	 101161	   -4.3	      1
   3.9	     83	      0	 101026	    1.9	      1
  17.6	    178	 4174740	 101631	   14.6	      1
   9.0	    125	 895055	 101677	   12.9	      1
  17.8	    309	 4263305	 100914	    6.6	      1
  14.6	     91	 4007310	 100423	   -1.6	      1
   4.5	    256	 116708	 102232	    9.0	      0
  17.2	    200	 4190923	 101855	   14.1	      1
  10.3	     97	 1434381	 101202	   -1.2	      1
   5.7	     12	 236196	 102033	   14.3	      1
  14.2	    199	 3591238	 100498	    8.7	      1
   8.1	     15	 678231	 100913	    2.9	      1
  12.1	    180	 2325453	 100905	   -3.1	      1
   0.6	    106	      0	 100950	    9.9	      1
   3.4	    355	      0	 101055	   -4.9	      1
  13.1	    153	 2945510	 100320	   -4.8	      1
  12.6	    158	 2542689	 100518	    7.0	      1
  13.2	    122	 2935417	 101829	    4.0	      1
  10.2	     64	 1331487	 102070	   15.0	      1
   7.4	     67	 522494	 100757	    2.7	      1
  12.6	    273	 2621339	 101125	   -0.4	      1
   2.8	    352	      0	 102077	   13.7	      1
   1.3	    201	      0	 102158	   -0.7	      1
   8.6	     72	 774742	 100681	   13.3	      1
   9.2	    137	 1023159	 101908	    2.5	      1
   7.7	    342	 570602	 101097	    5.6	      1
   1.5	    300	      0	 102256	    0.6	      1
   9.5	    327	 1082875	 101027	   11.0	      1
  19.0	     12	 4194683	 100523	   10.1	      1
   6.8	    310	 419323	 101727	   -1.0	      1
   4.0	     24	  82623	 100884	    7.5	      1
  13.3	    172	 3046145	 100490	    1.6	      1
   1.4	    230	      0	 101628	   10.0	      1
   6.5	     98	 347931	 102297	    7.6	      1
   7.6	     12	 566195	 101865	    3.4	      1
   7.2	    313	 451821	 100719	   13.2	      1
   3.2	     30	      0	 101772	   -0.9	      1
  10.7	     94	 1537256	 100714	   10.8	      1
   6.7	    211	 376538	 101249	    9.0	      1
  13.7	    201	 3362797	 101306	   -0.4	      1
  13.4	    247	 3113692	 101583	    4.2	      1
   8.5	     26	 774510	 102136	   12.0	      1
  16.3	    345	 4196177	 100818	   10.8	      1
  13.5	    318	 3085428	 100654	    9.2	      1
   7.2	    317	 462020	 102297	   13.5	      1
  10.2	    164	 1370662	 101631	    1.4	      1
   2.6	     57	      0	 101923	    8.0	      0
   9.3	    348	 1006960	 102226	   14.2	      1
   0.8	    328	      0	 101608	   14.1	      1
   9.6	    118	 1151934	 100431	    0.0	      1
   5.9	    167	 264028	 101460	   -0.7	      1
   7.0	    299	 434673	 101319	    5.4	      1
  11.1	    119	 1727610	 102253	    7.0	      1
   6.9	    352	 430709	 102062	    2.7	      1
  19.9	    215	 4382825	 101203	   -0.2	      1
   3.0	      6	      0	 101819	    7.2	      1
   8.6	     42	 819743	 100305	   -4.7	      1
   7.8	     85	 635755	 102134	   -1.1	      1
   3.2	     74	      0	 100485	   -3.3	      1
   8.2	    106	 693410	 101471	   10.0	      1
   7.9	    330	 616044	 102161	   14.2	      1
  10.8	    251	 1554088	 101442	   14.5	      1
  14.1	    121	 3580627	 101829	    6.1	      1
  11.9	     83	 2175921	 101842	    1.1	      1
   2.8	    167	      0	 101059	    5.7	      1
   6.3	    158	 324281	 101169	   -2.4	      1
   5.0	     39	 164398	 101659	    5.0	      1
   4.1	    287	  90905	 101307	    0.5	      1
   3.7	    337	      0	 101450	   -1.4	      1
   5.7	    194	 227441	 102176	   14.0	      1
  19.6	    154	 4228981	 101540	   10.7	      1
   5.9	     38	 260909	 100667	   -0.2	      1
   2.9	    116	      0	 102190	   11.2	      1
  10.2	    344	 1326140	 101380	    8.9	      1
  14.4	    184	 3808871	 100903	    2.3	      1
  11.6	    359	 1947292	 100321	    5.4	      1
  10.3	    179	 1418255	 100690	   -3.4	      1
   6.6	     98	 351190	 100945	   12.5	      1
  13.1	     23	 2922671	 101136	   -2.6	      1
   4.8	    345	 138881	 100452	   13.5	      1
  11.5	     37	 1994807	 102186	    2.6	      1
   4.5	    156	 116059	 101012	   -3.0	      1
   8.5	    235	 800655	 100699	   -3.8	      1
   7.1	    146	 470913	 101692	    1.1	      1
   9.9	     96	 1203033	 101510	   14.5	      1
   5.3	    164	 191396	 101994	    3.2	      1
   2.1	     12	      0	 101466	   -2.3	      1
  10.2	    149	 1333887	 100639	    6.4	      1
   3.6	    351	      0	 102244	    4.6	      1
   4.6	    107	 120492	 100416	    7.2	      1
   5.7	    193	 236646	 100719	   -0.3	      1
  10.6	    357	 1572284	 101741	   -3.0	      1
   4.6	     77	 123726	 100924	    2.2	      1
   7.7	    341	 584188	 100331	   -3.6	      1
   5.6	    269	 230893	 102115	   -3.7	      1
  15.8	    326	 4424016	 102160	   -0.2	      1
   4.0	    138	  82755	 101558	   12.3	      1
   4.5	    177	 117505	 100776	    7.8	      1
   4.6	     62	 120685	 101056	   12.6	      1
  11.6	    344	 1961803	 101273	   10.4	      1
   2.0	    230	      0	 100972	   -3.1	      1
   9.7	    132	 1141238	 101498	   10.8	      1
  21.0	    237	 4364181	 101685	    2.3	      1
  14.3	    270	 3721821	 100429	    3.8	      1
  13.0	     30	 2940834	 101859	   -4.1	      1
   8.8	    169	 873649	 100629	   -1.7	      1
   8.1	     79	 677973	 101400	    5.8	      1
  11.2	    171	 1760424	 101120	    7.5	      1
  12.5	    184	 2500005	 101591	    6.6	      1
   6.0	     53	 275235	 101313	    8.1	      1
   6.0	     74	 266714	 100452	    8.5	      1
   6.8	    241	 403170	 100318	   -4.8	      1
   5.5	     49	 207362	 101423	    6.2	      1
  12.1	      8	 2331402	 101912	   -4.3	      1
  22.3	     46	 4234385	 101561	   10.3	      1
  11.1	    121	 1797904	 102221	    0.8	      1
  12.8	    171	 2697054	 101286	    2.0	      1
  10.1	      1	 1311132	 102185	   10.7	      1
   2.2	    308	      0	 101938	    7.2	      1
   7.7	    211	 587851	 101519	    0.9	      1
  12.8	    208	 2587253	 100596	   14.0	      1
   5.7	     65	 237615	 100774	   -4.1	      1
  10.4	    252	 1435079	 101297	    5.6	      1
   5.1	    201	 168585	 101011	    9.8	      1
   6.7	     14	 375356	 101996	   12.2	      1
  12.4	    210	 2443927	 102199	    6.7	      1
  14.0	    116	 3402467	 100350	    7.8	      1
   7.1	    357	 467914	 100854	   -3.9	      1
   6.6	    330	 369758	 101040	    1.7	      1
  11.8	     56	 2172499	 101601	   -2.5	      1
  18.9	    348	 4216893	 100878	    9.6	      1
  13.3	    177	 2960685	 100693	    9.8	      1
  12.9	    203	 2687867	 100723	    6.7	      1
  12.3	    338	 2458445	 102181	   -4.9	      1
  11.0	    255	 1775363	 101160	   -4.3	      1
  20.2	     31	 4294241	 101274	    5.6	      1
   8.7	    307	 846958	 100529	    0.8	      1
  10.6	     64	 1524377	 102008	    8.9	      1
  14.9	      6	 4111105	 100859	   12.0	      1
  14.9	    344	 4068701	 100582	   12.0	      1
   7.9	    247	 652095	 101785	    0.9	      1
   9.8	     64	 1187264	 100561	    5.5	      0
   6.8	     14	 416636	 102064	   -3.4	      1
   6.6	     11	 365994	 101881	    9.5	      1
   7.5	    343	 524856	 101740	   14.7	      1
   7.9	    325	 653299	 100969	   -4.1	      1
  11.3	    295	 1844493	 101205	    2.7	      1
   4.0	    194	      0	 100603	   -0.7	      1
   9.1	    128	 950439	 101722	   12.7	      1
   4.0	      9	      0	 102024	    0.3	      1
   5.5	     58	 209331	 102091	   11.6	      1
  12.4	     75	 2351319	 100851	   11.9	      1
   7.6	    294	 576044	 101157	    1.0	      1
   0.9	     55	      0	 102230	    2.0	      1
   5.2	    162	 183823	 101079	   -3.2	      1
   1.0	    106	      0	 101555	    8.7	      1
   8.6	    159	 825290	 101866	    1.1	      1
   4.5	    105	 121335	 100714	   -1.4	      1
  14.3	     43	 3859867	 102248	   -4.5	      1
   5.9	     14	 269463	 100437	   -2.4	      1
  10.8	    226	 1546270	 100731	   14.2	      1
   8.7	     70	 869260	 101970	   -1.3	      1
  16.6	     23	 4433311	 101416	   -2.8	      1
   8.6	     63	 791623	 100978	   10.3	      1
  15.4	      5	 4345961	 101578	    3.1	      1
   4.5	    203	 116212	 102145	    5.6	      1
   8.0	    339	 659584	 101964	    3.3	      1
  20.2	     99	 4423996	 100589	   -4.4	      1
  14.0	    283	 3633591	 100445	   -4.7	      1
   8.9	    177	 913382	 101722	   -0.3	      1
  12.2	    156	 2240311	 100881	   14.7	      1
   6.1	    103	 289942	 100689	    8.2	      1
   5.5	    204	 212145	 100502	   -1.7	      1
   7.1	    183	 458581	 101031	    1.4	      1
   6.3	     19	 312950	 100476	    3.6	      1
  12.8	     83	 2711328	 102208	    6.1	      1
  26.8	    124	      0	 101282	   12.6	      1
   9.2	     26	 970501	 100916	    6.8	      1
