Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   8.5	     82	 528571	 101133	   -0.8	      1
   6.8	    194	 254635	 101204	   12.4	      1
   3.8	    171	      0	 102005	   13.1	      1
   3.3	    328	      0	 101320	   -4.0	      1
  10.5	    167	 974589	 100621	    7.1	      1
   8.2	    172	 464304	 100365	    0.7	      1
  11.4	    360	 1298412	 100327	   -2.6	      0
   7.2	    326	 315743	 101815	    3.6	      1
   6.6	    272	 238571	 101644	   13.1	      1
  12.8	     60	 1750989	 102057	   13.0	      1
   8.3	    305	 500626	 101391	   -1.3	      1
  12.5	    137	 1619886	 101068	   10.7	      1
   6.9	    333	 279483	 102198	    8.5	      1
  11.2	    321	 1165702	 100699	    6.5	      1
   8.5	    294	 534749	 101341	    3.3	      1
  12.1	    120	 1448829	 102137	   14.9	      1
   7.9	    134	 423801	 101443	    2.8	      1
   6.8	    141	 264043	 100525	   12.3	      1
   9.5	     58	 732406	 101033	    2.4	      1
   7.6	    319	 370326	 101256	    9.3	      1
  11.8	    278	 1385886	 101500	    4.9	      1
   8.5	    138	 528210	 101178	   -2.2	      1
   2.1	     45	      0	 101740	   12.3	      1
   9.3	    358	 694450	 101425	    1.1	      1
  10.3	    234	 969343	 102114	   -2.5	      1
  11.2	    346	 1168256	 101068	   11.0	      1
   4.8	    358	      0	 101765	   12.5	      1
   6.5	    312	 240200	 101503	   -0.6	      1
   4.0	    175	      0	 101221	    5.4	      1
   9.0	    130	 619982	 101006	    5.4	      1
   6.4	    129	 221130	 102256	    9.8	      1
  19.3	    201	 2372918	 100414	   -2.0	      1
   5.3	    178	 126742	 101755	    6.1	      1
   4.4	    291	      0	 101492	   11.2	      1
   4.7	    203	      0	 101715	   11.5	      1
   2.1	    242	      0	 100477	   12.2	      1
   3.9	    211	      0	 100703	   11.4	      1
  10.9	     16	 1073343	 100507	    8.1	      1
   8.6	    166	 519453	 101106	   11.6	      1
   9.4	     66	 717037	 101565	    4.1	      1
   6.9	    109	 289006	 101419	   -3.6	      1
  18.4	      6	 2291849	 102222	   12.6	      1
  11.9	     38	 1425692	 100747	    5.1	      1
  14.7	    133	 2272926	 102177	   14.9	      1
   5.9	    183	 177309	 100390	   -0.7	      1
   7.9	     23	 423338	 101235	    6.7	      0
  19.2	    141	 2331688	 101438	    5.6	      1
   2.3	    355	      0	 101648	   11.2	      1
  10.1	     93	 871074	 101729	   10.7	      1
   3.3	    330	      0	 100314	    5.6	      1
   4.0	    213	      0	 102273	    4.8	      1
   3.9	    333	      0	 100815	    1.9	      1
   6.7	    137	 263591	 101388	   -4.3	      1
  13.2	    355	 1924085	 102003	    8.8	      1
  12.5	    176	 1623374	 100639	    9.6	      1
  19.3	      1	 2346384	 102064	    5.5	      1
   4.6	    300	      0	 101952	   13.6	      1
   2.9	    274	      0	 100410	    4.7	      1
   4.9	    263	      0	 101949	   -1.3	      1
   9.0	    146	 625315	 100537	    0.8	      1
  17.7	     95	 2426870	 101690	   -4.7	      1
   9.3	    284	 690147	 101913	    6.9	      1
   7.3	    116	 336599	 100856	    4.5	      1
   3.0	    265	      0	 100609	    1.1	      1
   2.4	     66	      0	 101515	    9.0	      1
   4.1	    309	      0	 102219	   13.9	      1
   8.3	    170	 482953	 101232	    9.2	      1
  15.9	    292	 2304624	 101089	    7.9	      1
   4.6	    319	      0	 101616	    6.5	      1
   8.2	    342	 454520	 101820	   10.5	      1
   8.8	    278	 552983	 100481	   13.2	      1
   5.9	    342	 170843	 101419	   14.2	      1
  11.1	      7	 1177501	 102243	    2.6	      1
  15.7	    216	 2338010	 102156	    6.8	      1
  12.8	    230	 1845258	 101997	   -1.1	      1
   2.2	    253	      0	 100993	   13.5	      1
   7.5	    305	 340770	 100436	   15.0	      1
  21.2	    123	 2394495	 102258	    0.5	      1
   6.0	     45	 185599	 102029	    1.2	      1
  13.2	    302	 2003488	 101136	    0.1	      1
   8.6	    321	 534714	 100700	    2.4	      1
   7.5	     89	 344511	 101724	   12.4	      1
   3.5	    331	      0	 100403	    6.2	      1
   1.3	    319	      0	 100865	   -4.6	      1
   5.3	    101	 125378	 100449	   12.5	      1
   5.7	      7	 161051	 100564	    3.8	      1
   1.9	    341	      0	 100542	   -2.4	      1
   6.8	    176	 264876	 101654	   13.9	      1
  13.8	     24	 2322494	 100453	   -4.9	      1
   6.1	    177	 198867	 101497	   -3.0	      1
   5.0	    222	      0	 100709	   12.7	      1
   4.1	     87	      0	 101466	    4.5	      1
   9.6	     16	 737333	 101899	   10.2	      1
  13.6	    306	 2192821	 101236	   -2.8	      1
   4.3	    199	      0	 101650	    3.0	      1
   3.6	     18	      0	 100575	    9.3	      1
   1.0	    348	      0	 100870	   -3.0	      1
   7.0	    345	 280564	 101819	   14.8	      1
  13.7	    119	 2217224	 102283	    6.0	      1
  20.4	    210	 2293383	 100886	    8.7	      1
   5.9	    213	 179048	 101521	   -2.1	      1
   6.2	    104	 200902	 101736	    9.7	      1
   5.5	    196	 142718	 100332	   -3.4	      1
   6.3	    252	 205361	 100610	    9.0	      1
  13.1	     72	 1917924	 102299	    5.6	      1
   9.1	    210	 664907	 101809	   -3.5	      1
   8.6	    244	 537467	 101939	    9.5	      1
   3.9	     44	      0	 100571	   -3.1	      1
   6.8	    164	 256743	 100692	   14.8	      1
   2.4	    311	      0	 102049	   14.1	      1
  14.2	    149	 2289855	 100804	    8.9	      1
   9.1	     35	 646204	 100340	    4.5	      1
   1.1	    105	      0	 102010	   13.8	      1
   8.9	    328	 604699	 101862	    4.7	      1
   7.8	     23	 406653	 101903	    0.8	      1
   4.2	    186	      0	 101128	   13.4	      1
   4.4	    265	      0	 102105	   -1.0	      1
   8.9	    325	 621055	 100581	   -4.1	      1
   4.4	    310	      0	 100617	    5.2	      1
  14.0	    146	 2297157	 101844	   10.9	      1
   8.1	    204	 453972	 102124	    1.0	      1
   5.1	    156	 115087	 102093	    0.3	      1
   3.6	    167	      0	 101616	    7.4	      1
   6.5	    327	 238544	 101951	   -2.8	      1
   8.2	     34	 474999	 101318	    2.7	      1
   9.2	     26	 678220	 100917	   -3.7	      1
   7.9	    150	 413113	 101711	    6.8	      1
   5.7	     96	 155959	 102107	    9.3	      1
   5.2	    300	 119612	 101478	   -0.7	      1
  14.7	    235	 2376917	 100933	   -1.1	      1
  12.2	    355	 1579153	 102067	   -2.3	      1
  13.3	    304	 1982533	 101837	    9.3	      1
   5.7	    283	 153368	 101065	    7.6	      1
  11.1	     90	 1167640	 102238	    8.6	      1
  16.2	    188	 2392344	 100755	   -3.3	      1
   2.0	     45	      0	 102109	   11.1	      1
   5.5	    344	 136911	 101751	   14.9	      1
  17.1	    102	 2290212	 101244	   10.1	      1
   4.4	     79	      0	 100956	   12.3	      1
   4.3	    109	      0	 102128	    3.9	      1
  11.3	     51	 1220850	 102128	    7.6	      1
   4.6	    178	      0	 102205	    1.3	      1
   1.9	    320	      0	 100326	   -3.0	      0
   4.7	     17	      0	 102014	    2.3	      1
  16.6	     80	 2342821	 101073	    3.2	      1
   4.8	    104	      0	 101656	    1.7	      1
   6.7	     26	 250900	 101363	   12.2	      1
   3.5	    208	      0	 101085	   -3.6	      1
   7.0	      0	 285712	 101515	    9.6	      1
  12.4	    320	 1645480	 102136	    4.1	      1
   8.9	     83	 609730	 101950	    5.0	      1
   9.6	     38	 748531	 101730	    9.9	      1
   8.0	    343	 430381	 100887	   11.9	      1
   3.3	    110	      0	 101464	   -1.4	      1
   4.3	    185	      0	 100743	   14.4	      1
   4.6	     21	      0	 100613	   -2.9	      1
   3.7	     93	      0	 101794	   13.9	      1
   4.2	     43	      0	 100484	   12.7	      1
   6.6	    139	 250710	 102022	   -3.7	      1
  14.2	    312	 2367344	 100649	   -0.8	      1
   4.2	    109	      0	 100529	    8.4	      1
   5.3	     93	 130287	 102218	   -4.9	      1
  18.5	     24	 2311832	 102127	    9.9	      1
   5.7	    238	 153382	 101008	   11.0	      1
   5.1	    334	 111808	 101040	   12.3	      1
  11.4	    333	 1212098	 100390	   10.0	      1
   5.5	     99	 132958	 100372	   12.5	      1
   5.3	    102	 123621	 101077	    3.7	      1
  14.6	     99	 2319875	 101743	    7.8	      1
   8.2	    343	 488130	 101591	   -4.3	      1
   6.5	    248	 232564	 101582	    1.0	      1
   9.7	    155	 750102	 101094	   10.8	      1
  10.5	    176	 964767	 102027	   11.0	      1
   7.4	      3	 350475	 101621	   -2.2	      1
   8.9	      0	 578359	 101354	   12.1	      1
  18.8	    136	 2403694	 100634	   -4.9	      1
   5.0	     94	      0	 101466	   -2.3	      1
  15.3	    100	 2432663	 102230	   -3.9	      1
   6.8	     32	 266325	 101939	    5.3	      0
   8.4	    201	 493131	 102191	   14.7	      1
   8.8	    267	 588982	 101836	    3.6	      1
   8.2	     49	 479497	 101752	    3.1	      1
   2.9	     84	      0	 101243	    8.9	      1
   5.0	     36	      0	 100817	   13.3	      1
  13.8	    325	 2145099	 101195	   15.0	      1
   9.9	    229	 819157	 100894	    9.4	      1
  11.1	    330	 1158628	 101203	    3.4	      1
   4.5	     90	      0	 100677	   14.3	      1
  12.9	    331	 1867827	 101448	   -1.8	      1
   3.4	    107	      0	 100523	    3.1	      1
   5.6	     26	 154750	 102273	    3.1	      1
  11.0	    331	 1143443	 101255	    0.3	      1
   1.5	    276	      0	 101408	   11.1	      1
   6.0	    315	 180475	 100592	   12.4	      1
   6.5	    248	 233712	 101134	   -0.5	      1
  13.6	    212	 2175540	 100403	    0.8	      1
   9.1	    300	 634745	 102182	    7.1	      1
   4.3	      2	      0	 101095	   11.0	      1
   4.5	     35	      0	 101755	   -2.6	      1
  14.7	    242	 2303985	 101386	    8.8	      1
   6.7	    317	 260942	 101042	   -3.2	      1
   5.7	    232	 163333	 102061	   -2.6	      1
   3.7	    355	      0	 100795	   -0.8	      1
  10.3	    323	 941386	 101815	    1.8	      1
  18.4	    290	 2256528	 101275	   14.4	      1
   8.9	     26	 589939	 100624	    4.1	      1
   5.6	     29	 154397	 100326	   -0.6	      1
   2.9	    296	      0	 100322	    9.9	      1
  10.5	     46	 1005841	 101371	   -3.4	      1
   7.3	    297	 334346	 101734	    8.4	      1
  14.3	    300	 2360030	 102058	    3.9	      1
  13.8	    267	 2284111	 101276	    0.8	      1
   6.6	    111	 243395	 101797	    5.7	      1
   2.8	    160	      0	 101931	   13.8	      1
  14.3	    172	 2372921	 101240	    0.2	      1
  17.1	     38	 2276190	 101624	   12.9	      1
   0.4	    192	      0	 101674	    5.3	      1
   3.9	    293	      0	 102042	   -4.5	      1
  15.6	    357	 2263461	 100550	   11.5	      1
   4.5	    347	      0	 101106	   12.1	      1
   0.4	    326	      0	 101222	   10.6	      1
   7.2	    174	 314354	 101729	    4.2	      1
  14.5	    335	 2399235	 100754	   -4.1	      1
  11.4	     57	 1275659	 100342	   -2.7	      1
   7.9	    322	 412261	 101411	   10.6	      1
  10.8	    134	 1065741	 101346	    4.0	      1
   1.0	    315	      0	 100527	    3.0	      0
   8.3	    292	 499472	 101783	    0.3	      1
  21.8	    118	 2360789	 100703	    0.1	      1
   8.4	     87	 510839	 101605	   -2.3	      1
  10.4	    360	 924153	 100458	   14.7	      1
   4.5	    159	      0	 100550	   -3.5	      1
  11.2	     49	 1195728	 102133	    4.9	      1
  18.8	    310	 2327789	 101901	    7.3	      1
   8.7	    235	 544178	 100984	   10.1	      1
   0.8	    120	      0	 101626	   11.8	      1
   8.4	    162	 504359	 100996	    5.9	      1
  11.2	    260	 1210130	 100753	   -0.4	      1
   4.4	      5	      0	 100425	   -3.9	      1
   7.5	     39	 348691	 100827	   12.1	      1
  13.2	     15	 1911163	 100413	   10.2	      1
   5.1	    324	 115319	 100407	    4.1	      1
   9.1	    321	 665966	 101190	   -3.4	      1
   4.2	     87	      0	 100928	   13.9	      1
  19.5	    239	 2302744	 101936	   10.5	      1
   7.2	     63	 314196	 101941	   13.0	      1
   6.2	     92	 203918	 100427	    3.9	      1
   8.0	    286	 431216	 100386	    6.1	      1
  17.4	    160	 2313518	 102020	    9.4	      1
  11.8	     97	 1411022	 100755	   -1.6	      1
  13.2	     63	 1902501	 101020	   11.8	      1
  12.1	     94	 1496683	 100761	    3.6	      1
   7.0	    158	 285016	 100416	    9.7	      1
  18.6	    103	 2256504	 100690	   12.7	      1
   9.7	    300	 745441	 100551	   10.0	      1
  10.5	    150	 976838	 101665	    4.5	      1
   1.5	    159	      0	 100474	   -2.0	      1
  12.4	    349	 1575007	 101204	   12.6	      1
   6.9	      2	 291882	 101311	   -3.0	      1
   6.5	    306	 230700	 101453	    4.5	      1
   5.0	     91	      0	 102140	    6.2	      1
   6.1	     86	 189876	 101622	    5.8	      1
   6.0	     72	 187000	 100463	    2.7	      1
  11.1	      1	 1149065	 100369	    6.8	      1
   8.6	    117	 534346	 100367	    3.4	      1
   5.4	    311	 133629	 101467	    5.3	      1
   3.6	    104	      0	 100942	    8.5	      1
  19.7	    186	 2377861	 101416	    0.1	      1
  21.3	     85	 2298055	 101187	    8.9	      1
  14.1	     45	 2351066	 100615	    1.0	      1
  19.4	    259	 2356090	 101382	    2.5	      1
   8.9	    348	 611020	 100661	    1.5	      1
  10.3	    136	 886500	 100340	   14.6	      1
   7.9	    340	 401541	 101657	   14.0	      1
  10.0	     78	 842393	 101947	    6.9	      1
   8.2	    128	 482503	 102037	   -4.7	      1
   9.3	    161	 708452	 100891	   -5.0	      1
   4.9	    353	      0	 101235	    0.5	      1
   5.7	    157	 156292	 101183	   11.2	      1
  17.7	     18	 2249053	 100628	   13.5	      1
   7.4	    335	 343126	 101071	    6.5	      1
   6.1	     95	 188870	 100846	    3.5	      1
  11.5	    172	 1283948	 101913	   10.3	      1
  10.4	     76	 942035	 100479	    7.2	      1
  12.6	    343	 1719722	 100717	    1.4	      1
  10.7	     40	 1017339	 101023	   14.0	      1
   5.4	    167	 136447	 101184	   -1.0	      1
  24.0	    282	 2266909	 100937	   12.1	      1
  21.0	    172	 2332417	 100745	    3.6	      1
   1.0	     55	      0	 101822	    0.4	      1
  10.5	    154	 994804	 101237	    5.0	      1
  11.9	    140	 1439560	 102044	    4.3	      1
   2.4	    165	      0	 101714	   -2.8	      1
   9.2	    293	 679347	 101571	    0.4	      1
  10.3	     56	 954558	 101988	    0.7	      1
   4.3	    270	      0	 101896	   -4.3	      1
   1.5	    172	      0	 100959	   11.7	      1
   6.1	     65	 195395	 100956	   -4.9	      1
   4.0	    359	      0	 100690	   -2.1	      1
  20.2	    280	 2342413	 101902	    5.6	      1
   6.9	     90	 272340	 101701	   12.7	      1
  13.2	    169	 1972593	 101085	    4.6	      1
  11.4	     50	 1272424	 100816	   -0.6	      1
  22.7	    127	 2305281	 100524	    6.2	      1
   5.3	    322	 123542	 102166	    8.9	      1
   7.3	    338	 324529	 101554	   13.2	      1
  22.5	     87	 2287594	 100520	    8.4	      1
  10.7	    125	 1047337	 100351	    2.8	      1
  14.6	     33	 2424146	 102193	   -3.1	      1
   8.8	     64	 611431	 101468	   -4.9	      1
  11.7	    357	 1413497	 101758	   -1.7	      1
  20.4	      1	 2261290	 101549	   14.6	      1
   6.8	    338	 255856	 100815	   10.3	      1
  11.2	     86	 1187699	 100406	    2.8	      1
   5.4	    211	 136107	 101884	    4.9	      1
  16.5	    259	 2271068	 100522	   10.4	      1
   8.7	     93	 545554	 101127	   12.8	      1
   8.4	    290	 519355	 101890	   -3.9	      1
   3.2	    149	      0	 101003	   11.5	      1
  14.5	    307	 2292754	 101340	   10.0	      1
   6.3	    177	 202759	 101325	   13.9	      1
  15.9	    325	 2248507	 100884	   14.3	      1
   2.8	    153	      0	 102210	   12.4	      1
   9.5	    159	 724641	 102114	    9.0	      1
   9.0	    313	 611744	 101625	   10.4	      1
  16.0	    216	 2330112	 101183	    5.1	      1
   3.1	    206	      0	 100571	    5.8	      1
   9.5	     37	 740748	 100368	   -1.2	      1
  12.2	     70	 1500212	 100831	   12.6	      1
   5.9	    309	 171123	 101899	   10.2	      1
   5.4	    137	 134630	 101691	    1.4	      1
   3.3	     84	      0	 101379	    2.5	      0
   3.1	     51	      0	 100655	   11.8	      1
