Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
  10.9	      6	 1405831	 101935	   14.2	      1
   7.4	    252	 466874	 102215	   -4.8	      1
   7.3	    206	 427628	 101436	    6.0	      1
  12.1	     62	 2019139	 102276	    2.0	      1
  12.1	    317	 1923550	 101660	   14.6	      1
   9.5	    304	 974284	 101264	   -1.6	      1
   1.2	    282	      0	 100652	   -4.3	      1
  21.0	    341	 3751978	 100619	    2.1	      1
   1.0	    277	      0	 100929	   12.2	      1
   9.1	    213	 825880	 100338	    9.6	      1
  10.3	    120	 1225813	 101749	    0.7	      1
   5.3	    189	 161412	 101429	    9.2	      1
   6.5	    210	 310130	 100868	   -0.2	      1
  14.0	    202	 3150404	 101273	   -3.8	      1
   0.3	     64	      0	 101931	    9.8	      1
   5.4	     38	 166148	 101228	   12.3	      1
   9.6	     31	 988324	 100620	    4.9	      1
  11.8	    197	 1863652	 101072	    0.3	      1
  10.0	    203	 1133810	 101639	   -4.2	      1
  19.2	    153	 3760735	 101131	    2.8	      1
   1.1	    318	      0	 100749	   -0.1	      1
  14.7	     29	 3598669	 101380	   -0.3	      1
   7.9	    198	 543558	 101377	   11.7	      1
   1.4	    173	      0	 100610	   14.3	      1
   6.7	    115	 331493	 101486	   11.9	      1
  13.5	    306	 2747087	 101334	    4.9	      1
   8.2	     29	 592839	 100731	   12.4	      1
   6.3	    321	 266336	 101208	    9.6	      1
  13.3	     19	 2666786	 100912	   -1.5	      1
   2.7	    358	      0	 100381	    8.2	      1
   7.2	    308	 396956	 101366	   13.4	      1
   6.7	    103	 342047	 102048	    2.9	      1
   8.2	    109	 600342	 102278	   11.8	      1
   8.6	    145	 696419	 101751	    8.3	      1
   3.6	    139	      0	 101341	   -3.3	      1
  15.5	     62	 3683186	 101796	   10.5	      1
   3.0	    260	      0	 101100	    4.3	      1
   9.1	    123	 812199	 100935	    9.1	      1
  10.1	     50	 1138302	 100896	    7.1	      1
   5.4	    324	 171198	 101757	    7.2	      1
   1.3	     56	      0	 100570	   -3.9	      1
   2.3	    209	      0	 101126	   14.1	      1
   6.1	    313	 244665	 100659	    4.4	      1
   9.6	    226	 933660	 100648	   14.0	      1
  13.4	     25	 2673435	 100353	   -1.3	      1
   5.2	     85	 161014	 101672	   -4.1	      1
   6.0	     36	 243804	 100408	    1.5	      1
   5.4	    120	 172019	 100365	    7.1	      1
   8.4	    323	 685381	 102007	   -2.6	      1
   8.1	      6	 579879	 100512	   11.1	      1
  13.4	    187	 2765937	 101378	   -4.8	      1
   9.2	    323	 841222	 100583	    7.5	      1
   1.0	      5	      0	 101737	    6.4	      1
   8.0	     30	 569193	 100846	    4.1	      1
   9.1	    100	 862000	 102121	    1.4	      1
   7.2	     24	 438388	 102114	   -4.8	      1
  11.0	    198	 1460277	 101220	    5.0	      1
   4.2	    248	  81187	 100931	    2.4	      1
  15.2	    306	 3849139	 102226	   -0.6	      1
   5.0	      5	 134201	 100661	    8.8	      1
  14.2	    320	 3218514	 101615	    4.3	      1
  10.1	    105	 1131411	 101360	    9.4	      1
  16.8	    224	 3766479	 101381	    3.1	      1
   4.2	    203	  81522	 100635	    1.8	      1
   3.0	     51	      0	 101386	    9.4	      1
   7.4	    198	 462453	 101471	   -4.1	      1
   5.3	    311	 155500	 100385	   14.9	      1
  10.6	    355	 1343758	 100371	   -0.7	      1
   9.4	     67	 910539	 102059	   10.8	      1
  13.5	    154	 2717009	 101828	    5.3	      1
   8.8	     99	 737084	 101638	   11.2	      1
   9.3	      0	 867372	 100739	   10.6	      1
   8.3	     65	 645167	 102135	    3.3	      1
   4.1	     67	  78412	 101448	    4.8	      1
  15.4	    176	 3623217	 101638	   14.7	      1
   5.6	    347	 199086	 102268	   -1.1	      1
  12.6	    236	 2253894	 101271	   -2.9	      1
  12.5	    125	 2228034	 101987	   -4.2	      1
   8.7	    354	 749492	 102101	   -4.8	      1
  13.6	    268	 2934284	 102217	   -4.8	      1
   9.6	    338	 1012963	 101036	   -2.9	      1
  11.9	    328	 1824365	 102084	   12.7	      1
  16.3	    139	 3883000	 101988	   -3.6	      1
   1.0	    118	      0	 101160	   11.1	      1
   7.5	    298	 477366	 101348	    0.0	      1
  13.6	     62	 2759876	 100850	    9.4	      1
  11.1	     49	 1559091	 100720	   -0.9	      1
  11.6	    158	 1761584	 100675	   -0.9	      1
   8.9	    310	 793425	 101597	   -1.0	      1
   7.2	     14	 394565	 101101	   12.6	      1
  16.2	    203	 3743069	 102138	    6.9	      1
   9.4	    109	 917728	 101152	    2.9	      1
   5.6	    175	 191766	 100890	    3.4	      1
   3.5	    174	      0	 100342	   -1.1	      1
   8.6	    198	 709777	 100552	    3.3	      1
   8.4	    318	 663559	 101325	    5.4	      1
   4.2	    289	  81317	 101112	   10.6	      1
   1.2	    212	      0	 101922	   15.0	      1
  13.7	     82	 2856323	 102171	    4.8	      1
   6.4	     17	 278679	 101705	   14.3	      1
  12.5	    315	 2159758	 100690	    4.2	      1
   2.6	    101	      0	 101668	    4.9	      1
  10.5	    155	 1317938	 102230	    3.7	      1
  19.3	    343	 3662422	 101148	   10.3	      1
   5.6	    315	 191957	 102070	    9.6	      1
   6.8	    203	 344153	 101841	   10.2	      1
  13.9	    183	 2856115	 101201	   14.8	      1
   7.0	    132	 372437	 101363	    9.5	      1
   0.8	    116	      0	 101459	    2.5	      1
   6.3	    300	 284774	 101889	   -4.9	      1
  11.3	    129	 1635665	 101239	   -3.7	      1
   8.8	     31	 743036	 100579	    9.3	      1
  10.3	     86	 1221962	 101151	   -2.0	      1
   4.6	     28	 103572	 100514	    6.1	      1
  12.5	     80	 2243712	 101732	   -1.6	      1
  13.7	    169	 2767001	 101533	   11.7	      1
  17.1	    341	 3674842	 101987	   11.7	      1
   1.9	     35	      0	 101144	    2.7	      1
   4.7	    178	 112779	 100372	   10.8	      1
  10.2	    142	 1127200	 101393	   13.8	      1
  12.4	    198	 2091223	 102059	    9.8	      1
   3.0	    209	      0	 101923	   -2.1	      1
  11.3	    326	 1569914	 101038	    8.1	      1
   6.6	    338	 321127	 102110	    0.9	      1
   5.5	    355	 190492	 101905	    1.3	      1
   7.1	    327	 389281	 101221	   11.8	      1
   3.4	    335	      0	 102189	   -2.9	      1
   8.8	    244	 781339	 101845	   -2.5	      1
   3.3	     77	      0	 100317	   13.5	      1
   2.1	    334	      0	 101380	   10.6	      1
  16.5	    305	 3637790	 101169	   12.3	      1
  12.1	      2	 1949807	 101167	    5.6	      1
  10.7	    178	 1375716	 100601	   -2.6	      1
   7.6	    309	 505767	 101283	   -4.1	      1
   5.6	    310	 194159	 100427	    3.7	      1
  17.4	    120	 3745884	 102197	    6.9	      1
   9.6	    148	 962063	 100924	    6.4	      1
  15.9	     82	 3774124	 100694	    0.7	      1
  11.7	    121	 1718571	 101291	   13.8	      1
  14.9	     63	 3675825	 101529	    4.2	      1
   6.5	    247	 317016	 101885	    1.4	      1
   2.2	    334	      0	 101285	   10.3	      1
   5.1	     38	 151823	 100703	    0.1	      1
   0.3	    263	      0	 102113	    7.9	      1
   9.7	    293	 1000533	 100550	    6.3	      1
   3.2	    248	      0	 100467	   -0.7	      1
   8.3	     72	 612357	 100634	    7.8	      1
   5.4	     56	 173370	 100315	    0.4	      1
   4.7	     99	 115196	 101974	   12.5	      1
   6.8	    178	 341819	 102068	    8.2	      1
   5.6	    320	 195736	 101183	    5.2	      1
   8.6	     38	 685900	 100602	   12.6	      1
   1.6	    173	      0	 100609	    0.7	      1
   4.5	    289	 104906	 101878	   -0.7	      1
   1.9	    175	      0	 100496	   -4.4	      1
   5.6	    100	 201125	 101315	    3.0	      1
   6.7	    341	 344342	 100516	   -2.9	      1
   7.0	     20	 397672	 101308	   -3.0	      1
   7.3	    265	 435505	 102146	    9.2	      1
   4.9	     22	 132050	 102240	    7.6	      1
  15.8	    103	 3730537	 100766	    4.1	      1
   4.1	    320	  78002	 100317	   -3.1	      1
   7.4	     61	 444165	 100634	   10.0	      1
  10.4	    251	 1245073	 101762	    9.3	      1
  13.6	     29	 2848587	 100760	   -2.0	      1
   7.6	    110	 500208	 100424	   -3.7	      1
   5.1	    199	 147390	 101898	   -1.2	      1
  11.1	    292	 1565241	 102160	   -0.5	      1
   5.2	      2	 164916	 101767	   -3.3	      1
  11.2	     76	 1527929	 101502	   14.2	      1
  11.4	    208	 1586896	 101109	   14.7	      1
  16.6	     51	 3788105	 101892	    2.9	      1
  10.2	    211	 1170593	 101265	    8.8	      1
   3.0	     33	      0	 101101	    9.9	      1
   6.0	    346	 249839	 101904	   -2.7	      1
  26.4	    118	      0	 101920	    3.3	      1
  10.9	    153	 1449439	 101458	    2.8	      1
   6.1	    158	 267226	 102045	   -3.7	      1
  11.0	     18	 1438255	 101822	   13.7	      1
   3.8	    288	      0	 101625	   -2.4	      1
   4.0	    314	      0	 101650	    6.7	      1
   4.0	    146	  73883	 102023	   -2.8	      1
  11.8	      5	 1814351	 100376	    5.4	      1
  21.7	    103	 3843564	 102198	   -0.3	      1
  18.5	    133	 3785424	 100374	   -1.0	      1
   6.3	    131	 287248	 102042	   -2.1	      1
   6.9	    182	 352157	 101057	   14.8	      1
  11.0	     84	 1456037	 101270	    9.0	      1
  15.9	    130	 3898592	 102285	   -3.9	      1
  19.1	    356	 3710786	 101596	    7.8	      1
   8.9	    239	 777590	 102023	    9.2	      1
   3.5	    295	      0	 100969	    6.8	      1
   9.7	    145	 1049365	 101446	   -4.7	      1
  10.6	     23	 1300540	 102113	   12.2	      1
   3.5	    150	      0	 100897	   14.9	      1
  14.7	     98	 3676840	 101992	   -4.6	      1
   6.8	    313	 350899	 101962	    1.5	      1
  23.4	     86	 3673475	 101261	    9.8	      1
   6.5	     27	 319811	 101489	   -4.4	      1
  16.7	      4	 3773937	 101865	    3.9	      1
   8.0	    193	 581194	 102241	   -0.3	      1
  19.7	    122	 3736470	 100424	    2.7	      1
  16.5	    252	 3797363	 102273	    3.3	      1
   9.6	     40	 967333	 101758	    7.9	      1
   4.6	    266	 107479	 101982	   11.4	      1
   9.9	    344	 1070658	 102117	   10.6	      1
  17.0	    115	 3630779	 100877	   12.0	      1
  10.0	    194	 1107316	 101701	    4.1	      1
   8.9	    203	 792398	 100807	    4.0	      1
  17.7	     50	 3833182	 101828	   -0.5	      1
  11.1	     30	 1479117	 101215	   14.5	      1
   9.3	    127	 895328	 101241	    6.3	      1
   6.4	    134	 296513	 100978	   -3.7	      1
  16.1	     31	 3803263	 101655	    1.2	      1
   7.7	     37	 488604	 101194	    8.9	      1
   7.9	    329	 542837	 100499	    0.3	      1
   2.6	    296	      0	 100719	   11.8	      1
   7.0	    342	 375926	 100512	    9.1	      1
   3.7	     64	      0	 101456	    8.5	      1
  11.4	     99	 1688567	 101595	   -2.3	      1
   8.8	    133	 739571	 101183	   11.8	      1
   2.6	     69	      0	 101103	    9.1	      1
  16.7	    306	 3701019	 101813	    9.2	      1
   5.9	    230	 216196	 101703	   14.9	      1
   4.8	    339	 121765	 101413	    5.2	      1
   6.4	    203	 300380	 100372	   -3.7	      1
  21.7	     96	 3873593	 102005	   -2.9	      1
   8.0	      9	 562097	 100941	    1.7	      1
   5.9	    299	 217501	 101259	   13.9	      1
  11.1	      2	 1495531	 102294	    9.4	      1
   6.3	    129	 277408	 101052	    2.1	      1
  14.0	    328	 3012102	 100667	    3.6	      1
  20.8	    267	 3688994	 101756	    9.9	      1
   2.7	    116	      0	 102210	    4.8	      1
   7.2	     73	 416075	 101992	    2.5	      1
   3.6	    300	      0	 102181	    7.2	      1
  20.9	     71	 3653948	 101981	   13.3	      1
   2.9	    218	      0	 101575	    7.0	      1
  16.3	     57	 3676184	 101437	   10.0	      1
  12.2	    168	 2089042	 101691	   -1.7	      1
   8.5	    319	 664252	 101223	   12.3	      1
  16.6	      4	 3750880	 100846	    2.8	      1
   8.1	    273	 565222	 101720	   13.8	      1
  14.9	    105	 3726463	 102054	    0.6	      1
   7.0	     21	 376289	 100348	    0.5	      1
   5.5	    134	 179236	 101267	   11.7	      1
   6.9	    143	 363731	 101136	    2.4	      1
   7.8	    344	 537653	 102105	   -0.3	      1
   9.9	    289	 1090006	 102288	    4.9	      1
  14.0	    243	 3097754	 101126	   -2.0	      1
  24.3	     43	 3712688	 102199	    9.4	      1
   6.9	     12	 350395	 100323	   14.8	      1
   8.6	    264	 697599	 100869	    2.5	      1
   2.5	    290	      0	 101977	    0.4	      1
  10.6	    100	 1306816	 101611	   12.3	      1
  20.8	     63	 3766583	 100755	    1.4	      1
   9.4	     91	 915746	 101988	    8.9	      1
   7.5	    187	 447996	 100978	   14.9	      1
   1.7	    157	      0	 100903	   -0.8	      1
   8.3	     42	 620514	 102024	    8.7	      1
   6.9	     68	 350346	 101648	   10.9	      1
  20.5	    185	 3787077	 101242	    1.2	      1
   7.5	    180	 466304	 102184	   13.4	      1
   6.4	     80	 302873	 101413	   -2.0	      1
   6.1	    313	 251987	 101713	    2.8	      1
   6.8	    317	 358569	 101224	    1.6	      1
   2.3	     62	      0	 100963	    1.4	      1
  13.5	     98	 2606900	 100892	   14.1	      1
   7.3	    350	 423585	 101479	   14.3	      1
   9.8	     32	 1038315	 102128	    7.7	      1
   6.6	    292	 315504	 100560	    5.9	      1
  13.1	    232	 2531285	 101068	    0.2	      1
   5.8	    293	 219515	 101334	   -2.4	      1
  11.7	    170	 1813522	 102296	   -1.5	      1
   8.9	    111	 792072	 101352	    5.0	      1
  20.9	    333	 3803583	 101223	   -0.0	      1
  11.6	      6	 1746385	 101866	    4.3	      1
  16.4	     76	 3610903	 100619	   12.8	      1
   2.5	    138	      0	 100725	    1.3	      1
  13.0	    302	 2387863	 100671	    8.4	      1
  10.4	    130	 1252453	 100365	    2.6	      1
   1.4	    343	      0	 101180	    1.4	      1
   4.1	     22	  74179	 100900	    6.7	      1
   4.4	     61	  96952	 101462	   -2.9	      1
   5.8	     20	 216419	 101142	   10.5	      1
  26.9	    146	      0	 101312	   12.4	      1
  13.9	     28	 2892051	 101194	   13.2	      1
   2.4	    195	      0	 102277	   12.0	      1
  13.5	    296	 2758387	 101981	    2.2	      1
   8.9	     61	 772606	 100506	    8.1	      1
   6.3	    344	 282232	 101143	   -1.3	      1
   5.0	     94	 130773	 101130	   13.1	      1
   7.6	     43	 510722	 101500	   -5.0	      1
   5.0	    116	 139433	 102169	    8.9	      1
   3.5	    303	      0	 101190	    4.5	      1
  12.0	    264	 2001238	 101861	   -2.6	      1
  12.9	    317	 2374528	 101324	    6.9	      1
  14.1	     45	 3082300	 100805	    8.4	      1
  14.6	     43	 3417851	 100792	    7.5	      1
  12.7	    175	 2246728	 101937	    7.7	      1
  12.7	    307	 2190929	 101071	   13.1	      1
   9.0	    326	 796843	 100942	   12.0	      1
  11.0	    248	 1421430	 101293	   11.8	      1
   7.5	     13	 444768	 100525	   11.5	      1
   6.8	    202	 345348	 101725	    8.2	      1
   4.1	     70	  76183	 102004	    1.9	      1
  12.4	     36	 2107904	 102094	    6.1	      1
   5.2	    204	 157846	 100644	   -4.9	      1
   4.6	    199	 107351	 101146	   -1.6	      1
  12.3	    260	 2080259	 101262	    1.8	      1
   3.4	    189	      0	 101163	   -2.1	      1
   5.4	    199	 166848	 101413	   13.3	      1
   7.1	    253	 407264	 101749	    1.8	      1
   5.3	    150	 162657	 100577	    7.2	      1
   8.0	    199	 580047	 102100	   -2.0	      1
   6.1	    186	 243747	 101555	    9.2	      1
   7.4	    120	 444896	 101583	    6.4	      1
   3.6	    198	      0	 100536	   -0.7	      1
  12.0	    279	 1981292	 100913	   -2.4	      1
   6.6	    143	 334699	 101712	   -1.5	      1
   8.7	    283	 735435	 101777	    6.0	      1
   4.0	    328	      0	 101911	    6.0	      1
   8.1	     14	 569427	 102155	   12.9	      1
  12.8	    132	 2338976	 101429	    5.0	      1
   2.7	    181	      0	 101457	    8.2	      1
  10.1	    255	 1178950	 101197	   -2.4	      1
  10.6	    204	 1365640	 101989	    0.7	      1
  11.6	    169	 1734987	 102189	    7.0	      1
   3.6	    253	      0	 101522	    2.0	      1
  11.6	     13	 1740210	 100314	    2.2	      1
  10.4	    314	 1223083	 100474	    7.6	      1
   8.7	     99	 729807	 101955	    2.1	      1
   4.6	     69	 108461	 101267	    4.6	      1
   8.7	     46	 696642	 100525	   12.4	      1
   6.5	      5	 309072	 102114	    6.4	      1
   5.3	    306	 165730	 101630	    3.9	      1
   6.6	    197	 325184	 101241	    1.1	      1
   4.2	     93	  79145	 101538	    9.3	      1
   0.9	    175	      0	 102240	   -0.3	      1
   2.8	    173	      0	 101802	    4.8	      1
  10.9	    297	 1441970	 102219	    8.3	      1
   5.2	    196	 158288	 100694	   -4.4	      1
  11.1	    324	 1556655	 101593	   -3.4	      1
   8.0	    100	 563379	 100746	    6.9	      1
   9.5	     89	 938863	 102177	   10.9	      1
  15.3	    208	 3765636	 101311	    3.0	      1
   4.9	    190	 133837	 100746	   -2.4	      1
   7.7	    312	 487900	 101919	   11.5	      1
   3.2	      4	      0	 100995	    8.0	      1
   6.3	    352	 273070	 101171	    5.4	      1
   3.8	    106	      0	 101118	   -3.4	      1
  11.6	    155	 1727223	 101626	    6.7	      1
  11.4	     26	 1612778	 101522	   12.9	      1
  12.8	     96	 2361789	 100850	   -3.1	      1
  12.5	    152	 2193474	 100731	    1.7	      1
  11.6	     96	 1737986	 102041	    3.6	      1
   1.5	     35	      0	 101369	   -0.9	      1
   1.4	    252	      0	 101403	   14.3	      1
   4.6	    112	 108501	 101466	   -0.3	      1
  15.1	    150	 3647273	 100860	   10.7	      1
   5.0	    131	 141716	 101600	   -3.6	      1
   6.2	    291	 264169	 100521	    6.8	      1
   5.9	     36	 234092	 100462	    1.3	      1
   3.8	    195	      0	 101933	    7.7	      1
   9.3	     60	 852896	 100834	   11.5	      1
   6.9	    103	 372991	 101855	   -2.2	      1
   1.7	     62	      0	 100584	    0.7	      1
   2.6	    176	      0	 102067	    0.5	      1
  14.2	    161	 3134132	 101946	    8.0	      1
   4.4	     77	  94491	 100971	    2.5	      1
   1.3	     37	      0	 100503	    9.2	      1
  11.6	     20	 1659562	 100780	   13.1	      1
   9.0	    309	 789800	 100862	   11.1	      1
  10.9	    116	 1427680	 102015	   10.0	      1
   2.4	     41	      0	 100525	   -2.4	      1
   8.5	    293	 671417	 100918	    5.6	      1
   8.0	     42	 570701	 100833	   -0.9	      1
   8.6	     27	 674944	 101116	   13.1	      1
  11.1	    173	 1538350	 102102	    5.5	      1
   9.1	    110	 838056	 101900	    2.9	      1
   4.4	    352	  94715	 100761	   -3.0	      1
  11.0	     86	 1475521	 101153	    4.8	      1
   8.2	    244	 600838	 100652	    8.4	      1
  11.3	    353	 1563557	 101534	    8.7	      1
   8.5	     49	 695993	 100309	   -3.0	      1
  11.6	    341	 1705719	 100456	    3.4	      1
   1.6	     60	      0	 101396	    9.2	      1
   4.3	    308	  87362	 102004	   10.1	      1
  10.5	     61	 1259080	 101068	   10.2	      1
   8.5	    347	 693352	 102227	    6.1	      1
   6.2	    298	 255293	 101753	   11.3	      0
  15.3	    187	 3633659	 101015	   12.2	      1
  12.0	    332	 1920856	 100594	    0.9	      1
  10.9	    150	 1482391	 101338	   -0.5	      1
  18.5	    306	 3699642	 100977	    7.0	      1
   3.8	     78	      0	 102191	    7.4	      1
   5.2	    205	 156039	 100923	    9.9	      1
   5.2	    166	 159632	 100843	    4.6	      1
  17.1	    138	 3872000	 101725	   -3.5	      1
   9.0	    262	 784236	 101131	   14.5	      1
   9.3	    192	 862651	 100894	    8.5	      1
   5.9	    145	 227066	 102202	    2.0	      1
   6.8	    153	 341305	 100815	    4.6	      1
   9.1	    242	 821058	 100415	    6.3	      1
  14.6	     27	 3391125	 100419	    9.5	      1
   7.9	     25	 542953	 100880	    8.7	      1
   8.7	     10	 704970	 100660	    8.5	      1
   9.5	     72	 958474	 102135	    5.7	      1
  12.2	      4	 2027847	 100620	   -1.9	      1
   3.4	    106	      0	 102042	    4.4	      1
  16.4	    106	 3600635	 100426	   13.1	      1
   3.1	    311	      0	 101819	    7.0	      1
   4.9	    354	 127562	 101593	   11.2	      1
   7.5	    173	 470181	 101301	    2.5	      1
  12.6	    244	 2256789	 100882	    1.4	      1
   8.1	    300	 599738	 100371	    2.0	      1
   3.6	    210	      0	 100592	    5.7	      1
   9.6	     54	 1020432	 101738	   -2.3	      1
   8.4	    261	 672669	 100390	   -2.1	      1
   5.0	    357	 134644	 101205	    6.3	      1
   7.8	    303	 511515	 101727	   11.2	      1
   9.7	    301	 971721	 101896	   14.8	      1
  22.3	    314	 3818082	 100458	   -3.1	      1
   4.7	    187	 113867	 100915	    8.1	      1
  10.7	    340	 1312190	 101821	   13.9	      1
  13.9	     80	 3051363	 101747	   -3.6	      1
  21.2	    293	 3732721	 100880	    4.2	      1
  11.2	    127	 1552971	 101900	   10.1	      1
   1.6	    332	      0	 100633	   11.2	      1
   5.4	    311	 178819	 101332	    1.6	      1
   8.1	    152	 593808	 101098	    2.4	      1
   7.3	     10	 439487	 100828	   -2.7	      0
   6.8	     74	 348675	 100710	    1.5	      1
   2.7	     79	      0	 100854	    7.1	      1
  11.9	    295	 1831382	 101731	    8.4	      1
   2.9	    213	      0	 101141	    2.5	      1
  11.2	    254	 1517113	 101174	    9.8	      1
   2.9	    191	      0	 100330	   12.5	      1
  12.7	    140	 2346336	 102018	   -0.3	      1
   8.3	     92	 649463	 101292	    2.5	      1
   5.3	    295	 158647	 100494	   13.0	      1
  20.4	    201	 3609426	 101238	   14.7	      1
  13.7	    228	 2771026	 101615	   14.4	      1
   1.3	    240	      0	 102181	   -0.4	      1
  12.3	    313	 2091992	 100750	   -1.6	      1
  15.9	    200	 3743532	 101035	    3.8	      1
  20.9	     24	 3721185	 100415	    3.8	      1
   9.0	     78	 773923	 100665	   13.5	      1
  11.3	    107	 1617739	 101855	    1.1	      1
  14.1	    296	 3092653	 100405	    5.7	      1
   5.7	     46	 202221	 101649	   14.6	      1
   7.3	    206	 429424	 101525	    8.4	      1
  13.7	     39	 2894155	 102291	    5.1	      1
  17.0	     92	 3728820	 100667	    3.9	      1
   5.7	    167	 201340	 101992	   13.5	      1
   8.6	    141	 709064	 100733	    0.9	      1
  10.4	    314	 1253076	 101341	    4.6	      1
   8.9	    171	 811817	 102203	   -2.1	      1
  10.8	    172	 1402184	 101337	    7.0	      1
   7.3	    107	 435658	 101465	    6.1	      1
  12.7	     72	 2247325	 102051	   11.5	      1
  10.4	    181	 1213809	 101029	   10.9	      1
   6.1	     31	 258940	 101034	   -3.2	      1
   6.7	    313	 336054	 101792	    5.3	      1
   5.3	    142	 172068	 100956	   -4.9	      1
   5.1	    270	 148002	 100557	    3.7	      1
   1.5	    302	      0	 101534	   -4.3	      1
  13.3	    322	 2600197	 102041	    7.4	      1
   5.1	      2	 144624	 101691	   13.1	      1
   5.9	    194	 227917	 100481	    2.8	      1
   3.4	    334	      0	 102048	    2.5	      1
   2.0	    190	      0	 100362	    0.0	      1
  14.5	    278	 3296399	 101618	   10.9	      1
   9.2	    205	 861634	 101322	    1.4	      1
  10.7	    158	 1351892	 101925	    4.8	      1
  19.5	     45	 3773396	 102199	    4.8	      1
  17.3	     32	 3724816	 100533	    3.9	      1
  13.6	    330	 2790542	 101363	    3.0	      1
   3.3	    102	      0	 100429	   -4.7	      1
   3.4	    216	      0	 101302	    3.9	      1
   6.1	    183	 245780	 100448	    6.6	      1
  12.8	    161	 2347052	 100382	    1.0	      1
  13.4	     77	 2711806	 101057	   -3.3	      1
  13.1	     89	 2518463	 102098	    6.3	      1
  14.3	    166	 3223072	 101750	    9.3	      1
  18.7	    227	 3686247	 101950	   10.7	      1
  15.8	    101	 3814074	 101427	   -0.2	      1
  11.6	    239	 1766554	 101629	    0.5	      1
  10.0	    115	 1137074	 102287	   -2.2	      1
  16.9	     26	 3607563	 100627	   13.1	      1
   8.4	    243	 664003	 101085	    0.5	      0
  11.4	    351	 1616485	 102297	   12.7	      1
   4.5	    165	 103319	 102165	    0.0	      1
   8.1	    121	 586172	 100629	    8.1	      1
  13.9	    273	 2963542	 101424	    4.4	      1
  10.2	     10	 1142291	 100841	   14.8	      1
   3.6	     64	      0	 101122	    4.5	      1
  11.8	     91	 1754131	 100708	   12.3	      1
  12.0	      7	 1932690	 101084	    3.9	      1
  11.2	    172	 1607699	 102153	   -1.8	      1
