Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   4.4	    132	   9341	 101858	    6.3	      1
  19.6	    340	 551756	 101246	    3.1	      1
  15.7	    174	 419225	 101619	   13.5	      1
   2.3	    122	      0	 102268	   13.5	      1
  12.5	     32	 216124	 100975	    6.6	      1
  20.9	    227	 539735	 102167	   11.8	      1
   4.8	    317	  12617	 101951	    6.1	      1
   3.9	    356	   6618	 101342	    1.8	      1
   5.9	    223	  22842	 100624	   -0.5	      1
   4.9	    227	  12804	 100651	    3.9	      1
   7.8	    229	  53921	 101204	    3.1	      1
   3.0	     47	   2919	 100677	   12.8	      1
   3.9	    167	   6901	 100523	   -4.5	      1
  25.9	     47	      0	 100776	    6.2	      1
   6.7	    105	  35234	 101409	   -2.1	      1
   6.8	    154	  34683	 100785	    5.8	      1
  11.7	    331	 178764	 102101	    6.6	      1
   9.3	    206	  89542	 101901	    4.8	      1
  10.0	     23	 114166	 101087	   -1.5	      1
   8.5	    307	  71169	 102287	   -4.9	      1
   2.5	    103	      0	 102133	   -4.0	      1
   5.0	    165	  13504	 100518	   10.1	      1
   2.7	    319	      0	 100389	   -0.6	      1
   8.3	     21	  65425	 102019	   -3.9	      1
   7.9	    307	  54808	 102179	    4.0	      1
   4.4	    351	   8954	 100307	   10.5	      1
   5.9	    106	  23332	 101550	    5.1	      1
   5.9	    295	  23812	 101385	   -1.1	      1
   8.0	     96	  55437	 100563	    7.8	      1
  10.5	     30	 126170	 101952	   10.5	      1
   4.0	    337	   7417	 101372	   -0.9	      1
  10.2	    303	 116746	 101051	   10.8	      1
   8.3	    213	  62557	 101215	   10.3	      0
   7.2	    303	  41606	 100879	    7.7	      1
   8.8	    212	  77231	 101709	   -0.2	      1
  15.0	    154	 372184	 100445	    6.9	      1
  15.6	    120	 419801	 100882	    8.2	      1
   3.2	     30	   3685	 101307	   -0.0	      1
   2.9	    274	      0	 100383	   -0.8	      1
  20.2	    322	 533584	 101055	   12.0	      1
  13.0	     61	 250509	 101168	   -3.5	      1
  13.8	    182	 284958	 101782	   15.0	      1
  12.7	    244	 225502	 101536	    7.0	      1
   5.3	    199	  16626	 100356	   -3.0	      1
   2.2	    233	      0	 101553	   11.0	      1
   6.2	    187	  25270	 100382	   11.5	      1
   8.4	    100	  66206	 100433	    3.7	      1
   5.4	    204	  16698	 100856	   11.0	      1
  11.6	    354	 176765	 102029	    1.2	      1
  18.2	    123	 562031	 100317	   -4.4	      1
   3.0	     96	   2959	 101699	   14.1	      1
   7.8	    328	  55265	 102184	   -0.9	      1
  14.2	     32	 313641	 102296	   11.4	      1
   6.3	    177	  28050	 101219	   -2.4	      1
   1.0	     65	      0	 100836	    1.6	      1
  10.9	     65	 146011	 102164	    4.2	      1
   8.7	    355	  75021	 100711	   -3.6	      1
   5.3	    235	  17351	 100412	   -3.6	      1
  18.7	    267	 531145	 101237	   13.8	      1
   3.8	    166	   6028	 101170	   10.0	      1
   4.2	    251	   8486	 100728	    1.7	      1
   5.2	     48	  15463	 100318	    5.1	      1
   3.8	     12	   6293	 101889	    2.9	      1
  13.0	     50	 250911	 100772	   -3.8	      1
   3.9	    111	   6830	 101582	   -0.9	      1
   8.1	    191	  59269	 100893	    3.2	      1
   2.0	    166	      0	 102128	    9.2	      1
   8.6	    189	  72178	 101513	    4.6	      1
  11.8	    342	 186644	 100721	   -0.7	      1
  14.1	    174	 304209	 101587	   13.0	      1
   8.1	     96	  58840	 101837	    7.2	      1
   3.0	    113	   3100	 101800	    7.0	      1
  13.7	    276	 293450	 101844	   -0.0	      1
   8.1	    127	  61193	 100898	   -2.2	      1
   5.4	    260	  17811	 101823	    8.1	      1
  11.3	    297	 166506	 101889	    0.3	      1
   5.3	     27	  17312	 102015	    1.6	      1
  12.2	    112	 196875	 101638	   13.1	      1
   9.0	    151	  82255	 100613	    1.2	      1
   8.0	      8	  56790	 101075	    6.6	      1
   5.9	     97	  21903	 100821	   10.5	      1
  12.4	    109	 220143	 101933	    0.3	      1
   5.6	    119	  19652	 101528	    3.8	      1
   4.4	      5	   9130	 100614	    8.4	      1
  13.2	     24	 254188	 101593	   11.1	      1
  11.3	    124	 157332	 101086	   11.8	      1
   7.2	    350	  41932	 101982	    1.6	      1
   3.6	     12	   5199	 102119	    7.0	      1
   5.1	    208	  15429	 101910	   -1.7	      1
   7.6	     92	  46799	 102139	   14.8	      1
   3.2	    275	   3593	 101001	   12.4	      1
  10.4	     87	 130056	 102206	   -1.8	      1
  14.1	     21	 303974	 101550	   12.7	      1
   3.8	    124	   5713	 101484	   14.4	      1
   8.4	    241	  64551	 101626	   11.0	      1
   3.1	    199	   3529	 100722	   -4.0	      1
   6.5	    110	  31895	 101515	   -0.3	      1
  16.4	    355	 497897	 100552	    1.4	      1
  13.1	    128	 245415	 101131	    8.2	      1
  15.3	     70	 410173	 100661	   -1.3	      1
   6.5	    206	  30869	 101860	    2.1	      1
  10.3	    184	 127511	 101854	   -2.7	      1
  15.6	    320	 429617	 100437	   -2.3	      1
  10.2	    112	 118979	 100452	    4.8	      1
   6.3	    213	  27704	 100903	    1.4	      1
  13.5	    182	 270856	 101691	   10.7	      1
   9.1	    148	  84843	 102185	    5.6	      1
  13.5	    316	 281533	 101254	   -3.7	      1
   6.6	    166	  31116	 100978	    9.0	      1
  12.7	    248	 225175	 101958	   13.8	      1
  10.6	    117	 134319	 100687	    1.4	      1
  15.5	     51	 428315	 102200	   -0.2	      1
  17.2	    156	 547873	 101824	    6.7	      1
   8.1	    284	  60091	 100782	    3.8	      1
  12.3	     38	 202419	 100716	   13.7	      1
   5.4	    293	  18137	 100736	   -2.6	      1
   7.0	    196	  38699	 101571	    5.9	      1
   9.4	    173	  93826	 102015	    3.1	      1
  14.8	    153	 362975	 102241	    9.3	      1
   7.8	      9	  51499	 100810	    9.4	      1
  13.9	    348	 301390	 101979	    5.2	      1
   9.2	     75	  89097	 101950	   -4.5	      1
  10.7	    176	 138152	 101017	    2.3	      1
  11.6	    262	 179458	 101868	   -1.3	      1
  11.2	    308	 156178	 101324	    3.0	      1
   6.3	     78	  29125	 101563	   -3.4	      1
  20.4	    294	 547615	 100309	    2.6	      1
  10.1	     12	 114544	 101381	    4.9	      1
  14.1	    346	 314522	 101862	    6.5	      1
   7.2	    124	  42530	 101141	   -4.3	      1
  16.7	     96	 523632	 101278	    1.7	      1
  10.6	    251	 132244	 101508	    3.9	      1
   2.6	    344	      0	 101687	   14.5	      1
   5.7	    102	  21253	 101644	   -4.7	      1
   7.2	    202	  40057	 100868	    9.4	      1
  10.0	    311	 113226	 101186	    2.3	      1
   9.8	    312	 107075	 101942	    0.0	      1
   3.7	     91	   5897	 101380	    0.3	      1
  10.1	    243	 114219	 100440	    5.7	      1
  14.0	    141	 312160	 101790	    1.4	      1
  14.3	      8	 331764	 100841	   -2.1	      1
  19.5	    240	 551755	 101082	    2.7	      1
  16.9	    256	 534965	 101015	    4.8	      1
   9.3	    324	  88738	 101808	   11.5	      1
   7.1	    192	  40012	 102195	    7.4	      1
   9.7	    163	 107535	 102154	   -3.7	      1
   5.2	    316	  15720	 101032	   10.7	      1
  16.5	    120	 505348	 102149	    7.4	      1
   9.7	     98	 102949	 100737	   -2.5	      1
   5.6	     43	  20417	 100850	   -2.2	      1
   8.2	    284	  61416	 101257	    1.5	      1
  14.6	     99	 339486	 100866	   11.4	      1
  11.4	    207	 160313	 100994	   14.1	      1
  13.5	    207	 278322	 100390	    0.2	      1
   4.7	     70	  12173	 100596	   -3.1	      1
   2.0	    258	      0	 100352	    4.2	      1
  15.6	    350	 439870	 101324	   -3.4	      1
   9.8	     39	 102728	 100683	    5.7	      1
   6.1	      6	  25981	 101416	   -1.5	      1
   8.6	    152	  71933	 101396	   -2.2	      1
  12.7	    329	 236001	 101460	   -1.3	      1
   6.8	    297	  34792	 101023	    1.2	      1
   3.2	     82	   3726	 101605	   -1.5	      1
   2.0	    152	      0	 100547	    1.8	      1
  11.3	     62	 153576	 101104	   14.2	      1
  13.7	     62	 287279	 100600	    2.0	      1
  17.1	     56	 532196	 101088	   12.8	      1
  14.0	    314	 308734	 101893	    2.1	      1
  16.8	    244	 510821	 100787	   13.7	      1
  10.5	    353	 134730	 101699	   -1.9	      1
   8.6	    194	  69296	 100443	    8.5	      1
   6.7	    174	  32358	 101925	   11.6	      1
  12.2	    202	 209020	 101958	    1.5	      1
   3.0	    166	      0	 101647	   -4.1	      1
   7.1	     87	  39003	 101181	   12.1	      1
  12.9	    191	 237237	 100582	    8.6	      1
  10.2	    143	 120250	 101874	    2.4	      1
  13.7	     39	 300859	 101637	   -4.8	      1
  11.6	    120	 171012	 100903	    9.7	      1
  10.8	     49	 133619	 100906	   14.7	      1
   4.4	    208	   9762	 101878	   -4.3	      1
  11.2	    348	 155530	 101811	    7.8	      1
   8.2	     54	  60519	 102116	   12.9	      1
   7.4	    234	  45019	 100659	    1.6	      1
   4.2	    106	   8566	 101705	    4.7	      1
   9.5	     40	  98576	 101308	   -0.9	      1
  17.5	    321	 557563	 100374	   -2.1	      1
   1.8	    201	      0	 100791	   12.3	      1
   6.1	    289	  26340	 102072	   -4.5	      1
  17.9	    210	 541658	 101555	    9.1	      1
   6.0	     71	  23076	 100779	   13.5	      1
   9.0	    301	  82589	 100811	    0.7	      1
  12.5	     88	 212528	 100723	   11.7	      1
  13.9	    309	 291203	 102293	   14.3	      1
  13.5	    294	 267111	 101473	   14.2	      1
   6.7	    163	  31915	 100745	   11.6	      1
  18.6	     23	 545120	 100363	    4.0	      1
   8.8	     48	  77558	 101362	    3.9	      1
   5.1	    322	  15535	 101289	   -2.1	      1
   5.7	    214	  20130	 102108	    8.6	      1
   5.0	     92	  13532	 100938	   13.5	      1
   7.2	    204	  40617	 101495	   10.2	      1
   9.7	    317	  98800	 100696	   12.3	      1
  13.0	     68	 239067	 101733	   11.9	      1
  10.9	    143	 141660	 101730	   11.6	      1
   3.6	    210	   5237	 100686	    3.3	      1
  18.0	    116	 531069	 100731	   12.4	      1
  17.3	    195	 536417	 102096	   13.4	      1
   4.3	    356	   8634	 101894	    9.2	      1
  10.7	    141	 134855	 101597	   11.1	      1
   4.8	    150	  12022	 100954	    6.4	      1
  13.2	    251	 250498	 101794	   11.2	      1
  17.3	      0	 542141	 101900	    9.8	      1
   8.9	    316	  75649	 100509	   13.7	      1
   6.0	    115	  23454	 101094	   11.5	      1
  17.3	     99	 539717	 100320	    6.7	      1
   9.9	    304	 108046	 101191	    1.5	      1
   0.8	    282	      0	 101638	    7.3	      1
   9.4	    307	  95740	 102065	   -0.6	      1
   2.7	     25	      0	 101538	    9.0	      1
   8.0	    152	  57612	 101652	    5.6	      1
   5.4	    278	  17546	 100811	   -2.4	      1
   7.8	     21	  53949	 100372	    0.7	      1
  12.3	    271	 203815	 101728	   14.1	      1
  10.8	     30	 142089	 102035	    5.4	      1
  13.0	     69	 244204	 100325	    1.6	      1
   4.0	     93	   7379	 101681	    6.6	      1
  13.5	    285	 278968	 101905	    0.3	      1
   5.8	    109	  21471	 101122	    1.7	      1
   9.8	      4	 106474	 100791	    3.6	      1
  15.0	    302	 375258	 100612	    3.1	      1
   6.6	      0	  31309	 101052	   10.7	      1
   5.0	    139	  14042	 100786	    9.0	      1
   1.3	    352	      0	 100392	   -0.2	      1
  10.8	    142	 142185	 101427	    2.4	      1
   0.3	    287	      0	 100925	   -1.9	      1
   2.0	    133	      0	 100857	   -3.0	      1
   5.2	     85	  15748	 100382	    1.4	      1
   8.3	    133	  65672	 102172	    3.2	      1
   7.1	     73	  40312	 102218	    9.0	      1
   7.7	     49	  50425	 101214	   10.6	      1
   9.8	     93	 103567	 100587	    2.9	      1
   9.2	     41	  89825	 101235	   -2.8	      1
   5.9	    212	  23172	 101330	    2.6	      1
   4.7	     87	  12229	 102252	    1.4	      1
   7.6	    209	  48092	 100705	    6.0	      1
  16.9	     59	 553421	 102232	   -2.0	      1
   8.7	    295	  72758	 101867	   14.2	      1
  10.7	    188	 137894	 100951	    4.0	      1
   9.9	    300	 109939	 102267	    6.6	      1
  24.3	     32	 528466	 100928	   14.4	      1
  10.2	     50	 123950	 101512	   -3.9	      1
   9.8	    219	 104925	 100652	    4.3	      1
  11.6	    209	 179290	 101401	   -4.5	      1
   4.5	    314	   9714	 100470	    6.9	      1
   7.9	    268	  55185	 102003	    2.0	      1
   5.7	    193	  20667	 101664	   13.4	      1
  13.5	    195	 281565	 100350	   -2.6	      1
  16.3	    290	 501156	 102092	   -2.9	      1
   8.7	    278	  74141	 101267	   -1.7	      1
   7.5	      8	  45014	 100791	   12.5	      1
   3.3	    132	   3884	 100636	    9.5	      1
  15.6	    208	 424695	 101525	    2.7	      1
  14.6	      8	 361718	 102195	   -2.3	      1
   6.1	    118	  24785	 101067	    4.6	      0
   7.8	     26	  54768	 101629	   -0.9	      1
   4.1	    126	   8032	 101523	    1.3	      1
   1.7	    128	      0	 101472	    7.9	      1
  12.9	     83	 247083	 100444	   -3.2	      1
   6.1	    301	  25125	 101381	    5.0	      1
   6.6	    309	  32249	 101912	    7.3	      1
  11.8	    187	 179163	 101001	    8.0	      1
   6.3	    266	  27488	 101449	   11.4	      1
  10.3	    324	 127012	 101662	   -2.3	      1
   6.2	     73	  25390	 100552	   13.5	      1
  13.6	    150	 279072	 101187	    8.2	      1
   2.3	    188	      0	 101022	   14.2	      1
   6.3	    173	  27876	 102258	    8.3	      1
  11.7	    305	 179546	 101069	    6.0	      1
  19.3	     30	 561240	 102274	    1.2	      1
  12.0	    193	 200459	 101569	   -3.5	      1
  18.8	    198	 544787	 100680	    5.1	      1
   7.9	    199	  53301	 100476	    7.7	      1
   7.6	    293	  50047	 101525	   -0.2	      1
  12.5	    155	 225911	 102065	   -2.8	      1
   9.5	    246	  97319	 101968	    1.7	      1
  11.2	    344	 160150	 101358	    0.2	      1
   5.8	    306	  22119	 101332	    3.1	      1
   9.1	    127	  81317	 100322	   11.5	      1
   9.2	     53	  89507	 101353	   -3.7	      1
   4.1	    219	   7562	 100716	   14.9	      1
   8.7	    185	  71164	 102090	   12.5	      1
  11.3	    289	 158165	 101247	   10.8	      1
   2.7	    351	      0	 100837	    5.8	      1
  16.8	    344	 526591	 101288	    7.0	      1
   8.3	     92	  63023	 100612	    7.8	      1
   9.0	    327	  82774	 101764	    4.4	      1
  16.1	    203	 455523	 101002	    9.3	      1
   5.2	    167	  15989	 100681	   -3.1	      1
  10.3	    139	 117934	 102072	   12.7	      1
  18.5	     51	 542105	 102226	   10.8	      1
   8.1	    318	  56566	 101423	   14.8	      1
  14.3	    128	 322453	 101034	   10.1	      1
   6.4	    320	  28937	 100484	    7.3	      1
   1.2	     29	      0	 102275	    1.4	      1
   0.5	    101	      0	 101045	    5.7	      1
  14.8	    215	 352008	 100387	    8.2	      1
   5.4	    346	  17195	 101491	    7.6	      1
  13.5	    232	 272202	 100670	    3.5	      1
  12.3	    334	 203320	 101840	   11.7	      1
   5.4	    237	  17382	 101068	   13.6	      1
  10.3	    289	 118536	 101238	   13.5	      1
  17.7	    186	 561000	 100961	   -2.2	      1
   7.3	    248	  42852	 102109	   13.6	      1
   5.6	    156	  19325	 100596	    7.3	      1
  11.1	     29	 147120	 100607	   11.0	      1
  10.4	    157	 130218	 101947	   -4.7	      1
   5.2	     98	  15025	 101095	   14.8	      1
   5.5	    134	  18231	 102135	    8.3	      1
   9.4	    315	  92083	 102060	   12.0	      1
   6.9	    105	  37940	 101605	    1.3	      1
   2.7	    108	      0	 100467	   11.9	      1
   8.6	     35	  69628	 101610	    7.3	      1
   2.7	    360	      0	 101193	    5.9	      1
  12.4	    141	 211387	 101824	    6.0	      1
  10.9	     27	 149795	 101414	   -2.1	      1
   7.8	    171	  54451	 100897	   -4.2	      1
  10.6	    288	 136238	 101934	   -0.7	      1
  11.9	    178	 191505	 101273	   -2.1	      1
  10.1	    211	 114227	 101049	    5.2	      1
   7.2	     26	  41230	 102062	   10.6	      1
   7.1	     65	  38784	 101718	   14.2	      1
   4.9	    315	  12989	 100664	    8.0	      1
   6.1	    294	  24571	 100836	    8.2	      1
   9.0	    133	  82780	 101805	    5.4	      1
  11.8	    340	 177782	 101491	   12.5	      1
   7.3	    131	  45030	 102174	    1.6	      1
  18.0	    258	 547132	 102231	    8.2	      1
   5.3	    334	  16236	 101563	    8.1	      1
  16.4	    136	 498771	 100421	   -1.5	      1
  20.0	    240	 539088	 101078	    9.1	      1
  10.1	    278	 110826	 102063	   14.9	      1
  11.0	     34	 153636	 101860	   -5.0	      1
  12.9	     30	 235788	 101312	   12.3	      1
   8.0	    135	  56120	 100751	    7.2	      1
   3.5	    329	   4784	 101348	    5.2	      1
  11.7	    200	 177817	 100952	    5.4	      1
  11.1	     10	 153607	 100975	    0.3	      1
   2.0	    100	      0	 100915	   -1.7	      1
  10.9	     19	 142482	 100503	    6.6	      1
   2.1	    155	      0	 100978	    5.3	      1
   2.1	    171	      0	 101488	    7.8	      1
   2.1	    176	      0	 101171	    4.2	      1
   1.2	    356	      0	 100624	    2.6	      1
  14.1	    144	 309960	 101519	    8.0	      1
  12.7	    170	 237953	 102134	   -1.1	      1
   6.1	     88	  25252	 101866	    7.3	      1
  10.2	    207	 115956	 101139	   12.7	      1
  14.5	    123	 349439	 101598	   -1.5	      1
   9.1	    207	  86067	 101895	    3.1	      1
  12.9	     57	 231647	 100958	   12.9	      1
   8.2	    124	  62782	 101873	   -2.9	      1
   7.5	    325	  48899	 101963	   -1.4	      1
   2.0	    121	      0	 100980	    8.2	      1
   4.8	    125	  12325	 101327	   11.4	      1
   5.0	     50	  13646	 101653	   13.1	      1
  11.2	     79	 158795	 101710	    2.0	      1
   4.9	    320	  13218	 101084	    4.2	      1
   8.3	    233	  62066	 101534	   10.6	      1
  11.6	     51	 180014	 101391	   -2.5	      1
  13.7	     71	 295557	 101285	   -2.0	      1
  11.6	     57	 173952	 101285	    5.5	      1
   5.0	    170	  13942	 101852	    1.6	      1
  10.6	    310	 135852	 100719	   -2.7	      1
   6.8	    131	  36130	 101962	   -2.8	      1
   5.7	     84	  20375	 100468	    8.3	      1
   4.3	    326	   9173	 100432	    2.3	      1
   5.0	    207	  14676	 101299	   -2.1	      1
  18.8	     83	 533180	 100387	   10.3	      1
   9.6	      4	  99760	 101471	    5.3	      1
  17.2	     73	 548210	 100784	    3.6	      1
   1.6	     19	      0	 102195	    3.3	      1
  18.9	      8	 535829	 102284	   14.2	      1
   5.4	     89	  18083	 101553	    3.0	      1
   2.5	    175	      0	 102218	    8.1	      1
   5.8	    144	  21298	 100631	   11.1	      1
   6.2	    315	  27523	 101258	   -4.2	      1
   6.8	    213	  34462	 102110	   14.6	      1
   3.4	    229	   4357	 101509	   12.3	      1
   3.0	     79	      0	 102079	   -2.5	      1
  10.0	    322	 115521	 100570	   -3.5	      1
   7.4	     39	  45537	 101271	   -0.9	      1
   4.1	    208	   7804	 101151	   -4.0	      1
   9.4	    191	  91245	 101353	   10.8	      1
  18.0	    195	 545721	 100941	    5.3	      1
   6.4	    264	  29074	 100815	    9.8	      1
   5.7	      4	  19893	 100596	   11.0	      1
   2.1	      3	      0	 101706	   12.5	      1
   1.5	    128	      0	 100864	    3.9	      1
   9.0	    344	  81050	 101527	    9.4	      1
  13.7	     69	 292135	 100876	   -0.5	      1
   9.0	    351	  79108	 101943	   11.2	      1
   2.0	    215	      0	 100499	   -2.3	      1
   8.4	      7	  64872	 100604	    8.5	      1
   3.5	    161	   4600	 101941	    7.2	      1
   1.8	    168	      0	 101077	    4.9	      1
  18.3	    126	 550775	 101151	    3.3	      1
   8.8	      3	  76968	 102293	    1.8	      1
  15.8	    336	 441350	 101852	    6.9	      1
  11.9	    135	 182842	 101013	   13.4	      1
   3.9	    314	   6794	 100454	   -3.7	      1
   7.3	     97	  43217	 101258	    1.1	      1
   9.6	    183	 101834	 101178	   -4.9	      1
  15.7	    307	 438294	 101117	   -1.8	      1
  11.1	    311	 149101	 100408	    6.7	      1
  21.2	    134	 528578	 100848	   14.1	      1
   9.0	    242	  81947	 101093	    0.9	      1
   9.8	    355	 107730	 102228	    3.0	      1
  13.1	    140	 247654	 102208	    9.0	      1
   9.4	    158	  95123	 102194	    3.7	      1
   2.8	    260	      0	 101229	    4.9	      1
  12.2	    175	 198102	 101622	   10.9	      1
   7.2	    258	  41064	 101646	    9.2	      1
   9.6	    311	  98796	 101849	    8.8	      1
   4.3	    202	   8371	 100536	   12.3	      1
   7.9	    215	  57070	 101099	   -2.1	      1
   2.9	    195	      0	 102203	    9.3	      1
  10.4	    166	 123441	 100737	    7.6	      1
   5.2	    110	  16370	 101382	   -1.2	      1
  13.9	     30	 303289	 101768	    2.9	      1
  16.5	    232	 499033	 101623	    8.7	      1
  13.8	     77	 288116	 100960	   11.6	      1
   7.8	    306	  53199	 100312	   -2.6	      1
   8.1	    246	  61319	 101552	   -2.5	      1
   7.7	     43	  52072	 102227	   -3.0	      1
   8.1	    209	  59679	 101994	    7.7	      1
   1.6	    358	      0	 100398	    0.8	      1
  14.3	    265	 320648	 102036	   10.6	      1
   7.7	    155	  51474	 100779	    3.9	      1
   6.4	    241	  28642	 100491	    5.9	      1
  16.1	    158	 456534	 101113	   10.9	      1
   5.8	    346	  21875	 101663	   -2.1	      1
   0.3	     87	      0	 100463	    3.1	      1
   4.7	    149	  11227	 101997	   11.9	      1
   3.3	    146	   3752	 100568	    9.2	      1
  10.9	     86	 150769	 101834	   -2.6	      1
   5.2	    327	  16121	 100364	    2.0	      1
   2.0	     39	      0	 101221	    9.0	      1
  13.6	     27	 271624	 101296	   12.8	      1
  10.2	    134	 115891	 100690	    9.3	      1
   6.3	    118	  27270	 101314	   10.5	      1
   9.4	    109	  93416	 101969	    7.4	      1
   4.0	    340	   7073	 101922	    7.6	      1
   6.1	     74	  24999	 101518	   12.7	      1
   3.3	     98	   3906	 102052	    2.8	      1
   9.2	    351	  84336	 101061	   11.6	      1
   7.4	    138	  44554	 100558	    8.9	      1
  13.0	     31	 250284	 100854	    1.2	      1
  21.2	     77	 554055	 101318	    2.2	      1
   3.3	     32	   4189	 101897	    4.5	      1
   7.6	     41	  47397	 100740	    7.5	      1
   3.2	    171	   3438	 101309	    9.9	      1
  12.3	    223	 212163	 100964	   -2.6	      1
   7.8	    351	  55045	 101273	   -4.1	      1
   7.1	    334	  41056	 102187	    1.3	      1
   7.7	    281	  52838	 101161	   -4.7	      1
   1.6	    341	      0	 101375	   -3.6	      1
   8.5	     47	  69804	 100450	   -0.9	      1
   5.6	     63	  20420	 101309	   -4.2	      1
  10.5	    187	 124083	 100710	   13.9	      1
  16.7	    336	 502448	 101079	   14.2	      1
   9.2	     24	  89599	 101570	   -1.2	      1
  15.2	     39	 382409	 101291	   10.6	      1
   7.0	    118	  38780	 101701	    8.4	      1
   4.0	     12	   7212	 102168	    8.3	      1
   9.0	    310	  81714	 100401	    5.0	      1
  10.6	    173	 133339	 100831	    0.2	      1
   6.6	    302	  31818	 101774	    7.2	      1
  13.2	     41	 262745	 102250	   -1.4	      1
  14.6	    131	 336489	 100576	   13.6	      1
   8.5	    352	  70535	 101225	   -0.2	      1
   7.1	    354	  39432	 101800	    4.7	      1
   9.6	    296	  95040	 101603	   12.4	      1
   3.1	    163	   3201	 100742	    1.2	      1
  18.3	    184	 564978	 100920	   -4.2	      1
   4.2	    177	   8258	 101500	    8.7	      1
  18.8	     44	 558999	 100920	   -1.3	      1
   8.1	    145	  60201	 101562	   -2.7	      1
   0.7	    299	      0	 100803	   13.5	      1
   3.0	    215	   3057	 100624	    9.2	      1
   7.7	    120	  49414	 101439	    9.0	      1
   9.3	    164	  92227	 101824	   -5.0	      1
   7.7	     43	  50557	 101678	    7.1	      1
   8.1	    181	  61890	 100950	   -3.1	      1
  12.9	    199	 231402	 100630	   11.1	      1
   7.1	     20	  39898	 101175	    5.8	      1
   9.9	     64	 105049	 100378	    8.4	      1
   4.9	      7	  13070	 101393	   13.5	      1
   1.5	     82	      0	 101113	   11.1	      1
  17.4	    224	 558634	 101973	    1.7	      1
   6.5	     69	  29400	 101732	   12.1	      1
   1.0	    323	      0	 101116	   -4.6	      1
   9.5	     17	  95139	 102074	   12.3	      1
   2.3	    159	      0	 100624	   -2.9	      1
   2.9	    304	      0	 101126	   -0.4	      1
   8.4	    292	  66575	 102254	    5.1	      1
   6.5	     60	  30936	 101967	    1.2	      1
   5.8	    156	  21733	 101712	   12.2	      1
   7.0	      6	  39048	 100325	   -4.3	      1
   5.2	      7	  15392	 101755	    6.7	      1
   6.0	    210	  23679	 102188	   12.6	      1
   4.0	     58	   7464	 100615	   -4.1	      1
   6.7	    173	  34133	 100489	    3.0	      1
   3.1	    154	   3265	 100708	   10.0	      1
  19.1	    334	 568889	 101830	   -3.7	      1
  11.9	    111	 189826	 100336	    1.6	      1
   0.3	     98	      0	 101609	   13.6	      1
   8.1	     90	  58223	 100611	   13.3	      1
   2.1	    125	      0	 101855	   13.5	      1
   9.9	    298	 104871	 101447	   13.8	      1
  11.8	     26	 179853	 100784	   12.0	      1
   7.5	    168	  49354	 101985	   -3.4	      1
   3.8	    292	   6057	 101379	   12.3	      1
