Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   7.3	    331	 290107	 101562	   14.9	      1
   6.0	    323	 154383	 101193	   14.3	      1
  12.4	     52	 1421006	 100701	    4.1	      1
  10.6	    358	 926893	 100819	   -0.7	      1
   6.3	     64	 190758	 101335	    0.7	      1
   6.0	    209	 161181	 100482	    9.8	      1
  19.0	    301	 2483974	 100721	   10.9	      1
  12.0	     28	 1330952	 101431	   -3.1	      1
   9.8	    341	 733523	 101195	   -4.9	      1
  12.2	    163	 1387203	 100990	    0.3	      1
  18.4	     25	 2474728	 100605	   11.6	      1
   4.7	    171	  79014	 102299	   12.1	      1
   5.0	    273	  95406	 101171	    4.9	      1
   7.4	    334	 311192	 100737	    1.4	      1
  11.8	    100	 1213241	 101341	    8.6	      1
   5.3	    355	 114436	 100841	   -3.3	      1
  20.4	     12	 2599534	 101143	   -0.6	      1
   8.2	     93	 420997	 101558	    2.5	      1
   6.7	    196	 226384	 102104	    6.8	      1
   8.6	      7	 491957	 100858	   -0.9	      1
  18.8	     70	 2585883	 102290	    3.9	      1
   1.3	    134	      0	 101155	   13.6	      1
  17.7	    107	 2511634	 101973	   11.2	      1
  13.8	    351	 2051811	 102040	    0.6	      1
  14.8	     29	 2404804	 101429	   12.6	      1
  11.3	    138	 1101695	 101453	   -1.0	      1
   7.1	    210	 280161	 101143	   -3.3	      1
   3.0	    321	      0	 100458	    4.4	      1
   4.2	     89	  56563	 101133	    5.9	      1
   9.9	    285	 762064	 100418	   -4.4	      1
   7.6	      8	 340090	 101649	    1.6	      1
   3.3	     83	      0	 101951	   14.5	      1
   4.1	    163	  52469	 100933	   -4.1	      1
   4.1	    121	  51930	 100728	    0.3	      1
  14.0	     38	 2149338	 101823	   -3.0	      1
   6.8	    167	 235940	 101905	    4.2	      1
  14.2	    172	 2171173	 101427	    3.2	      1
   6.4	     86	 188993	 101732	   13.8	      1
   6.0	      7	 160743	 101523	    7.9	      1
   7.1	    355	 274582	 101066	    1.9	      1
   5.9	    326	 153397	 100978	    6.2	      1
   4.8	    347	  84930	 101140	    2.4	      1
   2.3	     50	      0	 102145	    7.9	      1
  18.1	    332	 2626951	 101722	   -1.9	      1
  12.9	    307	 1548929	 100592	   13.3	      1
   4.6	    144	  73407	 101524	    2.7	      1
  13.1	    145	 1697565	 101198	    2.3	      1
   4.4	    186	  64011	 102043	    4.4	      1
   6.0	    180	 161622	 100528	    5.5	      1
  19.4	     32	 2532022	 101361	    7.2	      1
  10.0	     41	 785464	 101443	   -3.4	      1
  13.4	    315	 1806491	 101968	    8.5	      1
   2.4	    117	      0	 100848	   13.2	      1
   8.3	    241	 435958	 101566	    1.4	      1
  12.4	    140	 1418563	 101195	    8.0	      1
   2.1	    210	      0	 100660	    7.8	      1
  16.2	     34	 2521108	 100423	    5.9	      1
   8.1	    307	 395273	 101911	    7.0	      1
  16.1	    174	 2531342	 100527	    5.0	      1
  13.1	     25	 1702524	 101790	    5.4	      1
  16.0	    341	 2535963	 101331	    6.7	      1
   5.0	    333	  93893	 101025	    2.7	      1
  10.1	    118	 782199	 101830	    3.8	      1
   6.5	    280	 213434	 102031	   -0.9	      1
   6.2	    144	 176640	 101179	   10.1	      1
   3.5	    133	      0	 101067	    7.5	      1
   5.8	    302	 149501	 101390	   -4.8	      1
   6.8	     84	 227975	 101031	   13.4	      1
  10.3	     31	 848106	 100343	   -2.6	      1
   4.3	    320	  58281	 101284	   10.4	      1
  10.9	     97	 962710	 101947	   13.3	      1
   6.3	    317	 181448	 102076	   14.6	      1
   5.7	    124	 137972	 102036	    4.7	      1
  14.1	    308	 2066794	 100621	    8.2	      1
  12.3	    167	 1452189	 101289	   -2.4	      1
  11.4	    338	 1143116	 100970	    0.6	      1
  11.6	     77	 1145334	 100539	    9.0	      1
  11.5	    276	 1102863	 100615	   14.3	      1
   5.6	    331	 136410	 100671	    1.6	      1
   6.9	    120	 248820	 102195	    6.2	      1
   5.4	     21	 123064	 101066	   -1.2	      1
   2.3	    231	      0	 101568	   -3.4	      1
  10.1	     29	 766986	 101360	    9.6	      1
  13.9	    341	 2010651	 101602	    7.3	      1
  10.7	    162	 952342	 101015	   -4.8	      1
   7.1	    313	 271235	 102053	    0.6	      1
  15.2	     96	 2512569	 102260	   11.9	      1
   6.1	    323	 176396	 100551	   -0.8	      1
   5.4	     13	 115161	 100544	   12.6	      1
  10.9	    357	 964748	 101818	    7.1	      1
   8.6	    139	 480244	 101341	    8.3	      1
   6.0	    186	 164636	 101838	    7.8	      1
   7.8	     35	 376967	 102001	   -4.0	      1
   6.8	    187	 243281	 101746	   -0.2	      1
   6.3	     76	 178604	 100409	   14.7	      1
   5.1	    324	 105229	 100555	   -2.6	      1
   2.6	     87	      0	 101652	    3.2	      1
   6.4	    307	 201680	 101161	    1.7	      1
  18.1	     35	 2605820	 101488	   -0.4	      1
  22.5	    291	 2588936	 100458	   -1.4	      1
  12.9	    131	 1567240	 101710	   13.9	      1
   5.3	    212	 111109	 100753	    3.7	      1
   8.5	    179	 452205	 100914	    7.4	      1
   5.2	    146	 106968	 100407	    5.9	      1
   4.6	    288	  75850	 101585	   -0.2	      1
   2.9	     89	      0	 100837	   11.9	      1
  12.5	     93	 1419218	 100399	   10.4	      1
  15.0	     38	 2575455	 101422	    1.0	      1
   9.6	    129	 690492	 100826	   -2.6	      1
   1.8	    117	      0	 101340	    6.3	      1
   3.0	    129	      0	 100676	   11.4	      1
   8.0	    239	 376003	 101124	    8.4	      1
   1.9	    226	      0	 102140	    4.8	      1
   6.7	    200	 217339	 100678	   11.5	      1
  11.0	    196	 976625	 100992	   14.7	      1
   5.8	     82	 151562	 102176	    1.4	      1
   8.0	    348	 393979	 100764	    0.8	      1
  10.7	     83	 928807	 101473	    2.4	      1
  18.7	    134	 2561394	 101196	    3.6	      1
   4.8	     69	  84867	 101529	    8.6	      1
   1.9	    326	      0	 101448	    3.0	      1
   7.9	    217	 356061	 100666	   10.9	      1
   7.9	    351	 381969	 102079	   -2.7	      1
  20.8	    347	 2652488	 101576	   -4.9	      1
   8.1	    171	 393378	 101416	   10.1	      1
   4.5	     22	  67179	 100499	    9.7	      1
  11.3	     78	 1092845	 101434	    4.1	      1
   7.0	    352	 249860	 100448	   12.0	      1
   8.7	     81	 512864	 100906	   -3.3	      1
   4.5	     41	  72755	 101880	   -4.0	      1
  12.1	    296	 1287315	 100484	   13.1	      1
  15.9	    207	 2555043	 100546	    2.5	      1
   7.0	     89	 257778	 101933	    8.2	      1
  19.5	    341	 2497542	 102041	   13.0	      1
  21.9	    337	 2520162	 100597	    6.4	      1
  10.3	     69	 831916	 102032	    5.7	      1
   4.8	    250	  82490	 101300	    1.1	      1
   5.2	    188	 109404	 100708	    0.8	      1
   6.0	    168	 158049	 101374	   12.8	      1
   4.3	    152	  56156	 100501	   13.0	      1
  18.3	    106	 2605197	 100871	   -1.9	      1
  12.7	    246	 1515069	 101775	   10.1	      1
  15.1	    107	 2522230	 101246	    8.0	      1
  15.8	    358	 2533544	 101339	    7.0	      1
   7.2	      4	 283960	 102079	    6.6	      1
   3.5	    207	      0	 101423	   12.9	      1
   1.5	     21	      0	 101153	   -2.3	      1
  15.5	    315	 2617212	 101755	   -0.8	      1
  14.2	    188	 2248251	 101418	   -3.9	      1
   7.7	    191	 346858	 101999	    9.8	      0
   6.3	    354	 189802	 100353	   -1.0	      1
   8.6	     68	 469393	 100562	    7.4	      1
   7.3	    128	 287253	 100347	   11.4	      1
   8.4	    100	 443534	 100597	    6.8	      1
   1.0	    332	      0	 101535	   14.0	      1
   2.5	    156	      0	 102037	    9.5	      1
   4.3	     91	  56317	 100376	   15.0	      1
  10.1	    292	 746480	 101403	   13.4	      1
   2.8	     32	      0	 101925	   13.7	      1
  11.6	    278	 1140271	 101196	   10.7	      1
   5.9	    195	 154689	 101501	    2.7	      1
   8.4	     25	 439516	 102150	    8.2	      1
   3.4	    188	      0	 102039	   13.9	      1
  17.8	    159	 2533280	 100598	    5.0	      1
   9.0	    297	 542841	 100692	    8.9	      1
   2.2	    118	      0	 101191	    7.4	      1
  12.7	    107	 1601816	 100511	   -4.1	      1
  13.9	    336	 2014476	 101691	    8.5	      1
   5.4	    194	 118355	 101847	    8.8	      1
   8.8	    137	 489818	 100729	   14.6	      1
   3.1	    183	      0	 100853	    2.7	      1
   9.1	    354	 552306	 100509	   15.0	      1
   8.4	    155	 456350	 102150	    0.5	      1
   4.3	    317	  59658	 100545	    8.8	      1
   6.1	     81	 169652	 100580	   -0.5	      1
   4.1	     22	  52148	 100646	    0.6	      1
   8.9	    192	 536247	 101355	    5.1	      1
   5.0	    190	  91063	 100546	   11.6	      1
   6.4	      4	 200136	 101393	   -1.6	      1
  14.2	    174	 2201854	 100498	   -2.1	      1
  12.3	    353	 1359593	 102109	   14.4	      1
   9.7	    111	 692236	 101145	    0.4	      1
   8.7	    140	 485667	 102274	   13.9	      1
   3.1	    323	      0	 100363	    5.8	      1
   4.4	     81	  63447	 102298	    2.8	      1
   7.4	     43	 298156	 101281	   14.0	      1
  12.3	    317	 1461811	 100986	   -4.4	      1
  16.4	    291	 2619513	 102184	    0.1	      1
   3.5	    318	      0	 101499	   13.0	      1
   5.5	    140	 130042	 101616	   -3.2	      1
   5.8	    323	 150070	 100608	   -3.2	      1
   5.3	    332	 113176	 101882	    8.8	      1
  15.2	     21	 2598746	 102275	    2.5	      1
   3.0	     28	      0	 101761	   14.0	      1
  10.8	    207	 994044	 100962	   -4.5	      1
  10.2	    320	 801695	 101349	    1.8	      1
  16.7	    150	 2608932	 100376	   -3.7	      1
   6.8	    335	 242618	 102031	   -3.0	      1
   4.7	     21	  79539	 100451	   -2.1	      1
   3.3	      1	      0	 100373	    6.0	      1
  17.6	    339	 2517210	 101649	    9.7	      1
   6.9	    185	 248370	 100679	    4.9	      1
   2.6	    175	      0	 102234	    3.6	      1
  19.7	     47	 2523313	 100350	    5.4	      1
   9.2	     31	 601495	 101450	   -1.1	      1
   3.5	    176	      0	 101043	    3.7	      1
  19.4	     86	 2583006	 101943	    3.3	      1
  16.7	     76	 2509646	 101224	    9.4	      1
  17.9	    150	 2621374	 102032	   -0.5	      1
  20.5	    318	 2470596	 100347	   11.3	      1
   3.7	    139	      0	 100408	   -3.9	      1
  12.7	      6	 1588404	 100319	   -3.8	      1
   2.7	    207	      0	 102234	    0.1	      1
  12.1	     66	 1357904	 100934	   -1.2	      1
   5.5	    337	 124030	 102155	    6.2	      1
  16.8	    253	 2566151	 101103	    2.8	      1
   4.7	     74	  78383	 101261	   12.4	      1
   4.0	    119	      0	 101094	   10.3	      1
  12.4	    250	 1502822	 101003	   -4.7	      1
   6.8	    319	 236972	 100917	    3.5	      1
   3.7	    186	      0	 101524	   -3.0	      1
  10.0	     72	 759579	 100765	   -0.6	      1
   8.4	    127	 449721	 102053	    8.9	      1
   3.6	    237	      0	 100627	   12.8	      1
   9.2	     44	 574860	 100604	   11.5	      1
   6.6	     85	 222379	 101436	    2.3	      1
  11.1	    114	 1067112	 100838	   -4.7	      1
   5.3	    297	 111253	 101388	    5.8	      1
  23.5	    139	 2462977	 100749	   13.4	      1
   7.5	     76	 328573	 100645	   -2.8	      0
   1.5	    181	      0	 101442	   12.6	      1
   9.1	     75	 556705	 101331	   10.8	      1
   9.8	     98	 697920	 101613	    8.5	      1
   2.3	    137	      0	 101430	   14.2	      1
   6.7	     42	 219598	 102092	   11.5	      1
   5.7	     80	 144247	 102188	   -4.7	      1
  10.4	    116	 813336	 101063	   13.1	      1
  10.1	     29	 750211	 101815	   13.2	      1
   6.9	     12	 243845	 100319	    3.2	      1
  11.9	     82	 1229488	 101326	   14.6	      1
  10.5	    353	 858836	 101241	    8.2	      1
   4.7	    195	  76944	 102145	   10.2	      1
  10.3	    209	 786677	 100395	   14.4	      1
  25.4	    247	      0	 100619	   -4.4	      1
   9.8	    128	 719889	 101225	    0.7	      1
   0.3	     53	      0	 102128	   -3.3	      1
   3.1	    222	      0	 102075	   14.2	      1
   8.1	    218	 396819	 101497	    9.6	      1
   4.6	     22	  72609	 101311	    5.6	      1
  11.1	     76	 1065381	 101201	   -3.2	      1
   9.3	    335	 615497	 101581	    3.8	      1
   6.2	    348	 185158	 100665	   -0.7	      1
   4.1	    252	  53232	 101597	    2.4	      1
  18.7	    137	 2526444	 100606	    5.8	      1
  12.5	     58	 1490534	 101700	    4.1	      1
   8.1	    209	 402782	 100574	    5.4	      1
   7.6	    163	 329608	 101308	    9.1	      1
   4.4	     34	  64976	 102098	    6.8	      1
   4.1	     15	  52610	 101190	   -1.6	      1
   7.9	     32	 362302	 101505	   10.7	      1
   5.3	    136	 117783	 100697	   -4.9	      1
  10.2	     60	 816424	 101485	    4.4	      1
   5.5	    210	 130804	 101426	    1.6	      1
   8.3	      3	 422640	 100820	    8.5	      1
   5.5	    155	 131963	 101841	   -3.3	      1
   5.0	     28	  91206	 101727	   10.6	      1
   6.6	    214	 218801	 100525	    0.2	      1
   9.2	     74	 575230	 101980	   13.7	      1
   5.3	    155	 112124	 100413	    8.2	      1
   1.7	    184	      0	 101970	    6.5	      1
   5.7	    151	 138985	 100517	   11.0	      1
   7.9	     21	 365784	 100620	    4.9	      1
   5.9	    127	 158248	 101917	    1.8	      1
  15.0	    291	 2547179	 100717	    3.8	      1
   5.2	     24	 101285	 101766	   13.7	      1
   4.9	    115	  93815	 102001	   -1.6	      1
   2.5	    317	      0	 100374	    7.7	      1
  10.1	    147	 757279	 101882	   13.5	      1
  10.2	     24	 813906	 101638	    3.1	      1
   2.4	     80	      0	 102033	    5.4	      1
   6.7	    106	 236907	 101868	   -1.1	      1
   7.7	     86	 354581	 100462	   -4.6	      1
   8.0	     70	 373755	 101234	   12.7	      1
  20.4	    188	 2608492	 101050	   -1.8	      1
   5.5	    333	 127338	 101037	   -1.8	      1
   6.6	    298	 211254	 102279	   10.6	      1
  25.8	    350	      0	 101931	   13.6	      1
  11.2	      4	 1066484	 100904	    2.8	      1
   5.9	    195	 148960	 100540	   12.1	      1
  11.4	    160	 1083276	 101315	   11.1	      1
  14.6	     47	 2326263	 101486	    8.0	      1
   7.9	      2	 363161	 101797	    9.5	      1
  15.0	     12	 2518767	 100325	    5.8	      1
   2.5	     44	      0	 100947	    5.1	      1
   9.7	    199	 679863	 101675	    6.5	      1
   9.4	    174	 642795	 100545	   -0.8	      1
   6.4	    171	 208118	 101476	   -3.4	      1
   8.6	    123	 490963	 101978	   -3.5	      1
  10.7	     99	 929679	 101155	    1.7	      1
   4.9	    147	  84633	 100635	   13.3	      1
  12.3	     54	 1373076	 100417	    8.2	      1
   4.8	    298	  85451	 100927	    6.5	      1
  10.9	     71	 986404	 102196	    8.8	      1
   3.5	    306	      0	 101754	   12.8	      1
   4.9	    131	  87788	 100658	    8.6	      1
   6.1	    177	 164546	 101980	   14.0	      1
   9.0	    187	 527785	 101245	   12.7	      1
   5.8	    202	 140531	 101808	   14.6	      1
   1.3	    315	      0	 101361	   14.7	      1
   8.0	    333	 403187	 101052	   -4.9	      1
  11.8	     19	 1243359	 101282	    5.0	      1
   6.5	    165	 217919	 102294	   -2.1	      1
   5.4	    174	 124713	 101210	   -2.8	      1
  16.2	     32	 2530093	 101019	    6.5	      1
  13.5	    224	 1921881	 101470	   -2.2	      1
  10.6	    139	 897682	 100783	    1.5	      1
   3.8	    328	      0	 100390	    3.7	      1
   0.8	    171	      0	 100840	    9.0	      1
   1.1	      9	      0	 101863	   -0.8	      1
  12.0	    211	 1332302	 100899	   -0.2	      1
  15.8	    164	 2559831	 100469	    1.8	      1
  12.2	     99	 1318019	 100328	   11.5	      1
   4.9	     16	  87869	 101621	   14.6	      1
  15.0	     17	 2529980	 101344	    6.6	      1
   3.3	    323	      0	 101698	   12.9	      1
  13.8	    230	 1972982	 100997	    7.4	      1
   2.0	    132	      0	 101638	   -0.0	      1
   7.5	    307	 329118	 101411	   -0.8	      1
   8.3	    291	 433382	 100716	    4.0	      1
  11.3	     16	 1088169	 101384	    6.9	      1
   3.1	     68	      0	 101209	   -3.8	      1
  20.0	    126	 2463952	 100708	   13.1	      1
   3.8	    202	      0	 100661	    4.3	      1
  11.7	     85	 1239770	 101025	   -1.5	      1
   9.0	     27	 552782	 100399	    4.4	      1
   3.9	    321	      0	 101492	    8.6	      1
   9.6	     93	 680266	 102261	    2.5	      1
   3.9	     60	      0	 102219	   13.9	      1
  13.0	     31	 1633418	 101726	   10.1	      1
  15.1	    174	 2570527	 101585	    3.7	      1
  12.0	    350	 1311279	 101582	    5.3	      1
   6.0	    273	 165711	 100698	   -1.5	      1
  11.5	    152	 1139152	 102270	   13.6	      1
   8.2	      4	 434547	 102291	   -2.0	      1
   6.2	    103	 178448	 102260	    3.9	      1
  10.3	    303	 803309	 101433	   11.7	      1
   1.2	    224	      0	 101800	   13.5	      1
  10.4	    175	 821729	 101160	   13.0	      1
   5.1	     44	  97262	 101721	    7.0	      1
   6.9	     13	 239924	 101500	   14.3	      1
  20.4	    181	 2485480	 101599	   13.2	      1
  13.8	    307	 2022415	 101312	    1.1	      1
   7.8	    173	 363326	 100448	   -2.1	      1
   6.7	    238	 225919	 100520	    1.9	      1
   4.5	    199	  65792	 101814	   14.3	      1
   9.2	    182	 609036	 100652	   -3.1	      1
  10.6	    137	 929215	 101688	   -1.6	      1
   0.3	    234	      0	 100979	   12.0	      1
   9.5	    342	 646117	 100793	    6.2	      1
  16.4	    198	 2484699	 101120	   11.9	      1
   7.5	    136	 308803	 101000	   12.5	      1
   6.2	    234	 175878	 100936	   14.6	      1
   7.0	    164	 250405	 100610	   13.1	      1
  13.4	    115	 1882491	 101858	   -0.2	      1
   8.4	    280	 437851	 101348	   12.1	      1
  15.4	    100	 2443612	 100470	   14.8	      1
  11.7	    206	 1211710	 101585	    6.4	      1
   5.7	    260	 137237	 100393	    0.9	      1
   6.1	     60	 165252	 101477	   11.8	      1
  11.0	    227	 1011575	 101407	    1.1	      1
   7.5	    208	 315361	 101350	    9.4	      1
  16.4	     23	 2500869	 100483	    8.3	      1
   5.2	    255	 102662	 102224	   11.2	      1
   4.8	    329	  77979	 100679	   14.3	      1
   9.4	     91	 613640	 100713	    8.8	      1
   8.2	    238	 408621	 100490	    7.1	      1
  18.5	     89	 2482501	 100575	   10.6	      1
   5.5	    143	 132022	 101098	   -1.6	      1
   4.4	    171	  65807	 100550	   -3.1	      0
  11.5	    197	 1144670	 100886	    1.6	      1
   9.1	    304	 580393	 100332	    1.4	      1
   6.2	     73	 174564	 101853	   14.0	      1
  16.3	     66	 2554119	 101962	    6.5	      1
   6.6	     46	 230058	 101542	   -4.1	      1
   2.9	     68	      0	 101468	   -0.8	      1
  20.1	    219	 2495694	 102263	   13.9	      1
   4.9	    145	  89756	 101648	    7.3	      1
   2.7	    252	      0	 101858	   11.0	      1
   6.4	      0	 197370	 102093	    7.6	      1
