Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   4.9	     99	      0	 101359	    0.0	      1
   3.4	      5	      0	 101567	    7.0	      1
  19.4	    312	 3503995	 102202	    9.7	      1
   9.3	    345	 1261616	 100950	   14.2	      1
   2.6	    161	      0	 102075	    5.2	      1
  13.3	      5	 3668801	 101898	   -3.8	      1
  14.8	    107	 3646501	 101583	   -3.0	      1
  11.9	     83	 2688392	 100326	    6.7	      1
   3.1	     24	      0	 102274	   -1.6	      1
   2.1	      4	      0	 100516	   -1.7	      1
  13.7	    327	 3444260	 101356	   12.2	      1
  15.3	    174	 3388993	 100310	   13.9	      1
  11.8	    156	 2666002	 101137	    0.7	      1
  10.7	    320	 1933130	 102082	   11.5	      1
  13.7	    283	 3554683	 100617	    1.4	      1
  11.2	     47	 2331400	 100514	   -2.3	      1
   3.2	    159	      0	 102086	   -3.5	      1
  13.7	    225	 3545386	 102128	    6.2	      1
   5.5	    288	 263806	 101011	   10.0	      1
  19.3	    293	 3516834	 100313	    3.5	      1
  16.1	    172	 3587022	 100767	   -0.7	      1
   3.5	     32	      0	 101536	   -1.1	      1
   3.7	    354	      0	 101457	   -2.1	      1
   6.1	     96	 357900	 100555	   12.2	      1
  17.3	    147	 3490124	 100495	    6.1	      1
   8.2	    306	 858083	 101034	   14.8	      1
  17.1	    336	 3604003	 100318	   -3.2	      1
   3.8	     48	      0	 101589	   -2.8	      1
   6.6	    337	 474752	 100382	   -4.7	      0
  10.3	     63	 1818551	 101085	   -2.5	      1
  18.7	     20	 3474635	 100711	    7.9	      1
  15.5	    106	 3628917	 100896	   -3.5	      1
   5.2	     87	 219046	 101001	   13.7	      1
   6.1	    133	 382099	 101282	   -2.3	      1
   0.4	     45	      0	 100380	   -2.7	      1
  14.2	    192	 3417787	 101495	   14.8	      1
   0.3	      5	      0	 102006	    5.0	      1
   0.8	     27	      0	 102144	   14.6	      1
   1.5	    298	      0	 101595	    3.0	      1
  12.6	    203	 3111194	 100307	    9.6	      1
  10.9	     30	 2163949	 101529	   -4.6	      1
   5.4	    290	 251337	 100684	   10.6	      1
   5.4	     95	 254351	 100383	    8.8	      1
   4.8	    218	      0	 101088	   11.0	      1
  11.6	     36	 2564087	 102287	    1.3	      1
  10.5	    136	 1798916	 101064	   12.8	      1
   5.9	    328	 332366	 101638	    0.6	      1
   4.3	    300	      0	 100537	    7.3	      1
   3.7	    163	      0	 100805	    9.5	      1
  16.3	    129	 3507895	 101205	    6.6	      1
   5.0	     41	      0	 101440	   -0.3	      1
  18.2	    114	 3445596	 101028	   11.2	      1
   7.5	    119	 653698	 101430	   14.1	      1
  15.6	    147	 3487198	 100621	    6.7	      1
   4.4	    168	      0	 101424	   14.6	      1
   4.1	    359	      0	 100775	    1.0	      1
   8.1	    232	 842188	 100836	    2.9	      1
   5.7	     35	 299899	 101106	    9.7	      1
  14.5	    154	 3561989	 100441	    0.3	      1
   6.8	    312	 499112	 100606	    6.1	      1
   8.0	    304	 846345	 100365	   -4.7	      1
   5.2	    317	 229676	 101189	    7.8	      1
   3.7	    332	      0	 100672	   -3.9	      1
  11.9	    121	 2703184	 101046	    2.8	      1
  14.2	    360	 3652552	 101369	   -4.0	      1
   9.1	    195	 1240139	 100336	   -2.0	      1
   5.1	     52	 221855	 101322	   -2.6	      1
   1.3	     45	      0	 101687	    2.2	      1
   5.9	    327	 329059	 101196	    4.7	      1
   5.6	    122	 286210	 102169	   -3.6	      1
   5.5	      2	 276491	 100758	   -1.7	      1
   6.7	     90	 507372	 102042	   -3.0	      1
  11.9	    274	 2812496	 101691	   -4.2	      0
   3.8	     93	      0	 100380	   10.9	      1
  22.6	    108	 3522369	 101426	    6.1	      1
  18.4	     89	 3509944	 101159	    6.4	      1
  15.1	    194	 3487859	 102059	   10.6	      1
  17.1	    359	 3491956	 100597	    6.2	      1
   7.2	      4	 599546	 101160	    8.4	      1
  12.4	     21	 3065300	 102028	    7.4	      1
   3.5	      7	      0	 102004	   -3.3	      1
  14.6	    298	 3563883	 100952	    1.6	      1
  11.8	    309	 2712170	 102060	    0.8	      1
  10.3	    340	 1786295	 100572	   -1.2	      1
  24.4	     66	 3587795	 102240	    3.2	      1
   5.8	    356	 315092	 101586	    2.8	      1
   7.6	    177	 715439	 101432	   -2.4	      1
  16.0	    208	 3427605	 100898	   12.3	      1
  15.5	     52	 3594538	 101610	    1.0	      1
   7.0	      2	 539339	 100704	   12.8	      1
   9.0	     85	 1139414	 101166	   11.6	      1
  11.5	     23	 2459926	 100378	    3.3	      1
   5.9	    155	 321341	 101919	    8.1	      1
   7.6	    348	 717303	 101408	    3.0	      1
   6.3	    117	 393312	 101467	   11.8	      1
   8.4	    334	 987063	 102128	    0.9	      1
  16.9	     26	 3610507	 101860	    0.5	      1
   9.3	     64	 1319893	 101424	   -1.6	      1
   6.8	    272	 511946	 102075	    1.8	      1
   2.5	    120	      0	 102248	   13.9	      1
   4.0	     71	      0	 100478	   -0.8	      1
   1.8	     55	      0	 101489	   13.7	      1
   5.7	    118	 304578	 100787	    0.4	      1
   3.7	    152	      0	 101865	   -1.9	      1
  14.4	      5	 3435169	 100334	   10.1	      1
  23.3	    185	 3650520	 101947	   -2.3	      1
   8.5	    307	 955037	 101392	   12.1	      1
   6.2	     38	 391943	 101300	    3.9	      1
   9.6	    185	 1380452	 100899	    9.7	      1
  14.4	     74	 3504478	 102189	    9.6	      1
  16.0	    144	 3690301	 102046	   -5.0	      1
   6.5	    308	 446032	 100693	   -1.1	      1
   5.0	    347	 202468	 100784	    5.0	      1
   7.9	    114	 809897	 101045	   -1.3	      1
   9.9	    157	 1598052	 101805	   -1.8	      1
   2.5	    157	      0	 100990	   13.3	      0
   4.2	     12	      0	 100462	    6.3	      1
  12.2	    112	 2894643	 101266	    6.2	      1
   2.9	    290	      0	 101599	    5.4	      1
   3.8	    153	      0	 100649	   -0.5	      1
   2.8	     57	      0	 100517	    5.8	      1
   2.7	     98	      0	 101011	    4.6	      1
  11.2	    199	 2292116	 101267	    1.5	      1
   6.2	     49	 370078	 101868	   11.3	      1
   8.6	     44	 1041285	 101367	   -2.0	      1
  18.8	    347	 3602165	 101903	    1.2	      1
   3.2	    358	      0	 100422	    5.3	      0
   9.6	      9	 1406641	 101518	    8.4	      1
   7.5	    293	 673819	 101683	    6.1	      1
  17.1	    160	 3500985	 101210	    7.2	      1
  11.2	    133	 2292086	 101077	    2.1	      1
   1.1	    204	      0	 102196	    2.7	      1
  19.9	    297	 3462512	 101806	   12.0	      1
   6.7	    260	 477278	 101381	   11.7	      1
   4.3	    117	      0	 102067	    8.3	      1
   7.6	    171	 701704	 100717	    8.3	      1
  10.8	    316	 1977184	 101255	   14.1	      1
   3.4	    288	      0	 102208	   -2.3	      1
   6.4	    160	 413421	 100723	    9.7	      1
  21.4	    342	 3475456	 100536	    7.4	      1
   8.5	      8	 1016690	 101245	   -2.2	      1
  10.0	     90	 1561691	 101005	   11.0	      1
   4.5	    122	      0	 100763	    3.9	      1
  17.6	     23	 3638817	 101470	   -2.7	      1
   1.7	    358	      0	 101658	    4.9	      1
  11.7	    296	 2517884	 101155	   10.9	      1
   6.9	    148	 537695	 101894	   -2.0	      1
  13.1	     48	 3660523	 101737	   -3.6	      1
   9.2	    211	 1280866	 100511	    0.6	      1
  12.6	    265	 3296974	 100603	   -4.8	      1
  10.6	    203	 1910175	 101896	    9.8	      1
   4.0	    156	      0	 101475	   11.8	      1
   3.4	    287	      0	 102118	   14.8	      1
  13.1	     88	 3564189	 100847	    1.3	      1
  11.6	    344	 2512837	 101715	    5.5	      1
  10.8	    319	 2066894	 100312	   -2.5	      1
   7.0	    135	 573967	 101150	   -3.8	      1
  10.9	    301	 2134747	 100330	   -2.7	      1
   5.1	     35	 212678	 100757	    7.5	      1
  18.1	    227	 3441503	 102035	   14.4	      1
   4.2	    350	      0	 100902	    1.2	      1
   2.0	    188	      0	 101951	   -0.1	      1
  14.1	    328	 3422083	 101459	   14.4	      1
  16.7	    359	 3462335	 102013	   12.6	      1
   3.4	    311	      0	 102046	    1.2	      1
   3.1	     17	      0	 100469	    7.2	      1
   4.4	    237	      0	 101807	   10.6	      1
  25.7	     16	      0	 101932	    1.7	      1
   3.8	     19	      0	 100546	    6.8	      1
  12.1	     17	 2846682	 101948	    8.7	      1
  13.1	    316	 3554857	 100624	    1.4	      1
   4.8	    289	      0	 102192	   13.4	      1
   6.0	    132	 350744	 100675	   -1.8	      1
   8.0	     28	 788825	 101697	   13.0	      1
   5.3	    165	 238482	 100770	   -0.1	      1
   5.5	    164	 268120	 101616	    9.3	      1
  19.5	    348	 3427987	 101122	   12.9	      1
   2.7	      0	      0	 102003	   -3.9	      1
  14.3	     73	 3617005	 101753	   -0.3	      1
   2.7	    328	      0	 100518	    7.5	      1
   9.6	    209	 1417404	 102231	    5.6	      1
  18.1	    177	 3445908	 101523	   12.6	      1
   6.6	    186	 464171	 101614	    2.2	      1
  10.9	    211	 2082240	 100873	    0.4	      1
  15.5	    233	 3431510	 101067	   12.5	      1
   8.4	     15	 991124	 100900	   -4.9	      1
  20.3	    166	 3449697	 102227	   14.2	      1
   8.0	    337	 789858	 100579	   14.9	      1
   4.5	    145	      0	 101650	   11.3	      1
   2.5	    100	      0	 102254	   -4.4	      1
   8.3	     27	 919660	 101903	    8.6	      1
   6.6	    299	 480390	 101282	   -4.1	      1
   5.0	     44	 213560	 101550	   -2.9	      1
   6.3	    284	 395743	 102242	    6.3	      1
  17.7	    177	 3465717	 100627	    8.4	      1
   0.8	    184	      0	 101203	   11.0	      1
   1.8	    184	      0	 102234	   14.6	      1
   4.3	    289	      0	 100824	    6.2	      1
   1.9	    104	      0	 100362	    2.9	      1
   5.6	    176	 278568	 100668	    2.2	      1
  14.2	     16	 3531324	 102184	    7.5	      1
  15.2	    181	 3455387	 101096	   10.6	      1
   7.8	    112	 758858	 100332	   -1.2	      1
   5.5	    188	 268435	 102264	   12.0	      1
  13.3	     56	 3592259	 101627	    1.2	      1
   5.3	      2	 240799	 101327	    0.7	      1
   3.8	    144	      0	 100821	   -3.0	      1
  12.6	     54	 3341293	 102163	   -3.9	      1
   4.6	    133	      0	 101470	   14.8	      1
   4.9	     75	      0	 101864	    8.5	      1
   3.3	    299	      0	 100854	    2.7	      1
  26.3	    215	      0	 102179	    6.2	      1
  11.9	     92	 2663173	 100830	   10.9	      1
   5.4	     81	 254483	 101498	    9.2	      1
   6.0	     53	 349169	 102277	   11.2	      1
   7.8	     95	 754356	 100944	    8.8	      1
  16.8	     37	 3538245	 100308	    1.8	      1
   6.8	    347	 507224	 100997	    9.3	      1
  12.6	    179	 3286876	 101995	    4.1	      1
  16.1	    115	 3581151	 102208	    3.6	      1
  13.1	      9	 3501031	 101371	    7.7	      1
  11.3	     16	 2361013	 101400	    3.4	      1
  13.8	    206	 3567022	 100650	    0.5	      1
   7.7	    103	 736054	 100642	    2.9	      1
   8.6	      4	 1034805	 102035	    7.5	      1
   2.6	      1	      0	 101004	   -2.3	      1
   8.7	     27	 1077375	 101070	    1.0	      1
   9.0	     76	 1139857	 100794	    7.8	      1
   1.6	    252	      0	 101818	   -4.8	      1
  18.8	    320	 3590520	 102107	    2.6	      1
   9.0	    205	 1213589	 102086	   -4.4	      1
   6.3	    112	 397570	 100534	    8.6	      1
   1.7	    314	      0	 100582	   -0.0	      1
  14.0	     16	 3398141	 100882	   14.8	      1
  12.6	    329	 3357761	 102207	   -3.7	      1
  24.0	     25	 3553265	 101844	    4.8	      1
   5.5	    293	 251976	 101096	   14.7	      1
  14.3	     97	 3679186	 102073	   -4.1	      1
  10.1	    114	 1656213	 100829	   -0.2	      1
   6.7	    337	 466557	 101474	   11.2	      1
  13.2	    182	 3631213	 101173	   -2.9	      1
  24.5	    212	 3480489	 100955	    8.2	      1
   2.2	    353	      0	 101781	   12.7	      1
  12.1	    179	 2935350	 100880	   -2.6	      1
   9.3	     87	 1255221	 101722	   13.3	      1
   3.8	    322	      0	 101727	    4.3	      1
   7.1	    329	 577700	 101872	    9.9	      1
  18.6	    127	 3573539	 101206	    1.5	      1
  12.3	     15	 2947599	 102142	   13.6	      1
  12.5	    144	 3268867	 102162	   -4.1	      1
   7.8	      8	 784963	 102208	    2.6	      1
   4.4	    304	      0	 100363	    6.3	      1
  12.0	    227	 2736175	 102291	   11.4	      1
  11.7	    147	 2510611	 101996	   14.6	      1
   9.6	    234	 1375861	 100743	   14.7	      1
  17.9	    256	 3534916	 101017	    4.0	      1
   4.6	    223	      0	 101222	   -3.8	      1
   5.0	    109	      0	 100575	    2.2	      1
   1.6	    203	      0	 100491	    4.8	      1
   7.0	    148	 519497	 100338	   13.2	      1
   8.1	    123	 856245	 101036	    5.4	      1
  11.1	     85	 2222372	 101265	    0.3	      1
  12.8	      7	 3274338	 101649	   12.2	      0
   5.1	    279	 207982	 101706	   11.4	      1
  11.0	    132	 2125974	 100466	    1.0	      1
   2.9	     23	      0	 101313	   -4.5	      1
  12.9	    203	 3364141	 101143	   11.3	      1
   5.2	    127	 221994	 101742	   12.0	      1
   1.4	     33	      0	 100422	   13.6	      1
   9.2	     79	 1260619	 102157	    1.9	      1
  11.4	     67	 2367816	 100554	    4.0	      1
   4.2	    153	      0	 101122	    1.4	      1
   8.3	    237	 887907	 100775	    9.4	      1
  11.2	    297	 2250833	 100760	    6.1	      1
  14.2	     99	 3556151	 101751	    4.3	      1
   6.6	     34	 461505	 101737	    0.7	      1
   1.1	    352	      0	 101143	    8.8	      1
   7.7	    295	 745590	 101387	    5.1	      1
   7.1	    185	 571613	 100431	    1.6	      1
  14.7	    153	 3512054	 100534	    4.5	      1
  14.2	    274	 3438879	 101498	   13.1	      1
  11.7	     16	 2642983	 100995	    0.1	      1
   4.9	     62	      0	 100342	   10.5	      1
   3.0	    315	      0	 101976	    2.3	      1
   1.4	     13	      0	 101797	   13.3	      1
   1.4	    300	      0	 101304	    3.9	      1
  10.4	    331	 1813003	 100566	    5.5	      1
   9.8	    145	 1476976	 102138	   12.9	      1
   9.0	     85	 1164447	 100880	    9.7	      1
   5.3	    135	 236727	 100525	   10.3	      1
  10.3	    142	 1811160	 101875	   -3.8	      1
   1.8	    145	      0	 101417	   11.4	      1
  10.0	     11	 1633223	 100855	    0.4	      1
   7.6	     65	 732029	 100743	   -4.6	      1
   8.4	    349	 967163	 100730	    1.5	      1
  10.8	    281	 2090937	 101881	   -2.2	      1
   6.1	    112	 360989	 101548	   11.5	      1
  10.2	    208	 1742213	 101289	    2.8	      1
   6.8	    180	 527554	 102034	    0.9	      1
   4.9	    297	      0	 101999	    0.5	      1
   4.9	    134	      0	 101615	   -2.0	      1
  15.9	    303	 3403654	 101095	   14.9	      1
  10.2	     23	 1703236	 102160	    5.7	      1
  12.1	    154	 2798694	 100723	    8.8	      1
  22.8	     58	 3463467	 100503	    8.3	      1
   7.2	     53	 612984	 101136	   -3.9	      1
  15.6	    131	 3601463	 101364	   -0.2	      1
  20.6	    297	 3646484	 101591	   -3.0	      1
   4.8	    166	      0	 101774	    5.9	      1
   6.6	     69	 481157	 101166	   -2.7	      1
  12.7	    209	 3255659	 102029	   13.2	      1
   7.0	     42	 568907	 102289	    3.3	      1
   6.4	    208	 418099	 100502	    5.3	      1
   7.4	    288	 662034	 100870	    2.8	      1
   3.5	    138	      0	 100419	   -0.9	      1
  11.0	      1	 2112009	 101254	   11.6	      1
  10.8	     39	 2037968	 100470	    1.7	      1
   7.3	     68	 600947	 100760	   14.5	      1
  17.7	    300	 3643849	 100778	   -4.9	      1
  10.1	     69	 1645332	 100492	    0.8	      1
   8.7	     58	 1078704	 101957	    1.4	      1
   3.9	    152	      0	 101022	   13.4	      1
   2.1	     39	      0	 100728	   -0.6	      1
  12.3	    182	 2976173	 101997	   11.8	      1
   6.4	    157	 413353	 100920	    9.1	      1
  10.6	     16	 1938836	 102246	    1.6	      1
  10.2	     63	 1693718	 101340	    9.0	      1
   8.5	    306	 954576	 101081	   14.3	      1
   8.7	    272	 1070925	 100666	   -3.5	      1
   2.5	    205	      0	 102227	   12.9	      1
   9.5	    175	 1370563	 100602	    4.5	      1
   5.1	    318	 226360	 102289	   -4.9	      1
   1.8	    185	      0	 100553	   10.9	      1
  10.3	    188	 1767915	 100478	    1.0	      1
   7.9	    275	 756163	 101508	   14.9	      1
  10.3	      1	 1726687	 100758	    8.3	      1
   5.8	    161	 320534	 100379	   -4.4	      1
   4.6	    191	      0	 100493	    7.4	      1
  10.9	     31	 2074004	 100605	    5.8	      1
   5.1	    200	 221104	 102157	    4.7	      1
   8.0	    174	 811186	 101681	   14.3	      1
   3.5	     61	      0	 100798	    2.7	      1
  15.1	    348	 3545511	 100976	    3.1	      1
  16.4	    314	 3441089	 100513	   10.1	      1
   9.2	      4	 1268431	 100926	   -0.1	      1
   9.4	    338	 1344265	 101913	    1.5	      1
  12.7	     13	 3415921	 101200	   -4.5	      1
  16.2	    321	 3667220	 101575	   -4.5	      1
  17.1	     13	 3511730	 101714	    7.7	      1
  11.4	    295	 2370798	 102006	   11.0	      1
  11.2	    127	 2286092	 101045	    4.4	      1
   9.1	    315	 1234454	 102232	   -1.5	      1
   2.5	    334	      0	 100947	   -3.1	      1
   5.4	    247	 244124	 101406	   11.3	      1
   2.5	     36	      0	 100815	    0.0	      1
   3.8	      2	      0	 100869	    2.7	      1
   2.7	    148	      0	 101489	   -4.9	      1
  10.9	    281	 2069491	 101178	    9.7	      1
   1.9	     14	      0	 100986	    6.1	      1
   5.0	     55	 210260	 100807	   -4.2	      1
   8.5	    142	 1015432	 100626	   -4.3	      1
   7.6	    182	 701371	 101315	    8.4	      1
   8.2	     81	 889722	 101969	    2.4	      1
   4.6	    194	      0	 101740	    5.6	      1
  16.7	    318	 3477083	 100517	    7.2	      1
   6.8	    140	 494046	 101915	   11.3	      1
   4.0	    112	      0	 102020	   14.1	      1
   3.1	    222	      0	 102160	   13.1	      1
  18.7	    344	 3646485	 102040	   -1.8	      1
   4.3	    127	      0	 100490	    7.3	      1
  18.7	    208	 3573467	 101736	    3.0	      1
  18.5	    306	 3539949	 101035	    3.6	      1
   9.1	    213	 1169396	 100451	   10.8	      1
   4.0	    162	      0	 101666	   12.1	      1
  13.5	    206	 3420252	 101355	   14.2	      1
   5.3	     85	 237559	 101172	    1.1	      1
  13.8	    330	 3525759	 101273	    5.4	      1
  12.8	    239	 3442300	 100589	    0.3	      1
  12.5	     92	 3184017	 101751	    1.3	      1
  13.0	    333	 3608525	 100675	   -2.6	      1
   8.7	    197	 1032297	 100842	    7.4	      1
  13.6	    216	 3555786	 101720	    4.3	      1
   6.3	    344	 412038	 101621	   -4.7	      1
  11.5	    136	 2412650	 102243	   13.6	      1
   6.1	    204	 354052	 100363	    6.7	      1
  17.2	     10	 3641576	 101776	   -2.1	      1
  19.0	     99	 3411851	 100741	   13.2	      1
   6.0	    151	 346752	 101505	    4.9	      1
  11.4	    184	 2359893	 100668	    2.9	      1
   4.6	    313	      0	 100476	   14.0	      1
   2.1	    249	      0	 100332	   -0.5	      1
   4.6	    308	      0	 102106	    2.9	      1
  14.5	     75	 3557621	 101397	    3.3	      1
   9.2	    176	 1240498	 102155	   13.2	      1
  19.1	     10	 3502832	 102050	    9.4	      1
   9.4	     65	 1278672	 100939	   11.9	      1
   1.0	    164	      0	 101421	   -1.3	      1
   7.1	     16	 571003	 100709	    0.8	      1
   5.7	    192	 302245	 101636	    5.4	      1
   3.3	    172	      0	 100688	   10.7	      1
   8.8	    113	 1121774	 102261	    3.7	      1
   2.7	     44	      0	 101328	   -3.6	      1
  12.7	    121	 3242959	 100616	    9.6	      1
   8.0	    229	 818411	 100363	    4.8	      1
   7.1	    120	 594707	 101573	   -0.3	      1
   5.9	     55	 329560	 100428	    1.2	      1
  10.8	     65	 2012567	 101941	    6.0	      1
   7.6	     25	 673172	 100476	   11.9	      1
   7.6	      8	 704907	 101503	    9.6	      1
   2.2	    355	      0	 102008	   -4.7	      1
   8.2	    121	 908096	 101175	   -0.4	      1
  18.8	     96	 3503806	 100993	    6.4	      1
  11.8	     27	 2732828	 101759	   -0.6	      1
   5.5	     36	 272307	 101933	    4.4	      1
  11.5	    174	 2391166	 100832	   12.2	      1
  10.0	    303	 1630137	 101181	    2.5	      1
  10.3	    218	 1708955	 101365	   13.6	      1
   6.1	    195	 375657	 101337	   -0.9	      0
  10.8	     17	 2064663	 101871	    2.8	      1
   0.8	    292	      0	 102221	    3.7	      1
  11.3	     88	 2355030	 102093	    0.3	      1
   6.9	    144	 526708	 100663	    6.9	      1
   8.1	    343	 902794	 101527	   -4.7	      1
   5.2	    133	 228295	 101222	    3.6	      1
   6.0	     64	 347691	 100489	   -4.2	      1
   3.4	    197	      0	 100528	    7.2	      1
  21.4	     21	 3585861	 101442	    1.2	      1
   5.5	    215	 259368	 101735	   15.0	      1
   5.0	     40	 209898	 101572	    1.8	      1
  10.2	    239	 1666553	 101527	   14.3	      1
  12.7	    206	 3215175	 101971	   12.1	      1
  10.9	    321	 2116821	 101740	   -2.1	      1
   5.9	    312	 328674	 100363	    6.3	      1
   2.7	    194	      0	 101707	    2.7	      1
  11.6	    180	 2528093	 100444	   -2.0	      1
   5.5	    253	 274601	 101093	   -3.1	      1
  11.4	    311	 2372444	 101128	    9.2	      1
   7.9	    190	 797122	 100703	   -3.3	      1
  10.7	    345	 2019123	 100516	   -1.5	      1
   7.1	    104	 598492	 101987	    0.6	      1
  10.9	    206	 2091076	 102071	    8.2	      1
   2.8	    158	      0	 101559	   -4.3	      1
  13.5	    221	 3646734	 100900	   -4.8	      1
   3.2	    319	      0	 101634	    6.8	      1
  10.0	    297	 1610857	 101306	    2.2	      1
   9.3	     76	 1332114	 101567	    1.7	      1
  11.4	    119	 2366040	 100962	    7.0	      1
   5.4	    256	 251141	 102006	   11.8	      1
   6.2	    292	 405539	 101576	   -3.9	      1
  12.2	    187	 2980811	 100803	    0.0	      1
  16.3	    204	 3552592	 100815	    2.1	      1
   8.2	    186	 879521	 101020	    7.4	      1
   0.9	     80	      0	 101991	    4.7	      1
   2.8	     84	      0	 101884	   14.6	      1
  18.4	    247	 3458041	 101883	   12.6	      1
   9.2	    149	 1281938	 101882	   -3.8	      1
  22.5	    196	 3612732	 101078	   -1.8	      1
  14.2	    337	 3588511	 101153	    0.2	      1
   8.8	    302	 1065678	 100450	    6.9	      1
  13.2	    359	 3602589	 100362	   -3.0	      1
   9.7	    334	 1442292	 100368	   10.5	      1
   2.1	     64	      0	 101706	    8.8	      1
   9.7	     48	 1457872	 101392	    6.7	      1
  19.8	    214	 3582860	 101570	    1.8	      1
   5.3	      6	 233921	 100495	    3.9	      1
   7.1	     53	 567389	 101430	    6.5	      1
  21.6	     98	 3491522	 101236	    8.0	      1
   7.8	    104	 749816	 102230	    9.1	      1
  13.8	    101	 3513743	 101927	    8.2	      1
   7.0	    131	 536315	 101431	   12.9	      1
   4.8	    203	      0	 101181	   13.0	      1
  16.9	     99	 3512837	 100720	    4.9	      1
  20.8	    318	 3469773	 101516	   10.6	      1
   2.1	    117	      0	 101815	    9.7	      1
   7.0	     19	 549762	 100593	    9.4	      1
   9.1	    303	 1156391	 101436	   14.9	      1
  15.8	     43	 3497211	 100944	    6.8	      1
   9.8	    316	 1552452	 101119	   -0.1	      1
   5.4	     83	 249670	 100490	   14.3	      1
   5.7	    117	 305511	 102134	   -2.5	      1
