Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   9.8	    344	 1154577	 101458	    8.2	      1
  21.5	    245	 5267832	 101578	   -2.0	      1
  11.4	    348	 1875221	 100815	    2.9	      1
  10.6	      6	 1471083	 101931	    8.2	      1
  13.0	    102	 2637365	 101497	   15.0	      1
   6.6	     92	 364012	 101275	   -2.7	      1
   8.7	     70	 830269	 100383	    4.4	      1
  10.5	      4	 1480859	 101665	   -0.9	      1
  20.7	    203	 5247267	 100890	   -2.8	      1
  17.5	    307	 4969831	 100887	   12.3	      1
   6.1	     21	 280661	 101891	    5.6	      1
  13.8	     68	 3377282	 101847	   -2.6	      1
   6.7	     31	 392377	 102133	    1.2	      1
   8.5	     81	 750767	 101349	   12.4	      1
  10.8	      9	 1593896	 101861	    4.5	      1
   5.3	     14	 180919	 100518	   14.8	      1
   6.2	    147	 283489	 100643	   12.0	      1
   6.3	    317	 304243	 101805	    9.7	      1
  11.9	    340	 2125440	 101364	   -0.0	      1
  17.0	    280	 5252783	 100779	   -3.3	      1
   7.5	    138	 518802	 102178	    9.6	      1
   7.0	    231	 418090	 101806	   12.8	      1
   6.2	    351	 291965	 101831	   13.0	      1
   9.7	    358	 1151093	 102258	    1.1	      1
  10.0	    191	 1218173	 100957	   12.3	      1
   3.3	    183	  43668	 100548	   10.6	      1
   8.3	    135	 721217	 101534	    2.3	      1
  15.2	    194	 4350230	 101584	    6.4	      1
   8.5	     88	 760336	 100967	   11.3	      1
   3.9	    314	  73547	 101736	   14.7	      1
   7.8	    130	 580480	 101237	    6.7	      1
   7.6	    226	 542141	 100888	   11.4	      1
   7.1	    305	 432217	 101060	   12.4	      1
   4.0	    165	  79926	 100983	   13.2	      1
   1.6	    356	      0	 101896	   11.1	      1
   5.5	    211	 207594	 101799	   -0.2	      1
  10.9	    204	 1555198	 101629	   13.6	      1
   7.9	    158	 609775	 101370	    5.2	      1
  13.0	    338	 2683944	 101166	    7.9	      1
   1.3	    277	      0	 101565	   14.0	      1
  10.8	     75	 1612768	 101662	   -2.1	      1
  13.1	     82	 2737923	 100409	    6.9	      1
  17.6	    100	 5250771	 101020	   -2.6	      1
  11.1	    208	 1717249	 101551	    7.2	      1
  12.0	    346	 2167554	 101254	    7.2	      1
  15.5	    320	 4853572	 102161	   -4.6	      1
   5.2	    173	 166264	 101217	   14.2	      1
   9.0	    343	 899576	 100850	    5.7	      1
  11.4	    129	 1834419	 100705	    7.5	      1
   8.5	     73	 810987	 102289	   -3.6	      1
   6.5	    100	 331673	 100931	   12.1	      1
   2.9	    130	      0	 100641	   10.6	      1
   2.5	    163	      0	 101885	   11.8	      1
   9.3	     37	 989028	 100704	    3.9	      1
   7.0	    178	 426236	 101766	    6.6	      1
   6.1	     49	 294320	 101412	    1.6	      1
   3.9	    230	  76674	 101333	   -3.5	      1
   7.3	    310	 479307	 101647	   10.4	      1
  14.2	    233	 3565634	 101315	    4.1	      0
   7.1	     28	 458516	 100638	    1.7	      1
  10.3	    111	 1349960	 102219	    7.8	      1
   3.5	    327	  55111	 101654	    7.3	      1
  10.9	    149	 1641844	 100927	   -1.3	      1
   3.7	    221	  62976	 100607	    2.9	      1
  13.9	    312	 3396043	 101055	    1.5	      1
  14.4	    292	 3656910	 100676	   10.2	      1
   8.8	    127	 850166	 101086	    2.5	      1
   6.4	    263	 324422	 102191	   13.0	      1
  11.8	    346	 2061897	 100977	    2.2	      1
  10.8	    337	 1610054	 100789	   -1.4	      1
   9.2	    189	 986330	 101138	    0.6	      1
   7.9	     71	 610116	 101480	   12.5	      1
   2.2	    287	      0	 101008	    0.7	      1
   6.1	    331	 289987	 102264	    6.8	      1
   8.8	    191	 871926	 102223	    2.5	      0
  14.7	     73	 4087211	 101871	   -3.1	      1
  13.8	    127	 3387700	 101972	   -4.0	      1
   4.5	    313	 116900	 101202	    6.1	      1
  11.9	    143	 2199966	 101857	   -3.1	      1
  12.5	    168	 2554712	 102252	   -2.7	      1
  10.4	    109	 1345553	 100330	   12.0	      1
   5.8	    341	 237463	 101807	   11.4	      1
   7.4	    244	 497760	 100641	   12.5	      1
  10.0	    193	 1250209	 102030	    8.3	      1
  11.1	    338	 1691370	 100712	    9.8	      1
   4.3	    246	 101004	 100954	    5.1	      1
  18.6	    346	 5154766	 100995	    2.4	      1
  18.6	     83	 5072445	 101646	    8.7	      1
   6.8	    197	 398167	 101812	   -0.2	      1
   3.2	     38	  41203	 101215	    1.6	      1
   4.6	     66	 128840	 101838	   -4.5	      1
  10.8	     78	 1628732	 102115	   -0.7	      1
   5.2	     42	 181231	 100751	    2.6	      1
   1.7	    167	      0	 100708	    0.1	      1
   3.1	     83	  38365	 101647	    4.3	      1
   6.5	    355	 335857	 101244	    9.4	      1
   1.9	    105	      0	 100849	    3.9	      1
   8.4	     15	 743860	 101751	    3.1	      1
   5.5	     29	 200025	 101668	    9.9	      1
   6.2	     40	 311092	 101201	   -3.5	      1
  17.5	     59	 5185158	 100304	   -1.1	      1
   6.8	     93	 396480	 100919	   -1.7	      1
   8.2	    316	 706372	 101198	    3.0	      1
  14.9	    147	 4301531	 102236	   -2.7	      1
   6.5	    154	 357478	 100789	   -2.2	      1
   2.8	    345	      0	 101466	   -3.2	      1
   3.7	     58	  61984	 100511	    2.1	      1
  17.9	    200	 5243113	 101176	   -1.8	      0
   4.1	    126	  88970	 101935	   -1.8	      1
  11.3	    273	 1831509	 100597	   -1.5	      1
  10.8	    211	 1641403	 101949	   -3.7	      1
   6.3	    262	 308183	 100971	   13.5	      1
  19.9	    218	 5094019	 102153	    8.9	      1
  11.2	     13	 1777153	 100634	   -0.5	      1
  11.7	     81	 2023120	 100689	    1.7	      1
  13.1	    354	 2894588	 101128	   -4.2	      1
   9.6	    262	 1101157	 100979	    3.5	      1
   8.5	     26	 782297	 101111	   -4.2	      1
  14.0	    323	 3422359	 101843	    6.6	      1
  13.5	     27	 3085779	 101801	    7.6	      1
  13.2	    309	 2930260	 101348	    2.3	      1
  20.0	     80	 5176912	 102085	    4.2	      1
  10.5	    349	 1535003	 102176	   -4.8	      1
  17.0	    187	 5197820	 100877	   -0.2	      1
   5.5	    358	 212545	 102187	    8.8	      1
   8.9	    156	 860668	 100984	   14.6	      1
  10.3	    355	 1348399	 101199	    6.1	      1
   2.9	    135	      0	 100712	   12.2	      1
   2.0	    302	      0	 101008	    6.6	      1
   2.8	    301	      0	 100609	   -3.9	      1
   1.0	    210	      0	 100967	   -3.1	      1
   3.2	     49	  43615	 102129	   -0.0	      1
   8.3	    208	 712221	 100540	    5.6	      1
   3.9	    126	  77459	 100894	    1.9	      1
  10.2	     76	 1310051	 101497	    9.0	      1
   5.7	     66	 236704	 100867	   -1.2	      1
  11.4	     39	 1913931	 101752	   -2.9	      1
   5.6	      6	 226087	 102268	   -0.2	      1
   3.2	     93	  41645	 100747	   11.5	      1
   7.5	     88	 522091	 100860	    6.8	      1
   6.6	    231	 363798	 101289	    1.9	      1
   7.1	    293	 463141	 102057	   -3.3	      1
   0.9	    327	      0	 100839	   -0.6	      1
   6.5	    313	 345922	 101919	    5.7	      1
  12.6	    230	 2495945	 102064	    4.9	      1
  17.0	     25	 5003008	 101216	   11.4	      1
   9.9	    194	 1219510	 101413	    4.1	      1
  13.5	    137	 3009195	 100760	   12.0	      1
   7.2	     97	 482306	 101832	   -4.3	      1
   2.1	    323	      0	 101237	    9.6	      1
   8.3	    255	 735542	 101635	   -3.8	      1
  18.1	    119	 5027303	 100828	    8.9	      1
   4.5	    275	 109761	 101936	   13.9	      1
   7.5	     38	 529123	 100399	    4.5	      1
   3.0	     57	      0	 100357	    2.3	      1
  11.2	     21	 1776069	 102140	    7.8	      1
  15.2	    187	 4397421	 101946	    4.9	      1
   5.6	     89	 220337	 101990	    1.6	      1
   6.4	      2	 329713	 101045	    7.3	      1
  19.0	      1	 5005533	 100845	   10.2	      1
  13.1	      8	 2781390	 100740	    3.8	      1
  24.0	    308	 5225835	 101335	   -0.5	      1
  13.5	    154	 3109151	 101203	   -0.9	      1
   9.3	    305	 989760	 100822	    5.1	      1
   6.3	    290	 302752	 101950	   14.0	      1
  10.8	     39	 1606828	 101076	    0.5	      1
   5.9	     87	 260551	 102208	    1.1	      1
  11.0	    244	 1650835	 100659	    2.3	      1
   6.9	     57	 422951	 101593	    1.3	      1
   1.9	    166	      0	 100389	   10.5	      1
  14.2	    195	 3728267	 102274	   -1.5	      1
  14.8	     67	 4092735	 100666	   -0.9	      1
  16.0	    318	 5255029	 102004	   -0.2	      1
   8.3	    160	 725041	 101909	   -1.1	      1
  10.2	    163	 1354930	 102067	   -1.5	      1
  11.7	    164	 1997899	 100372	    2.6	      1
  12.7	    250	 2588905	 101240	   -0.2	      1
   3.5	    150	  53288	 102071	    2.7	      1
   4.6	      2	 114722	 100386	   14.5	      1
   3.3	    211	  46802	 101472	   -4.0	      1
   9.1	    101	 926375	 101585	   12.2	      1
   3.2	     62	  42576	 101865	   -1.8	      1
   7.6	    287	 569259	 101299	   -3.4	      1
  19.6	     93	 4963144	 100857	   12.6	      1
   3.4	    287	  50439	 101134	    0.3	      1
   0.3	    165	      0	 101732	   -4.1	      1
   1.8	     21	      0	 100399	   11.9	      1
  20.0	      5	 4981653	 102025	   14.9	      1
   9.0	    195	 880145	 100777	   11.2	      1
  15.2	     79	 4524720	 101884	   -3.1	      1
  12.9	     70	 2664865	 102279	    7.0	      1
   7.9	     89	 642645	 100614	   -4.3	      1
  14.5	    172	 3865622	 102267	    2.4	      1
   6.7	     14	 361336	 100349	   13.4	      1
  22.5	     52	 5292879	 101742	   -2.8	      1
  11.0	    302	 1640434	 100670	    5.5	      1
  17.2	     36	 5218114	 101389	    0.1	      1
  10.8	     98	 1602025	 100743	    2.2	      1
  18.7	     54	 4974792	 101636	   14.2	      1
   3.3	     83	  44828	 100822	    3.1	      1
   7.4	    300	 530915	 101242	   -5.0	      1
  15.6	    108	 4707194	 102247	    8.3	      1
   4.0	    303	  78656	 101575	   13.7	      1
  14.5	    169	 3801364	 101442	    6.7	      1
   4.8	    164	 134474	 100764	   12.1	      1
   9.0	    210	 922389	 102287	    8.6	      1
   0.9	     19	      0	 100423	   13.3	      1
   6.1	    181	 285406	 100376	    1.5	      1
   5.8	    167	 240524	 102212	    5.2	      1
   7.6	     40	 557323	 101833	    6.5	      1
  16.2	    208	 5256271	 101469	   -1.7	      1
   7.8	    277	 588459	 101484	   12.8	      1
   7.9	    130	 621313	 101106	    6.4	      1
   9.6	      5	 1119707	 100869	    3.6	      1
   4.4	     49	 107587	 101156	    9.5	      1
   9.8	    143	 1189319	 101890	    7.7	      1
   7.8	    148	 587021	 100374	    6.1	      1
  10.0	    137	 1275110	 101510	    3.0	      1
  15.1	      2	 4365379	 100992	    2.9	      1
   5.3	    266	 188840	 102031	    0.5	      1
   3.6	    172	  59559	 100525	    4.0	      1
  18.7	     37	 5140189	 100964	    3.1	      1
   3.1	     19	  37525	 100789	   -2.7	      1
   5.6	    100	 227358	 101764	    1.7	      1
   1.8	      1	      0	 100864	    2.9	      1
   9.2	    122	 930792	 101095	   12.6	      1
   3.4	    104	  47050	 101865	   12.2	      1
   4.4	     60	 107244	 100364	    8.0	      1
  25.6	    327	      0	 101502	   -1.0	      1
   3.3	    128	  47019	 101569	   -1.3	      1
  13.2	    321	 2817826	 100718	   10.4	      1
   4.0	    158	  80909	 101233	    7.5	      1
  15.4	    334	 4637686	 100863	    0.3	      1
   8.4	      1	 735124	 102220	   10.2	      1
   5.5	    190	 213965	 101522	    2.9	      1
   9.0	     97	 882871	 100457	    8.5	      1
  14.1	    337	 3493940	 100620	    1.8	      1
   2.2	     63	      0	 101081	    8.3	      1
   6.5	     20	 346021	 101515	    5.6	      1
  19.8	    331	 5171119	 101715	    3.5	      1
  10.4	    212	 1418974	 101741	    2.4	      1
  17.3	     81	 5327099	 101833	   -4.3	      1
   7.8	    209	 603633	 101829	    6.7	      1
   6.5	     25	 344766	 101072	    7.2	      1
   8.7	    234	 868854	 101759	   -4.4	      1
   4.2	    220	  92962	 101671	    5.0	      1
   9.8	    190	 1177206	 101417	    2.0	      1
  18.8	    163	 5060202	 102012	   10.4	      1
  14.5	    240	 3719761	 101214	   13.2	      1
   7.0	    202	 418298	 101480	   13.4	      1
  17.0	     37	 5288920	 102253	   -1.3	      1
  16.9	     57	 4984900	 100664	   10.8	      1
   9.1	    292	 928271	 100855	   10.9	      1
  21.0	    315	 5151112	 100501	    1.2	      1
  13.1	     32	 2795304	 100425	    4.5	      1
  19.3	    209	 5187813	 101487	    2.0	      1
  11.5	    323	 1913442	 100804	   -0.9	      1
   4.9	    189	 144204	 102175	    9.6	      1
   6.5	    320	 357760	 100541	   -4.9	      1
  12.3	     74	 2274649	 100770	    7.6	      1
   2.5	    186	      0	 101515	   -2.8	      1
  10.8	    289	 1599241	 100700	   -2.5	      1
   7.4	    101	 530641	 102298	   -3.0	      1
  17.3	     52	 5140281	 100892	    2.9	      1
  10.5	    309	 1501322	 100963	   -4.3	      1
  18.0	     99	 5077898	 101399	    7.7	      1
  12.4	    167	 2427169	 101870	   -1.6	      1
   7.1	    211	 444511	 100801	    6.3	      1
   6.6	     40	 371815	 101012	    0.1	      1
   5.3	    269	 182038	 101777	    7.1	      1
   5.8	    323	 244706	 101025	    0.1	      1
  11.1	    129	 1678098	 100598	   10.3	      1
   4.6	    148	 126865	 101688	    2.6	      1
  11.7	     12	 1991546	 102057	    8.4	      1
  20.6	    111	 5000031	 102246	   14.4	      1
   2.8	    358	      0	 100586	   -2.7	      1
   2.6	     41	      0	 101187	   14.9	      1
  13.3	     18	 2855710	 100826	   10.6	      1
  15.1	    247	 4192080	 100973	    9.3	      1
   4.5	    128	 113706	 100804	   -1.6	      1
  11.0	    230	 1626732	 101590	    9.2	      1
   6.6	     87	 365697	 101721	    4.2	      1
   2.9	    167	      0	 102050	   -4.4	      1
   4.6	    124	 122061	 100912	    9.4	      1
   8.8	    143	 863003	 102165	    4.4	      1
  18.0	    311	 5011589	 101932	   12.9	      1
   9.6	     16	 1067876	 100501	   11.2	      1
   6.9	    183	 404364	 101084	    6.8	      1
   9.4	     50	 1036453	 100969	    4.5	      1
   8.5	    142	 778247	 100564	   -2.2	      1
   4.3	     50	 100620	 101061	    0.6	      1
   6.4	    345	 330019	 100635	    4.5	      1
  17.2	    211	 5119013	 100893	    4.0	      1
   5.6	    171	 230008	 102129	    1.5	      1
   7.3	    188	 485229	 100568	    7.0	      1
  12.8	     76	 2669075	 101337	   -0.5	      1
  11.9	    353	 2035122	 101580	   13.5	      1
   5.0	     19	 153926	 101597	   13.8	      1
  23.9	    336	 4995673	 100557	    9.9	      1
   5.6	    198	 208600	 101099	   13.4	      1
  13.8	     43	 3219534	 100902	   11.3	      1
   0.7	    317	      0	 101422	   13.6	      1
   3.3	     29	  42635	 100408	    8.9	      1
   0.9	    207	      0	 102071	    2.9	      1
  10.5	    255	 1494093	 102174	   -3.9	      1
   7.6	    135	 556893	 102150	    8.4	      1
   4.0	    181	  83270	 101264	   -2.9	      1
   5.6	     89	 210785	 100501	    7.2	      1
   6.7	    348	 376691	 101629	    0.6	      1
   8.0	     39	 645966	 101292	   -0.4	      1
   5.6	     82	 215958	 102146	    5.0	      1
   5.0	    186	 158593	 101213	    0.2	      1
   3.1	    108	  35844	 101799	   14.2	      1
   4.0	     57	  79290	 101473	    9.8	      1
   1.3	    194	      0	 101286	    3.8	      1
   5.7	    110	 226974	 101403	   11.3	      1
  25.9	    344	      0	 101129	   -0.3	      1
   8.9	    257	 876616	 100860	    6.1	      1
  16.1	    300	 5068239	 100560	    5.9	      1
   1.7	    194	      0	 100449	   -3.3	      1
   8.7	    141	 833887	 101500	    2.8	      1
  20.1	     98	 5247612	 100353	   -4.2	      1
   2.8	     50	      0	 101467	    9.7	      1
   0.8	    123	      0	 100915	    2.9	      1
   5.1	    118	 163042	 101581	    7.7	      1
   4.2	    212	  89659	 101671	    7.5	      1
  13.4	    107	 2925343	 101425	   12.8	      1
   8.9	    347	 861465	 101306	   14.3	      1
   4.4	    320	  99727	 100960	   14.3	      1
   5.1	    196	 174008	 101439	   -1.0	      1
   2.0	    115	      0	 101914	   -3.7	      1
   6.6	    159	 356293	 100514	    4.4	      1
   9.1	    204	 941092	 102103	   10.9	      1
   4.8	     92	 133573	 100776	   13.0	      1
  10.0	     19	 1224913	 101186	   12.8	      1
  12.2	    117	 2233371	 100903	    8.9	      1
   2.7	    336	      0	 101462	    5.5	      1
   5.4	    333	 187412	 101726	   14.0	      1
  12.0	    322	 2120149	 100892	    8.5	      1
   9.7	    137	 1170981	 101841	    0.1	      1
   3.9	    232	  76487	 100807	   -4.6	      1
  16.1	    126	 5149408	 101015	    2.7	      1
   9.5	     11	 1092736	 101987	    1.4	      1
   9.2	    150	 990628	 101803	    3.9	      1
  13.0	    183	 2703233	 101715	   10.1	      1
  15.7	    146	 4783576	 100823	    9.5	      1
  10.0	    175	 1277271	 101149	   -0.0	      1
  15.1	     52	 4507907	 101622	   -4.2	      1
  23.9	    142	 5015197	 100614	    9.0	      1
   7.3	    261	 478376	 101559	   12.7	      1
   6.8	    355	 399229	 100924	   -4.4	      1
   2.4	     66	      0	 102035	   13.3	      1
   4.2	    125	  93021	 101063	   -1.4	      1
   2.5	     43	      0	 101487	   -0.8	      1
   9.6	    323	 1125222	 101242	    3.3	      1
  11.6	      7	 1952549	 100750	    5.4	      1
  11.8	    326	 2076883	 101736	    2.8	      1
  16.6	    143	 5049539	 101364	    9.1	      1
  12.5	    233	 2390995	 101413	   13.3	      1
  10.4	     18	 1436298	 100352	   -1.1	      1
   4.6	    294	 126984	 101329	   -2.9	      1
  10.5	    102	 1446679	 100434	    2.6	      1
  13.0	    160	 2781319	 101208	    2.2	      1
   1.8	    166	      0	 101325	   -2.1	      1
   8.4	    171	 709547	 101221	   13.9	      1
  12.3	    157	 2371372	 101160	   -0.5	      1
  11.4	      4	 1892981	 101781	    1.0	      1
   5.1	    332	 172829	 101822	    0.6	      1
  12.1	    284	 2276358	 100864	   -1.3	      1
   7.9	    100	 630983	 101253	   -0.8	      1
   2.4	    118	      0	 101983	    9.6	      1
  11.3	    295	 1796415	 100769	    7.3	      1
   7.2	    330	 483644	 101250	   -1.6	      1
  10.6	    345	 1484761	 101255	    8.9	      1
  12.8	    162	 2695594	 101699	    1.6	      1
   2.4	    348	      0	 100477	   -0.4	      1
  17.4	    175	 5186089	 100845	    0.3	      1
   0.4	     83	      0	 101490	    3.2	      1
   9.7	    284	 1159688	 100812	    0.7	      1
  13.6	    137	 3151367	 102058	    7.1	      0
   4.8	    336	 139436	 100661	   -4.7	      1
   6.5	    132	 342971	 101495	   -0.4	      1
  12.2	    115	 2229181	 101056	    7.3	      1
   9.1	    132	 970594	 102155	    2.0	      1
   6.0	    212	 266766	 100322	    2.1	      1
   4.4	    144	 100193	 101453	   14.8	      1
   3.6	    159	  58901	 101735	    8.3	      1
   5.3	    190	 194369	 100454	   -4.0	      1
  12.7	     36	 2481591	 100849	   14.2	      1
   7.5	    120	 517555	 102201	   13.8	      1
   3.2	    317	  43364	 102266	   -1.9	      1
  10.9	    104	 1624911	 100333	    1.6	      1
   2.6	    289	      0	 100790	   10.4	      1
  10.5	    136	 1415278	 101404	   10.6	      1
   6.9	     81	 394824	 102231	   13.0	      1
   0.4	    217	      0	 101524	    5.7	      1
  12.7	    166	 2533146	 100773	    4.2	      1
   2.7	    285	      0	 100509	    4.2	      1
  13.3	      7	 2984290	 101577	   -0.7	      1
  19.5	    191	 5195638	 102152	    3.3	      1
   1.5	    166	      0	 102102	   14.9	      1
  25.6	    154	      0	 101259	   14.2	      1
   1.7	     98	      0	 101779	   13.6	      1
   2.0	    258	      0	 101693	    9.1	      1
   4.1	    255	  88856	 100335	    3.5	      1
  12.0	    133	 2144368	 102269	   10.1	      1
   2.6	     48	      0	 101554	    1.5	      1
   1.0	    223	      0	 102168	   -0.4	      1
   8.1	    158	 694788	 102243	   -4.5	      1
  12.6	     14	 2462424	 100977	    7.8	      1
  21.0	     98	 5223669	 101644	    0.5	      1
   5.9	     58	 259711	 101836	    6.3	      1
   8.9	     51	 862550	 100506	    6.7	      1
   2.4	     38	      0	 101075	    1.0	      1
  12.8	    188	 2633637	 100656	   -0.6	      1
   9.1	    204	 902538	 100608	   13.4	      1
   9.4	     70	 1042724	 101173	    6.5	      1
   5.1	    193	 159463	 101867	   11.2	      1
  16.9	    190	 5176477	 101023	    1.3	      1
  15.1	    131	 4166038	 101066	   13.6	      1
   5.6	    245	 216541	 101302	    3.4	      1
  14.0	    205	 3391765	 101828	   11.6	      1
   3.0	     59	      0	 101824	   -0.6	      1
  11.0	    155	 1627836	 100931	   12.4	      1
   4.1	     35	  82262	 101871	   12.2	      1
   7.3	    183	 493321	 102264	    7.4	      1
   5.1	    304	 164263	 100582	    0.9	      1
  13.1	    176	 2827558	 100623	    0.7	      1
  16.7	    347	 5020264	 100380	    8.0	      1
   7.2	     56	 456098	 100814	   11.3	      1
  12.8	    200	 2636649	 100765	   -1.1	      1
   2.8	    163	      0	 101236	    7.6	      1
   7.4	    354	 522208	 100899	   -4.8	      1
   5.8	    195	 238118	 100950	   11.2	      1
   2.6	    130	      0	 100715	   -1.1	      1
   7.8	     69	 585496	 102086	   12.3	      1
   2.8	     95	      0	 100447	    4.9	      1
  15.4	    295	 4711438	 101930	   -1.6	      1
  18.4	    320	 5274733	 101372	   -2.9	      1
   6.5	    352	 344983	 101423	    0.5	      1
  10.9	    165	 1670093	 101202	   -0.0	      1
   4.0	    220	  84074	 102053	   -2.2	      1
   8.2	     85	 701795	 101552	    2.1	      1
  10.3	    141	 1391669	 102005	    2.2	      1
  19.1	    116	 5265999	 100675	   -4.3	      1
   3.4	     91	  50935	 100494	    1.6	      1
   8.2	     76	 704635	 102148	    4.9	      1
   7.3	     92	 492033	 102145	    1.9	      1
  12.2	      5	 2387514	 102263	   -3.8	      1
   4.2	    339	  98106	 100673	   -3.1	      1
  11.8	     62	 2067859	 100793	    3.2	      1
   9.2	    262	 981257	 101104	   -0.1	      1
   3.1	      1	  38026	 101115	   -3.7	      1
   8.4	    144	 745442	 102165	   10.2	      1
   3.2	    336	  44143	 101859	   -3.9	      1
  11.2	    298	 1756800	 101711	    3.4	      1
  10.7	    334	 1500524	 101363	    9.5	      1
  12.7	    332	 2589460	 101555	    4.0	      1
   6.7	    346	 377645	 100393	    1.6	      1
  11.8	     30	 2004035	 100430	   12.1	      1
   2.1	     61	      0	 101034	   -0.7	      1
  19.8	    317	 5263922	 102264	    0.1	      1
  16.3	    340	 5204168	 101790	    1.9	      1
   4.4	      0	 102018	 100606	   14.1	      1
  11.7	    137	 1977165	 101323	    9.6	      1
   5.7	    116	 243133	 100991	   -4.6	      1
   5.2	     19	 177103	 102115	   11.6	      1
   7.5	     92	 513363	 100539	   12.3	      1
   7.8	    194	 580599	 101454	    7.7	      1
  16.6	    134	 5159614	 101170	    2.6	      1
  16.4	    266	 5152355	 101913	    5.0	      1
  11.8	      8	 2074228	 101829	    4.8	      1
   1.7	    121	      0	 100439	    8.8	      1
  20.4	     35	 4988067	 100499	   10.2	      1
  11.6	    125	 1919902	 101350	   13.2	      0
   9.1	    292	 923312	 101380	    9.0	      1
   6.1	    270	 280220	 100399	    2.1	      1
  18.6	    343	 5231529	 101813	    0.5	      1
   5.1	    160	 173345	 101803	   -2.9	      1
  10.6	    127	 1526952	 101118	    0.6	      1
