Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
  10.4	     69	 316965	 100357	    3.8	      1
  17.3	     35	 1151976	 101267	    4.2	      1
  17.0	    271	 1139187	 101254	    7.2	      1
  12.5	    131	 555917	 101691	    4.1	      1
   9.1	    178	 207998	 100455	    9.8	      1
   8.3	     24	 163600	 102264	   -2.0	      1
  11.0	    113	 383814	 101401	    0.6	      1
  12.9	    146	 612493	 101429	    2.7	      1
   5.4	     34	  44906	 100716	    3.5	      1
   5.6	    349	  48035	 101263	   10.5	      1
  13.9	    149	 750647	 102276	   10.0	      1
  12.5	     37	 562861	 100422	   -3.9	      1
   1.3	    225	      0	 101521	    3.0	      1
   7.7	    358	 129694	 102038	    0.5	      1
   7.2	    359	 106406	 101514	   -1.6	      1
  14.7	     43	 877211	 101867	   11.8	      1
   2.9	    309	      0	 101073	   10.9	      1
  11.2	    164	 402582	 102143	    4.7	      1
  13.5	    296	 665687	 101190	   12.5	      1
   4.2	     22	  20691	 101193	   -1.8	      1
   1.5	    127	      0	 100845	    1.2	      1
   7.9	    322	 139328	 100751	   -3.6	      1
  11.5	    163	 418589	 101947	   14.5	      1
  12.0	    172	 501638	 101305	   -3.5	      1
  10.3	    308	 313189	 101997	   -1.3	      1
   4.9	    198	  34128	 100908	    0.9	      1
  10.4	     56	 319780	 102106	    6.4	      1
   9.2	     52	 212579	 102111	   11.4	      1
   5.4	    331	  45298	 101964	   -3.7	      1
  13.9	    281	 775441	 100606	   -2.3	      1
   0.9	    207	      0	 101311	    8.9	      1
   5.0	    296	  34314	 101151	    6.9	      1
  14.1	    160	 760608	 101474	   12.7	      1
   4.8	    146	  31492	 101678	    9.9	      1
   4.4	    190	  24492	 101314	    0.9	      1
   8.3	     63	 161968	 102300	    9.3	      1
   7.5	     32	 115880	 101874	   10.8	      1
   3.8	     94	  14433	 100355	   12.2	      1
   3.2	     67	   9042	 100740	    4.4	      1
  10.6	     88	 332358	 101331	    6.3	      1
  15.6	    318	 1084632	 100375	   -3.0	      1
  13.8	    165	 739967	 101705	    6.8	      1
   1.9	    311	      0	 101873	    7.6	      1
  26.8	    343	      0	 100943	   -1.7	      1
   8.7	    157	 183190	 100307	    0.2	      1
  17.8	    212	 1179576	 101251	   -2.4	      1
   8.6	     22	 178461	 101222	    5.4	      1
   9.5	    197	 237833	 100692	    9.9	      1
   9.0	    265	 208414	 100751	   -4.6	      1
  12.6	    318	 556014	 102016	   12.5	      1
  18.7	    171	 1147382	 102217	    7.9	      1
   9.6	    346	 246069	 100918	    2.1	      1
  20.1	    292	 1114484	 101358	   13.7	      1
   7.6	    144	 117325	 100983	   12.6	      1
  12.0	    129	 469176	 101166	   12.9	      1
   2.3	    301	      0	 100524	   -3.3	      1
   3.6	    355	  12404	 100533	   10.2	      1
  18.2	    248	 1172667	 101456	   -0.2	      1
   7.0	    243	  94395	 100861	   11.7	      1
   6.7	    345	  80660	 101188	   11.4	      1
   6.1	     67	  63629	 101028	   10.1	      1
   7.7	    191	 123898	 101473	   10.5	      1
  12.5	     53	 538417	 100606	   10.8	      1
  11.3	    324	 388313	 100875	   14.2	      1
   7.3	     78	 111255	 101637	   -4.7	      1
  19.9	    351	 1159275	 102102	    4.7	      1
  15.3	     99	 1025132	 101881	   -1.2	      1
   3.7	    171	  13658	 100504	    7.7	      1
  11.1	     77	 384139	 101941	    8.3	      1
  15.4	     40	 989566	 101726	   14.1	      1
   6.7	    175	  84793	 101541	   -1.2	      1
  12.1	     83	 503117	 100431	   -1.9	      1
  17.4	    323	 1131508	 101536	    9.9	      1
  10.8	    287	 357479	 101938	    2.9	      1
   5.1	    119	  38281	 101002	   -4.4	      1
  12.2	     85	 507641	 101812	    9.2	      1
   8.4	    349	 160725	 101050	   12.5	      1
  10.2	    247	 290856	 101559	   11.2	      1
   9.9	     34	 271835	 102202	   11.7	      1
   3.8	     40	  15760	 100341	    0.8	      1
   4.6	    273	  28163	 100950	    1.3	      1
  12.9	      4	 621040	 101700	    0.0	      1
   2.2	     69	      0	 101403	    3.4	      1
   8.0	     65	 140399	 101289	   12.7	      1
  18.2	     28	 1144841	 101772	    7.3	      1
   2.3	    321	      0	 100738	   11.3	      1
   8.0	    175	 141967	 101325	    6.0	      1
  18.9	    327	 1175030	 101431	   -0.8	      1
  11.9	    151	 472339	 102023	    8.0	      1
   5.3	    309	  42987	 102175	    5.2	      1
  11.9	    221	 475398	 102151	    6.0	      1
   2.1	    314	      0	 102109	    6.2	      1
   2.9	    344	      0	 101005	    3.8	      0
   3.6	     77	  13101	 100643	   -0.7	      1
   4.3	    156	  21891	 100416	   13.1	      1
   1.5	    189	      0	 101901	    4.1	      1
   2.9	     78	      0	 100996	    4.2	      1
  10.7	    153	 336716	 100787	    9.5	      1
   8.0	    283	 140530	 100365	   12.7	      1
   6.5	      5	  78479	 100307	   -2.9	      1
  13.9	    239	 722557	 100335	   12.0	      1
  11.0	    134	 383467	 101417	    0.8	      1
  10.0	    135	 290693	 102244	   -0.3	      1
   9.0	    145	 208042	 101187	    0.1	      1
  11.9	    115	 470516	 100414	    6.5	      1
   7.1	     55	  96292	 100390	   14.1	      1
  15.1	    149	 951140	 102139	   11.1	      1
   2.1	    328	      0	 100509	   10.5	      1
   1.1	     46	      0	 102108	    1.1	      1
  14.5	     61	 868742	 100317	    0.3	      1
  19.8	     27	 1171210	 100575	   -2.3	      1
   7.0	    346	  98895	 101224	    2.7	      1
   6.9	    353	  92205	 101647	    0.2	      1
   3.6	     62	  12841	 101533	   12.6	      1
   4.0	    197	  17831	 101593	   10.9	      1
   8.7	    125	 187532	 102071	    1.8	      1
   5.3	    135	  41691	 101975	    8.0	      1
   6.0	     72	  61133	 101550	    9.1	      1
  11.6	     91	 432815	 101352	    4.7	      1
   7.5	     55	 119992	 100712	   -2.7	      1
   8.7	    142	 188480	 101608	    4.3	      1
   7.0	    136	  96121	 101936	    5.5	      1
   2.6	    359	      0	 102086	    9.9	      1
  11.3	    328	 411712	 102194	    0.2	      1
   9.8	    159	 254819	 100435	   10.2	      1
   4.4	    318	  22808	 101604	   13.6	      1
   5.1	    115	  37067	 100654	   -1.7	      1
   0.5	    209	      0	 101182	   -1.1	      1
   0.5	     49	      0	 100386	    5.1	      1
   7.2	    193	 102068	 100777	   11.0	      1
   3.6	     63	  13298	 101923	   -0.2	      1
   6.9	     54	  92467	 101531	    1.8	      1
   7.2	    309	 101676	 101895	   11.1	      1
  13.9	    164	 735873	 101023	    9.2	      1
  25.8	    154	      0	 100891	    3.9	      1
  13.0	    300	 629899	 101111	   -4.3	      1
  11.8	      7	 473831	 101176	   -4.1	      1
   7.5	    115	 116926	 101380	   10.4	      1
   9.7	     15	 257247	 100444	   -1.9	      1
   6.6	    126	  79558	 100471	   10.8	      1
  18.9	     43	 1138806	 102223	   10.0	      1
  11.4	    200	 403626	 100573	   10.4	      1
   9.6	     34	 243949	 101296	    8.1	      1
  12.0	    110	 468466	 100373	   12.4	      1
   5.8	    295	  53715	 100994	   11.4	      1
  19.1	    302	 1144895	 101850	    7.5	      1
   6.0	    306	  62099	 101258	   -0.7	      1
   0.9	    124	      0	 100908	   -4.1	      1
   2.5	    209	      0	 102289	   -3.3	      1
  17.2	    197	 1187853	 101765	   -2.9	      1
   7.4	     38	 113661	 101048	   -0.5	      1
   5.0	     21	  36143	 100960	   -2.6	      1
   2.4	    278	      0	 101354	   -0.9	      1
   9.1	     27	 216308	 101554	   -1.0	      1
  12.7	     26	 591857	 101200	   -0.4	      1
  19.8	     91	 1140085	 101774	    8.5	      1
   7.8	     56	 132971	 101397	    2.5	      1
   0.3	     33	      0	 102241	    7.3	      1
  21.0	     55	 1169381	 102185	    2.5	      1
  14.7	    131	 854194	 100672	   13.9	      1
  11.9	      9	 464092	 100714	   10.2	      1
   9.6	     82	 238952	 100458	   13.4	      1
   5.4	     20	  44968	 101472	    6.8	      1
  13.4	    206	 673980	 102080	    6.8	      1
   2.0	    178	      0	 100346	   11.7	      1
   2.3	    337	      0	 100892	    8.5	      1
   9.6	    339	 240680	 100982	   10.6	      1
   7.8	    141	 133105	 100726	    7.1	      1
   7.5	     54	 118290	 100771	    9.0	      1
   8.4	    292	 166155	 102286	    3.2	      1
  11.1	    110	 377992	 100461	    5.5	      1
   1.2	     30	      0	 101345	    3.0	      1
  11.5	    236	 433302	 100643	    0.4	      1
  10.1	    306	 287948	 101035	    6.9	      1
   3.2	     90	   8986	 100716	    0.4	      1
   9.2	      4	 218544	 100878	    1.3	      1
  10.5	     66	 320358	 101167	   12.3	      1
  11.3	    337	 407982	 101026	    3.4	      1
   6.6	    209	  82340	 100723	    2.7	      1
   3.9	     39	  16283	 100771	    8.3	      1
   8.1	      7	 153687	 102176	   -3.5	      1
  13.2	    193	 662102	 101292	   -0.6	      1
   2.2	    142	      0	 100866	    1.7	      1
   4.7	     31	  29508	 100518	    4.0	      1
  15.2	    176	 987837	 100900	    2.9	      1
   2.9	    178	      0	 100479	   -0.7	      1
   4.1	      4	  18877	 101516	   10.9	      1
   9.5	    121	 228943	 100764	   13.0	      1
   8.2	    161	 161237	 101491	   -2.6	      1
   6.0	     83	  58464	 101848	   13.0	      1
   8.6	    351	 186436	 100792	   -3.9	      1
   5.5	    333	  46200	 100486	    3.5	      1
   2.0	    169	      0	 100994	    9.4	      1
   4.1	     78	  19502	 100408	    3.4	      1
   3.7	      4	  13433	 101882	   13.4	      1
   6.1	    116	  61395	 102037	   10.7	      1
  10.7	    215	 335324	 100866	   11.9	      1
  13.8	    296	 713004	 101360	   11.6	      1
   6.5	    316	  76580	 100957	    6.9	      0
  13.3	    294	 684233	 102276	   -4.1	      1
  16.4	    177	 1144199	 101661	    7.1	      1
   5.0	     82	  35681	 101580	    2.9	      1
   7.8	    263	 134485	 101142	    1.2	      1
  15.2	    203	 974090	 100679	    5.5	      1
   1.9	     48	      0	 101708	   -1.6	      1
   7.8	    141	 138650	 102017	    0.2	      1
  14.9	     75	 904667	 101196	    9.0	      1
   2.4	     91	      0	 101978	    2.9	      1
   8.1	     30	 146654	 101945	    9.9	      1
  12.0	    345	 481434	 102246	    9.7	      1
   5.2	    136	  37962	 102217	   10.7	      1
  20.1	    174	 1155200	 100471	    1.2	      1
   6.5	    159	  77079	 101648	    7.5	      1
   1.5	     66	      0	 101049	   11.0	      1
  12.0	     50	 489299	 101389	    3.6	      1
  10.8	     93	 363594	 101509	    1.3	      1
   8.9	     88	 190397	 101076	   10.7	      1
  11.7	    206	 454020	 100714	   -0.6	      1
   6.8	    324	  85205	 101524	    9.1	      0
  16.9	    112	 1117907	 100309	    9.9	      1
   5.2	    205	  39911	 101411	    5.5	      1
  11.5	     94	 414570	 100361	    7.3	      1
   3.8	     63	  15612	 100860	    7.1	      1
   8.4	    288	 161210	 101252	    9.7	      1
   7.4	     37	 109191	 100942	   14.6	      1
   1.0	    359	      0	 101792	    0.3	      1
   6.3	     66	  71726	 100893	   -2.1	      1
   1.9	     46	      0	 101232	    9.5	      1
   9.7	     39	 253542	 101993	    6.3	      1
   8.0	    311	 138577	 101475	   14.6	      1
   8.7	     67	 186727	 100502	    0.2	      1
  14.8	    109	 901409	 101955	    9.4	      1
   8.6	     80	 183874	 100415	   -3.9	      1
  13.1	     79	 650325	 101282	   -4.2	      1
   6.5	    189	  75741	 101476	    7.1	      1
   9.1	    211	 214851	 101781	    3.4	      1
   7.4	    270	 115792	 100900	   -4.8	      1
   6.6	     18	  81539	 100401	   -3.6	      1
   5.0	    144	  36353	 102045	   -2.7	      1
   7.5	    158	 113248	 100351	   11.3	      1
  11.1	    322	 391222	 100622	    1.0	      1
  16.1	    338	 1190797	 102035	   -2.8	      1
   1.6	    173	      0	 101490	   12.0	      1
   8.1	    304	 144633	 100640	    8.5	      1
  16.1	    131	 1193925	 102295	   -2.9	      1
   1.1	     94	      0	 101254	   10.1	      1
   2.3	      9	      0	 101511	    9.9	      1
  13.5	    202	 680261	 101017	   10.6	      1
   1.9	    346	      0	 101270	   -3.9	      1
  16.3	    348	 1159948	 100748	    0.8	      1
  15.0	     52	 933486	 100878	    6.8	      1
  13.7	     15	 726015	 102180	    3.1	      1
   5.1	    225	  39651	 102083	   -2.4	      1
  13.2	    118	 652226	 102218	    2.6	      1
  10.0	    334	 281515	 101011	    3.7	      1
  10.7	    336	 346433	 101185	    5.6	      1
   6.7	    153	  83497	 101993	    8.2	      1
   9.7	    188	 261204	 100806	    2.2	      1
  14.3	    181	 805452	 101892	   13.1	      1
   3.9	    170	  16667	 102287	   10.5	      1
   9.1	    179	 209920	 101911	    8.1	      1
  16.0	     30	 1180820	 102075	   -1.5	      1
   2.1	    359	      0	 101941	   -0.3	      1
  14.2	    137	 798794	 101690	    5.6	      1
  10.8	    117	 347645	 100548	    9.4	      1
  14.7	    148	 872446	 102274	   12.5	      1
   6.7	    337	  82832	 101357	    6.3	      1
   3.0	     30	   8195	 100965	   -4.0	      1
  14.1	    310	 793585	 101144	    4.3	      1
   8.5	     28	 170277	 100457	    9.0	      1
   7.0	      0	  94100	 101783	    8.1	      1
   1.0	    145	      0	 100869	    7.0	      1
  13.0	      0	 591814	 100807	   14.8	      1
  15.2	    288	 982951	 102056	    8.5	      1
  10.1	    161	 283748	 101301	    8.0	      1
  17.4	     61	 1124654	 101523	   11.6	      1
   6.8	    326	  88238	 100653	    5.8	      1
   8.2	     22	 152827	 101463	    6.7	      1
   2.4	    115	      0	 101408	    2.5	      1
   6.3	    103	  68281	 101137	   11.9	      1
   4.1	    352	  19451	 101541	   -1.1	      1
  17.2	    208	 1184889	 101937	   -1.8	      1
   8.2	    143	 161132	 100511	   -3.7	      1
  13.8	     39	 732391	 100425	    4.8	      1
   6.5	    257	  75745	 101174	    9.3	      1
   5.2	    335	  38093	 101076	    8.3	      1
  21.2	     60	 1164371	 100567	   -0.7	      1
   6.4	    326	  75366	 101789	    4.8	      1
   5.6	    207	  47388	 100990	   11.2	      1
   6.9	    298	  89835	 101000	   14.7	      1
  10.6	    214	 336036	 101053	    0.8	      1
  13.0	    299	 597996	 102250	   14.7	      1
   5.5	     68	  44800	 100473	   14.3	      1
   2.5	    103	      0	 100794	    0.6	      1
  20.3	     68	 1177605	 100650	   -3.5	      1
  13.9	    211	 772992	 102259	   -0.8	      1
   1.8	      1	      0	 102261	   -0.6	      1
   5.6	    170	  47816	 102292	   13.9	      1
   9.2	    134	 224716	 101967	   -1.5	      1
   4.6	     32	  27428	 101331	   -1.7	      1
  12.2	     95	 520774	 101223	   -2.9	      1
   2.5	      3	      0	 100326	   12.2	      1
  15.2	    254	 994834	 101225	    4.7	      1
   4.7	    302	  28101	 101643	   10.1	      1
   3.5	    176	  12628	 102005	    3.3	      1
  11.2	    196	 405476	 101869	    0.3	      1
  19.4	    101	 1133530	 101113	    8.2	      1
   8.5	     86	 168533	 100535	   12.4	      1
  19.0	    166	 1159629	 101733	    3.6	      1
  13.0	     72	 627685	 102187	    3.5	      1
   9.4	     15	 238884	 100800	    0.5	      1
   7.0	     64	  92788	 100486	   12.8	      1
   6.4	    127	  76005	 100762	   -4.6	      1
   6.0	    133	  61944	 101549	    3.8	      1
  10.2	     96	 297170	 100563	    4.8	      1
   2.3	    179	      0	 101674	    1.0	      1
  19.2	     12	 1151627	 101953	    6.1	      1
  10.9	    111	 373911	 100970	   -2.1	      1
   1.3	    316	      0	 100841	   -0.9	      1
   4.0	     29	  18434	 101305	    5.5	      1
   7.6	    279	 124249	 101674	    6.7	      1
   1.8	    112	      0	 100807	   10.5	      1
   3.4	    105	  10238	 101229	   13.5	      1
  21.3	     76	 1148219	 100761	    3.7	      1
   5.8	     25	  55852	 102229	   -1.8	      1
   6.0	     75	  61385	 100981	    4.4	      1
   1.8	     74	      0	 101898	   -4.1	      1
  17.9	    211	 1174853	 101628	   -0.3	      1
   5.4	    178	  45394	 101960	    4.1	      1
   6.1	    159	  65701	 101114	   -4.1	      1
  22.3	    160	 1160573	 100760	    0.7	      1
   9.2	     83	 220473	 101102	    0.7	      1
   5.1	    134	  37714	 100621	    2.4	      1
  20.9	    188	 1136641	 101775	    9.3	      1
   9.8	    104	 269106	 101463	    0.6	      1
   4.7	      5	  29383	 101099	    9.3	      1
   8.1	      9	 153144	 101271	   -2.9	      1
  14.6	     26	 889513	 100864	   -2.5	      1
   9.7	    322	 257865	 100888	    4.1	      1
   1.4	     20	      0	 101620	   -1.4	      1
  10.4	    341	 310462	 101801	   14.1	      1
   4.3	    168	  22143	 100383	    6.3	      1
   6.0	     19	  58174	 101949	   14.7	      1
   8.2	    238	 156435	 101264	    1.0	      1
   5.6	    358	  48743	 101289	    2.7	      1
  11.7	    149	 454922	 101413	    3.3	      1
  16.1	     29	 1187835	 101503	   -3.6	      1
  21.1	    304	 1142417	 100594	    4.6	      1
   3.3	     89	  10543	 102080	    4.1	      1
  11.1	     30	 387093	 101639	    3.5	      1
   5.5	     53	  48023	 101621	    2.6	      1
  12.2	     31	 497279	 100627	    8.2	      1
  19.5	     93	 1107964	 101197	   15.0	      1
   4.3	    353	  23556	 101531	   -3.1	      1
  11.6	     37	 430220	 102037	   14.7	      1
   8.2	     69	 151515	 102017	    9.0	      1
   6.5	     29	  75090	 100945	   12.6	      1
   9.1	    181	 201693	 100383	   12.9	      1
   7.1	    272	  98936	 101816	   11.0	      1
   8.1	    202	 147663	 101040	    2.9	      1
   5.2	     53	  40967	 100550	   -3.2	      1
  11.2	     98	 397877	 102064	    7.4	      1
   9.1	     84	 208128	 100379	    8.2	      1
   5.5	    186	  47251	 100412	    5.0	      1
  14.0	    202	 763181	 102049	    8.3	      1
   8.3	     35	 164366	 101274	   -2.8	      1
   2.4	     87	      0	 100473	    0.6	      1
  14.3	    189	 829975	 101425	    1.5	      1
   6.4	     24	  71984	 100836	   10.7	      1
   6.8	    319	  89725	 101594	    1.1	      1
  16.1	    134	 1135947	 101651	    9.1	      1
  10.4	    357	 313939	 100779	    5.3	      1
   7.1	    339	 103269	 100963	    1.2	      1
  10.4	    317	 312682	 102181	   11.4	      1
   8.2	     69	 153915	 100441	    8.6	      1
   7.4	    134	 115579	 102029	    3.8	      1
   8.3	    307	 159390	 102223	   12.8	      1
  10.4	     31	 311508	 102265	   11.5	      1
   3.5	    118	  11553	 101966	    8.5	      1
  23.2	    299	 1111852	 100343	   11.5	      1
   5.6	     59	  50932	 100401	   -3.0	      1
   6.1	     82	  64312	 100741	    1.1	      1
   7.4	    335	 118318	 101701	   -1.3	      1
  12.4	    123	 521048	 101272	    9.2	      1
   8.8	     72	 184828	 101392	   14.0	      1
   9.1	    114	 211773	 102184	    3.1	      1
   6.0	    136	  61202	 102145	    8.5	      1
   6.9	    237	  93807	 101795	   -3.2	      1
   4.8	    258	  31077	 101888	    2.0	      1
  11.4	    355	 419869	 101197	    2.7	      1
  11.7	    313	 433399	 101183	   12.2	      1
   4.0	    216	  17899	 101465	    2.9	      1
   3.2	    307	   9770	 100832	   -4.7	      1
  13.0	    338	 632391	 100380	   -3.7	      1
   9.4	     36	 229627	 101370	    7.1	      1
  13.9	    110	 773710	 101232	   -2.9	      1
   9.5	    108	 235738	 100724	    5.5	      1
   6.3	     10	  67339	 101567	   11.6	      1
  17.9	    337	 1126606	 101444	   10.9	      1
   6.8	     51	  84189	 100690	   12.5	      1
   8.6	    351	 184706	 101971	   -5.0	      1
   5.2	    132	  38970	 101698	   14.4	      1
   5.9	    158	  58000	 100445	    3.2	      1
   6.3	    211	  71269	 101112	    5.1	      1
   6.0	    342	  60635	 101198	    1.0	      1
   6.4	    138	  71091	 101628	   12.6	      1
   6.9	    345	  90910	 101683	    4.5	      1
  14.8	    336	 890170	 100423	   11.1	      1
   5.2	    144	  39389	 100364	    9.9	      1
  17.2	    198	 1100873	 100431	   14.6	      1
  13.7	    122	 710823	 101940	    8.7	      1
  11.0	     23	 359850	 101149	   14.5	      1
   3.7	    112	  14645	 101486	    5.1	      1
   4.3	    261	  22526	 101285	    8.6	      1
   6.0	    314	  60154	 101849	   10.4	      1
  13.8	    220	 771964	 101958	   -3.3	      1
   1.4	    151	      0	 102000	    8.8	      1
   8.2	    142	 156675	 101589	    2.0	      1
   5.7	    333	  49492	 101860	   14.0	      1
  17.6	     64	 1142785	 101044	    5.8	      1
   6.1	     96	  61370	 101226	   14.0	      1
  10.1	    158	 293576	 102269	   -0.2	      1
   2.2	    303	      0	 102300	    6.5	      1
  17.1	    193	 1128690	 100972	    9.1	      1
   3.6	    193	  13527	 101053	    2.4	      1
   1.6	    210	      0	 101952	    8.5	      1
  18.4	    287	 1135308	 101699	    9.4	      1
  14.6	    180	 906897	 102094	   -0.6	      1
   4.1	    186	  20350	 100460	   -1.8	      1
   9.1	    240	 211767	 101994	    3.5	      1
   3.8	      2	  14425	 101414	   14.4	      1
   9.3	    120	 224484	 101349	    5.4	      1
   2.3	    299	      0	 100419	   -4.5	      1
  14.1	    142	 790374	 102140	    4.2	      1
  10.2	      5	 308451	 101651	   -0.0	      1
   2.6	      4	      0	 101415	    0.8	      1
   7.3	    340	 112965	 101559	   -5.0	      1
   6.6	    222	  84192	 102006	   -0.4	      1
   8.3	    159	 162883	 101138	   -4.6	      1
   9.9	    259	 278961	 100879	    1.1	      1
   0.7	    330	      0	 101009	   -1.3	      1
   1.0	    142	      0	 100731	    0.1	      1
   9.9	    220	 263759	 101257	   13.0	      1
  12.5	    140	 531991	 100840	   10.8	      1
   5.6	    317	  50035	 101505	   -3.9	      1
  14.5	     84	 845697	 100782	    4.4	      1
  13.1	     52	 611514	 100733	    8.9	      1
   9.5	     44	 241393	 102049	    5.9	      1
   3.8	     10	  15192	 101089	   10.8	      1
   5.5	    298	  46209	 100460	    6.2	      1
   7.7	    154	 131807	 101408	   -2.5	      1
   6.3	     79	  70052	 101828	    8.6	      1
   9.2	    119	 218876	 102092	    5.6	      1
   6.1	    358	  63080	 101387	    6.1	      1
  12.5	    116	 558946	 100750	   -3.0	      1
   3.4	     65	  11311	 100899	   -1.9	      1
  10.7	     69	 346299	 102125	    7.6	      1
   9.1	    322	 216428	 100392	   -1.6	      1
  13.5	     91	 680264	 101664	   12.7	      1
   6.6	    332	  80827	 100679	   -1.8	      1
  18.7	    327	 1128882	 102144	   12.3	      1
  16.7	    129	 1122040	 101717	   12.8	      1
   5.1	     84	  36109	 102092	   10.0	      1
   5.8	    205	  55362	 101885	    6.2	      1
  10.3	    277	 316086	 101033	   -4.3	      1
   7.9	    344	 134057	 101598	    9.3	      1
   5.6	    170	  48210	 100713	    5.9	      1
  16.7	    200	 1177157	 102285	    1.0	      1
   1.8	     11	      0	 100733	   -0.2	      1
   6.9	    113	  91129	 100717	    8.3	      1
  22.0	    167	 1162826	 101430	    2.0	      1
  12.9	     24	 605401	 100521	   -1.3	      1
   3.3	     51	  10043	 100864	    1.0	      1
  17.0	     34	 1185396	 100793	   -4.9	      1
   4.1	    141	  19452	 100422	   -2.4	      1
   4.9	    102	  32387	 100422	    5.3	      1
  13.7	     92	 717078	 100306	    4.1	      1
   7.7	    294	 132395	 100571	   -1.6	      1
   5.2	    151	  38988	 101356	    3.2	      1
  11.6	    111	 437812	 100613	    5.0	      1
  10.7	     22	 348802	 102187	    1.5	      1
  11.1	     62	 387441	 100738	    0.1	      1
   7.1	     23	  98330	 101744	   12.4	      1
   1.1	    328	      0	 101574	   -3.7	      1
   5.8	    287	  54807	 100713	    6.5	      1
  21.3	    198	 1126060	 101228	   10.4	      1
   1.9	    190	      0	 102118	    9.8	      1
  10.9	    358	 369957	 100973	   -4.5	      1
   9.2	    120	 216275	 102143	    8.6	      1
   4.8	     90	  31933	 101931	   -2.3	      1
   5.1	     55	  38182	 102009	    2.0	      1
   3.9	     42	  16620	 100744	    3.5	      1
  10.7	    295	 352543	 101061	    0.3	      1
  19.6	    166	 1110610	 100810	   13.2	      1
   0.5	    246	      0	 101587	    1.6	      1
   7.2	    120	 102641	 101482	   13.5	      1
   2.5	     55	      0	 102300	   -1.1	      1
   7.8	     90	 136089	 101143	    2.9	      1
   7.4	    212	 118339	 101890	   -1.5	      1
  10.1	    131	 287109	 100351	    1.2	      1
  27.1	     23	      0	 101983	    8.2	      1
  14.6	     29	 893438	 101232	   -2.5	      1
  10.8	    316	 364088	 101576	    0.9	      1
  10.2	      3	 294886	 102106	   10.8	      1
   5.5	     42	  45432	 100611	   10.6	      1
  11.4	    211	 404511	 101240	    9.7	      1
  12.8	     75	 580989	 100322	    4.2	      1
   4.5	     88	  25335	 101699	    6.8	      1
