Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   6.9	    162	 176938	 100319	   -2.8	      1
   1.3	    211	      0	 101245	    3.7	      1
  10.2	    324	 578161	 100764	   -2.8	      1
   8.4	     87	 311532	 100597	    8.6	      1
  11.2	     35	 749051	 100643	    3.1	      1
   5.1	    307	      0	 101926	    0.4	      1
  15.3	     93	 1490043	 101664	    0.1	      1
   5.1	     24	      0	 100414	    1.9	      1
   7.8	     16	 244904	 101113	   14.9	      1
   5.7	    209	      0	 102115	   11.1	      1
   9.3	     51	 436811	 101496	   -2.9	      1
   7.2	    354	 200246	 100557	   -2.6	      1
   3.9	    149	      0	 100476	   -1.2	      1
   2.3	    277	      0	 101937	   14.9	      1
   3.3	    173	      0	 101074	   -4.7	      1
   3.8	    116	      0	 101510	    4.4	      1
   5.0	    246	      0	 102263	    1.3	      1
  11.9	    333	 930836	 102034	   -2.9	      1
  10.3	     65	 574239	 101558	    9.8	      1
  17.9	     52	 1468191	 101556	    3.8	      1
   7.1	    180	 187743	 102175	    8.3	      1
   5.0	    311	      0	 100360	   13.8	      1
  10.7	    352	 634714	 101238	   11.1	      1
   5.7	     61	      0	 102257	   14.4	      1
  14.2	    114	 1516143	 101633	   -4.7	      1
   8.7	     74	 363069	 102115	    1.8	      1
   1.0	    195	      0	 102107	    2.6	      1
   3.6	    198	      0	 101745	    6.1	      1
   4.5	    315	      0	 102229	   -2.0	      1
   3.4	    177	      0	 101664	    9.0	      1
   4.3	    132	      0	 100522	   -0.7	      1
  10.0	     42	 525205	 101953	   10.8	      1
   2.8	     20	      0	 101581	   10.8	      1
  14.5	    356	 1464608	 101303	    3.8	      1
   8.1	    189	 281698	 100609	    3.6	      1
   4.8	    280	      0	 101965	    6.9	      1
   3.9	    240	      0	 100674	    3.4	      1
   9.0	    211	 395508	 102075	    3.2	      1
   7.8	     54	 246036	 100563	   12.3	      1
   8.1	    335	 288784	 101457	   -4.0	      1
  11.2	    139	 750273	 102209	    8.5	      1
   8.8	    351	 371178	 101764	   -0.9	      1
   9.9	      1	 507313	 100591	    8.8	      1
   4.2	    321	      0	 101286	    2.4	      1
  15.1	    100	 1426893	 102091	   13.3	      1
   9.0	    125	 377959	 100982	    7.7	      1
  11.0	    350	 729836	 102114	   -1.9	      1
   3.0	    346	      0	 101175	    1.1	      1
   9.4	    123	 450904	 102114	   -2.0	      1
  16.8	    348	 1423423	 100635	    9.9	      1
   7.9	    313	 264848	 100799	   -3.0	      1
   2.2	     60	      0	 100314	    7.8	      1
   2.6	     79	      0	 101527	    2.7	      1
   9.9	     34	 506430	 101501	   12.6	      1
  11.8	    216	 888791	 101369	    1.8	      1
  10.9	    275	 677170	 101137	    8.0	      1
  13.1	     85	 1192173	 101812	    6.1	      1
   1.8	    201	      0	 100576	   14.7	      1
  15.8	    348	 1463414	 101548	    4.7	      1
  10.2	    174	 558917	 101601	    8.9	      1
   7.0	      1	 186211	 101984	    6.7	      1
  15.6	    314	 1451107	 101724	    7.5	      1
   5.5	    202	      0	 100720	    8.6	      1
   9.8	    289	 497789	 100450	    8.3	      1
   5.9	    165	      0	 100489	   -0.4	      1
   3.1	     39	      0	 101149	   14.9	      1
   0.3	    139	      0	 101119	   11.1	      1
   4.9	     49	      0	 100415	    2.2	      1
  13.2	    210	 1211188	 101783	    7.2	      1
   1.2	    209	      0	 101180	   11.1	      1
  11.1	    181	 758156	 102247	   -1.8	      1
   3.2	     74	      0	 100965	    8.2	      1
   8.8	      2	 364439	 101647	   -0.1	      1
   5.7	    290	      0	 101088	   14.8	      1
  10.3	    269	 584156	 100409	   -2.7	      1
   1.6	    313	      0	 100662	    0.6	      1
  12.9	      5	 1120515	 101091	   12.1	      1
  11.3	     27	 754007	 100409	    4.7	      1
   8.8	     79	 376988	 101668	   -3.9	      1
  13.1	    188	 1237865	 101101	   -3.6	      1
  16.9	    108	 1409072	 100908	   13.6	      1
   1.2	    183	      0	 101292	    4.3	      1
   9.3	    335	 438194	 101792	   -0.4	      1
  18.8	     58	 1453984	 101490	    6.3	      1
   6.4	    204	 142890	 101628	    1.4	      1
   7.8	     55	 242301	 100681	   12.6	      1
   7.4	     39	 206434	 100815	   14.5	      1
   9.2	    325	 406681	 101565	    9.4	      1
   3.9	    125	      0	 102027	    0.2	      1
   6.9	    252	 174847	 100853	    1.8	      1
   6.1	    200	 125856	 102197	   -4.3	      1
  17.8	     96	 1433035	 101034	    9.2	      1
   5.7	    249	      0	 100615	    5.5	      1
   7.2	    249	 198990	 100748	   -0.8	      1
   6.1	     26	 119085	 101463	   11.0	      1
  15.2	    110	 1462845	 100951	    3.2	      1
  16.6	     77	 1432252	 101963	   11.9	      1
   3.9	     27	      0	 101971	   14.7	      1
  10.5	    359	 623746	 100505	   -1.9	      1
   6.4	      9	 140888	 101916	   -1.8	      1
   7.0	    260	 181541	 101641	    8.5	      1
  15.8	     15	 1481837	 102069	    2.7	      1
   3.5	    349	      0	 100673	    3.2	      0
   4.2	     59	      0	 100705	    7.7	      1
   7.6	     89	 242895	 102075	    1.2	      1
   4.8	    122	      0	 101340	    9.9	      1
   5.5	    283	      0	 100766	   14.8	      1
   8.2	    200	 290730	 100674	    5.9	      1
  19.6	    119	 1494738	 100325	   -4.4	      1
   3.9	    176	      0	 100351	   -1.9	      1
   6.1	    172	 120902	 101471	    5.6	      1
   3.1	     37	      0	 100654	   10.0	      1
   8.3	    199	 301173	 102248	    6.5	      1
  15.5	    169	 1489774	 101474	   -0.4	      1
   5.3	    197	      0	 100730	   -3.5	      1
   2.7	     55	      0	 101258	   11.2	      1
   8.0	    189	 279737	 100523	   -4.5	      1
   4.2	    206	      0	 101961	   -4.7	      1
  15.7	    207	 1459419	 101866	    6.3	      1
   5.0	     43	      0	 102068	   14.7	      1
   5.4	     37	      0	 101451	    0.2	      1
   5.0	    125	      0	 100353	   13.6	      1
   1.9	    103	      0	 101779	    8.1	      1
   3.0	     52	      0	 101136	   10.9	      1
   3.7	    124	      0	 101186	    1.0	      1
  12.7	     43	 1099391	 101703	    0.7	      1
  13.4	     93	 1273516	 101190	    3.9	      1
   7.8	     23	 254042	 102045	    0.3	      1
  10.7	     75	 642544	 100811	    7.9	      1
  12.5	    306	 1027752	 100905	    9.1	      1
  11.7	    103	 885844	 102175	   -0.5	      1
   3.4	    161	      0	 101193	   -1.3	      1
   8.5	    112	 342434	 102261	   -4.5	      1
  24.7	     71	 1420915	 102113	   14.6	      1
  10.5	    353	 614901	 100967	    5.4	      1
   2.6	     79	      0	 101839	    1.8	      1
   5.7	    130	      0	 102052	   -2.9	      1
  13.2	    236	 1201614	 101045	    8.5	      1
  14.3	    158	 1447291	 101141	    6.7	      1
  17.5	    290	 1421174	 101006	   11.4	      1
   9.5	     68	 445747	 100746	   14.1	      1
  12.7	     78	 1096215	 100717	    0.9	      1
  15.0	    147	 1467026	 100792	    2.0	      1
   2.5	     70	      0	 100974	   11.9	      1
   9.2	    344	 415851	 101569	    4.2	      1
   7.3	    320	 207726	 100539	    2.7	      1
  13.6	    128	 1356734	 100520	    1.2	      1
   1.5	    293	      0	 102022	    9.9	      1
   2.2	    347	      0	 101953	    1.1	      1
   7.2	    131	 193794	 100865	   11.7	      1
   5.7	     52	      0	 101149	   11.4	      1
   7.1	     41	 195612	 101863	   -3.0	      1
   7.6	     97	 237982	 100822	    2.5	      1
  12.0	    179	 887411	 101360	   14.3	      1
   9.4	     61	 439394	 100348	    2.6	      1
   5.3	    116	      0	 101044	   -0.9	      0
   8.7	     32	 365570	 102270	   -3.9	      1
   3.0	     17	      0	 100605	   10.3	      1
  14.2	    100	 1451378	 100472	    4.0	      1
  15.2	    138	 1420026	 101675	   13.6	      1
   1.9	    172	      0	 101513	    7.2	      1
   5.1	    125	      0	 102154	    3.1	      1
   8.5	     76	 318931	 101959	   13.6	      1
   8.5	     31	 333415	 101601	   -2.6	      1
  10.1	     64	 544975	 101274	    5.6	      1
   3.5	    197	      0	 101942	    0.5	      1
   3.7	    315	      0	 101998	    6.6	      1
  13.4	      2	 1275398	 100615	    2.7	      1
   7.1	    333	 189761	 100306	    6.5	      1
   8.4	    193	 321862	 100324	    0.4	      1
  16.5	    159	 1409162	 101266	   14.6	      1
   6.9	    337	 167476	 100562	   13.3	      1
  18.5	     58	 1431836	 100955	    9.2	      1
   3.6	      1	      0	 101618	    9.5	      1
  17.1	     41	 1437734	 101485	    9.5	      1
   8.3	    143	 299941	 100781	    3.9	      1
  11.9	     81	 914244	 101524	    2.9	      1
   3.8	     65	      0	 101542	    5.4	      1
   9.4	     57	 453518	 101209	    0.0	      1
  26.0	    322	      0	 100375	   -2.5	      1
   5.5	    190	      0	 102125	    3.0	      1
   1.5	    118	      0	 101238	    2.1	      1
  18.0	     49	 1423823	 100582	    9.7	      1
  13.0	    211	 1206166	 101055	   -3.9	      1
   7.3	    194	 206768	 102114	    5.7	      1
   6.5	    171	 150129	 101304	    0.9	      1
  11.8	    308	 851817	 100630	   10.5	      1
   3.5	     54	      0	 101436	   -1.8	      1
  11.3	    162	 752923	 100438	    8.5	      1
   6.0	    186	      0	 100686	   12.7	      1
   8.9	    321	 366040	 102064	   10.9	      1
  13.7	    293	 1419194	 101894	   -4.9	      1
   9.6	     60	 481797	 102167	    1.8	      1
   9.9	    158	 515319	 100536	    4.2	      1
  10.5	     16	 593375	 101380	   11.9	      1
   5.4	    100	      0	 100870	    5.4	      1
   2.2	    201	      0	 101131	    6.7	      1
   4.6	     71	      0	 101282	   -4.4	      1
   9.0	     86	 380520	 101656	   10.0	      1
  15.7	    240	 1438496	 102145	   11.2	      1
   3.5	    295	      0	 100329	    1.4	      1
  12.7	    352	 1074311	 101067	    7.5	      1
   6.1	    332	 122045	 102282	    1.2	      1
  16.7	    183	 1410665	 100832	   13.1	      1
  15.6	    328	 1416632	 101165	   12.8	      1
   7.2	      4	 203383	 101586	    2.2	      1
   6.6	     82	 155328	 102164	    7.7	      1
  21.0	    256	 1460386	 100388	    2.1	      1
   8.2	    231	 291956	 100838	    6.1	      1
   9.9	    145	 504864	 101467	    7.4	      1
  19.6	    159	 1453577	 100721	    4.3	      1
   2.5	    128	      0	 101826	    6.8	      1
  21.2	      3	 1452449	 100989	    5.3	      1
  11.2	     72	 764324	 101501	   -0.3	      1
   2.9	     46	      0	 101710	   -2.8	      1
   9.2	     77	 427118	 100963	   -4.7	      1
  13.4	     71	 1250091	 100516	    8.1	      1
   5.8	    334	      0	 101187	    5.7	      1
   4.2	    162	      0	 100794	   12.9	      1
   2.1	    139	      0	 101598	   -0.5	      1
   9.9	     43	 517537	 101514	    6.2	      1
  17.2	    137	 1437271	 101639	   10.0	      1
   4.0	     71	      0	 100851	    9.3	      1
  14.8	     36	 1447906	 102280	    9.7	      1
   5.7	    291	      0	 101621	    4.0	      1
   5.3	    329	      0	 101379	   13.7	      1
  23.3	     19	 1439651	 100364	    6.0	      1
   5.2	    208	      0	 101825	   -0.4	      1
   3.3	     28	      0	 101176	   -4.9	      1
   6.9	     86	 177122	 100346	    0.7	      1
  10.1	    177	 545342	 101136	    2.9	      1
  18.0	    150	 1507763	 101490	   -3.6	      1
   9.2	    123	 401767	 101104	   12.3	      1
   7.2	     69	 196330	 100552	   11.0	      1
  13.2	    303	 1202963	 101525	   11.5	      1
   3.8	    294	      0	 100884	   11.0	      1
   7.5	    230	 231512	 100911	   -1.8	      1
   8.8	    128	 358692	 101785	   12.6	      1
   6.9	    208	 175111	 100423	    6.1	      1
   9.4	    125	 442518	 100753	    6.9	      1
   3.3	    193	      0	 100574	   -3.3	      1
   4.2	     31	      0	 100513	    8.5	      1
   9.5	    289	 438551	 102009	   14.3	      1
   6.7	    132	 163409	 100561	    3.0	      1
  11.5	    139	 834071	 102224	    0.9	      1
   2.3	    347	      0	 102289	   11.0	      1
  10.5	    147	 623507	 100489	   -2.9	      1
   8.8	    202	 358318	 100351	    8.4	      1
   7.7	    128	 234751	 101555	   11.7	      1
  12.0	    118	 941501	 101595	    0.1	      1
  10.0	    169	 531397	 100764	    2.4	      1
  10.7	    291	 667252	 101808	   -2.1	      1
  12.3	     85	 967723	 100572	   10.3	      1
   5.5	     98	      0	 101732	   13.7	      1
   5.3	    324	      0	 100661	   -1.1	      1
  12.1	    244	 951141	 100327	   -1.4	      1
   6.4	     61	 143737	 102018	   -0.1	      1
   7.9	    131	 268056	 101270	    1.8	      1
   2.9	     69	      0	 101798	   14.4	      1
   9.9	    134	 534232	 101025	   -1.7	      1
  10.6	    101	 631340	 101228	    1.6	      1
  10.5	    125	 583515	 100362	   13.7	      1
  13.7	     43	 1315030	 100377	   11.9	      1
   6.1	    333	 119746	 102202	    3.2	      1
   9.3	    293	 436618	 101887	   -2.0	      1
   5.0	     52	      0	 101136	    3.5	      1
  16.0	    265	 1494551	 100714	   -3.3	      1
   7.0	    230	 185013	 101936	   -1.3	      1
  17.6	    351	 1478751	 101163	    0.8	      1
  14.0	    219	 1433327	 100936	    8.8	      1
   2.9	    310	      0	 100457	    5.0	      1
  13.6	    151	 1362069	 101144	   -1.0	      1
   9.4	    286	 442238	 101317	    1.9	      1
   1.0	    349	      0	 100687	   -0.8	      1
   8.1	    156	 285725	 100807	   -3.0	      1
   5.0	    279	      0	 100492	    7.4	      1
   2.4	    319	      0	 101616	   12.9	      1
  11.4	    299	 778597	 102258	   10.4	      1
  16.0	     35	 1508571	 101754	   -3.1	      1
   7.9	    317	 269660	 100762	    0.2	      1
   1.8	     27	      0	 102094	    0.5	      1
  10.1	     29	 543208	 101141	    4.7	      1
   5.8	     22	      0	 101803	   14.5	      1
   7.9	    354	 263957	 100432	   -4.5	      1
   7.0	    253	 183125	 101527	   -0.3	      1
  15.4	     93	 1448464	 100985	    6.0	      1
   7.6	    164	 237140	 101665	    1.9	      1
  20.4	    299	 1475819	 101399	    2.0	      1
   4.5	    319	      0	 102226	    0.5	      1
  15.0	     35	 1439957	 100915	    7.5	      1
   6.7	      5	 155489	 101123	   12.0	      1
  10.1	    168	 535227	 101481	    8.2	      1
   5.8	      1	      0	 102156	    6.3	      1
   9.8	    115	 508700	 101594	    0.6	      1
   8.5	      6	 337587	 100866	   -4.6	      1
   6.9	      8	 169799	 100457	   12.8	      1
   9.9	     43	 503047	 100427	   11.7	      1
  10.7	     20	 668757	 101873	   -0.2	      1
  13.4	     96	 1315162	 101066	   -1.1	      1
   0.3	     81	      0	 100456	   14.1	      1
  15.0	    303	 1428433	 101408	   11.1	      1
  14.5	    187	 1439033	 101073	    8.1	      1
   4.5	    301	      0	 100590	   -2.7	      1
  10.3	    207	 589581	 101417	   -1.8	      1
   9.4	    239	 442263	 101917	    6.6	      1
   4.8	    101	      0	 100994	   10.9	      1
  12.3	    212	 991836	 101376	    5.8	      1
  18.0	    213	 1486996	 101167	   -0.7	      1
   9.2	    100	 427452	 100390	   -2.9	      1
   3.4	    205	      0	 100350	   -0.4	      1
  13.7	    289	 1378985	 100661	    2.7	      1
   7.4	    153	 215148	 102031	    8.5	      1
   7.8	    236	 255684	 100950	    2.5	      1
  15.0	    311	 1420556	 102014	   14.4	      1
   8.9	    214	 391119	 101247	   -4.8	      1
   1.5	    210	      0	 100493	   14.4	      1
  16.1	     74	 1490775	 100935	   -2.0	      1
   8.7	    200	 347560	 100936	    7.5	      1
  10.8	    353	 661641	 101235	    6.9	      1
  12.8	    209	 1145128	 100863	   -1.6	      1
   5.5	    102	      0	 101230	    0.3	      1
  12.5	    296	 1020289	 100568	   11.1	      1
  10.7	     13	 631706	 100527	   13.3	      1
   7.5	     41	 221607	 100705	    6.7	      1
  12.9	    358	 1174701	 101940	   -4.0	      1
  15.8	      2	 1460400	 102134	    6.9	      1
   7.9	    134	 267514	 100905	   -2.8	      1
   8.1	    344	 280648	 101787	   13.0	      1
  13.2	    195	 1247778	 101020	    0.4	      1
  12.5	    224	 1060968	 101125	   -4.5	      1
   6.1	    300	 123369	 102019	    4.5	      1
   3.3	    329	      0	 101073	   11.3	      1
  11.8	    169	 850200	 100930	   14.0	      1
   9.2	    342	 411624	 101362	    2.8	      1
  12.2	    156	 986132	 100626	   -1.5	      1
  11.2	     70	 752582	 101458	    5.8	      1
   6.0	     88	      0	 101933	    1.4	      1
   8.4	     66	 320733	 101245	    4.1	      1
   9.7	    186	 479417	 102262	    8.4	      1
   2.8	    176	      0	 100845	   -4.2	      1
   5.6	     84	      0	 101960	   12.2	      1
   5.4	     23	      0	 101826	   11.4	      1
   4.2	    184	      0	 100891	   -2.8	      1
   1.6	    294	      0	 100392	   -2.6	      1
   8.4	      5	 322981	 101313	    0.8	      1
   6.8	    106	 167561	 100821	   -0.7	      1
   6.9	    103	 178414	 102048	    2.1	      1
   0.4	    109	      0	 102060	   12.0	      1
   6.6	    171	 152141	 102031	    9.3	      1
   9.5	    178	 447827	 100555	    4.6	      1
  10.7	    170	 636804	 100471	   10.0	      1
   2.3	     38	      0	 100998	   -4.0	      1
   7.1	    123	 196065	 102039	   -2.0	      1
   7.2	    251	 199397	 100987	    2.4	      1
   8.5	    179	 331779	 101794	   -2.3	      1
  12.8	    326	 1074863	 101064	   14.8	      1
   5.0	     93	      0	 100455	    5.8	      1
   9.5	    181	 449307	 101017	    9.2	      1
   3.3	     28	      0	 101656	   12.2	      1
  16.6	     84	 1467724	 102078	    5.3	      1
   5.2	    152	      0	 100563	   -1.8	      1
   6.2	    178	 127555	 101601	    4.8	      1
