Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   6.8	     65	 569046	 102150	   14.3	      1
  17.7	    175	 6476969	 101822	    1.2	      1
  16.7	      6	 6583864	 101203	   -4.9	      1
  15.2	    316	 6424314	 101093	    1.5	      1
   9.4	     90	 1513730	 100570	    8.0	      1
   5.3	    159	 284367	 102076	    5.0	      1
   5.9	      2	 371024	 101864	   11.9	      1
  17.4	    332	 6519965	 100929	   -3.0	      1
  13.2	    234	 4349036	 102103	    7.5	      1
  16.6	    273	 6355487	 101829	    6.5	      1
  10.0	    156	 1838458	 100827	    8.9	      1
   3.4	     77	      0	 100668	   12.2	      1
  16.6	    344	 6224661	 102238	   13.5	      1
   1.6	    324	      0	 102171	    0.2	      1
   6.1	    130	 428813	 101564	    2.6	      1
  11.9	    337	 3128888	 101740	   11.0	      1
  15.6	     72	 6555843	 101236	   -3.6	      1
   7.5	    309	 812388	 100493	   -3.2	      1
   3.6	    173	      0	 101642	   14.4	      1
   2.6	     27	      0	 101273	    8.3	      1
   5.7	    188	 345045	 100777	    3.7	      1
   7.5	    116	 794564	 102216	    2.6	      1
  14.4	    312	 5869613	 101885	   -2.4	      1
  15.6	     20	 6263593	 101858	   10.7	      1
   7.8	    107	 933038	 101519	   -3.5	      1
  13.3	    268	 4239137	 100552	   12.5	      1
   3.7	      7	      0	 101896	    0.2	      1
   6.5	    224	 509740	 100310	   11.3	      1
   6.7	    206	 579300	 101503	   -2.7	      1
   2.3	    299	      0	 101054	    0.7	      1
   3.3	    151	      0	 102071	   -5.0	      1
   8.8	    180	 1275639	 100577	    7.7	      1
  10.9	    160	 2486425	 101766	    3.2	      1
  13.7	    300	 4800718	 100442	    2.4	      1
  11.6	    297	 2922051	 101525	    7.9	      1
   7.9	     76	 945337	 101943	   -2.4	      1
   2.9	     41	      0	 100325	   -3.2	      1
  11.0	    181	 2524807	 101346	    3.1	      1
   5.5	    198	 333227	 102111	   -2.5	      1
   2.9	     55	      0	 101383	    9.8	      1
  12.9	    297	 3990793	 102129	   11.7	      1
   5.0	     44	 233281	 100923	    4.6	      1
   4.3	    100	 141448	 101760	   14.5	      1
   2.1	    262	      0	 102207	   -0.5	      1
   2.8	    196	      0	 100874	    2.6	      1
   6.3	     83	 462504	 102184	   10.1	      1
   6.0	     66	 411005	 101273	    7.9	      1
   8.1	    292	 981480	 102083	   14.4	      1
  12.6	    169	 3782258	 102251	    6.7	      1
  11.5	    295	 2780450	 100882	   13.4	      1
   3.3	     58	      0	 101663	   13.1	      1
   4.3	    277	 151159	 101412	    3.2	      1
   8.1	     95	 1015709	 100938	   -2.4	      1
   2.8	    174	      0	 102050	   -1.0	      1
  12.3	     13	 3531580	 101896	    3.3	      1
   1.9	    136	      0	 101549	    9.2	      1
  10.9	    152	 2473055	 101749	    4.9	      1
  11.7	     61	 2942329	 101357	   13.9	      1
   7.2	    140	 684175	 100336	    9.1	      1
   4.2	    116	 133668	 100871	    9.6	      1
   3.6	     63	      0	 102058	   -1.1	      1
  18.6	    316	 6237377	 101953	   12.1	      1
   4.6	    254	 172569	 100657	   14.8	      1
   4.1	    174	 131069	 100934	    0.5	      1
   7.2	    150	 708656	 101960	    1.5	      1
   5.9	    341	 372717	 101399	   11.6	      1
  12.6	    209	 3818625	 100334	   -2.9	      1
  15.0	    306	 6366653	 100333	    1.9	      1
   3.3	    343	      0	 101638	   -2.6	      1
   8.6	    293	 1221994	 100934	   -1.9	      1
  10.4	     13	 2090167	 100996	    9.1	      1
   6.1	    141	 427914	 101275	    5.9	      1
  13.6	     88	 4687329	 101368	    9.7	      1
   1.4	     31	      0	 100771	   -2.2	      1
   8.0	    179	 988625	 100814	    1.0	      1
  20.3	    350	 6485149	 102027	    1.4	      1
   9.7	     96	 1728095	 101605	    4.1	      1
   2.9	    202	      0	 101601	    2.8	      1
   3.1	    184	      0	 101493	   -3.4	      1
   5.0	    281	 227772	 101524	    7.2	      1
  23.1	    183	 6149522	 100479	   12.0	      1
   6.7	     20	 547129	 100871	   14.9	      1
  18.2	    304	 6484292	 101362	   -0.3	      1
  16.9	     33	 6174659	 100761	   11.7	      1
   2.4	    103	      0	 100836	   -2.0	      1
   1.4	      3	      0	 102028	   -4.4	      1
  13.1	     26	 4304273	 100382	   -4.0	      1
   2.5	    234	      0	 100847	    1.1	      1
   9.8	     58	 1822218	 101271	   -3.1	      1
  16.9	      3	 6168153	 101783	   14.8	      1
   8.3	    226	 1123341	 100682	   -4.1	      1
   4.7	     74	 195097	 100380	    3.2	      1
   8.6	    134	 1177163	 100880	    6.3	      1
   4.0	    169	 125003	 101998	    0.2	      1
   5.6	    102	 337579	 100652	    3.8	      1
  13.9	    149	 5173956	 102282	   -1.5	      1
   5.2	    105	 272364	 101911	   -4.1	      1
   9.9	    102	 1821595	 102118	    5.6	      1
   8.9	    160	 1342874	 101528	    4.2	      1
   2.1	    257	      0	 100953	   11.7	      1
   0.7	     48	      0	 101220	    2.5	      1
  17.4	     21	 6383450	 100947	    2.8	      1
   9.1	    155	 1383765	 100812	   12.2	      1
  13.0	     32	 4141751	 101100	    5.0	      1
  16.3	    303	 6187669	 101444	   13.0	      1
   4.7	    160	 195799	 100304	    8.2	      1
   4.9	    355	 216819	 100426	   11.7	      1
   9.0	    188	 1390570	 101291	    0.4	      1
   9.5	    170	 1633379	 101486	   -1.1	      1
   4.0	    334	      0	 101381	    5.4	      1
   5.6	    107	 330258	 102102	   13.2	      1
   5.2	     10	 270198	 101897	   -3.3	      1
   2.5	     31	      0	 101591	    1.8	      1
   9.8	    109	 1826229	 100479	   -4.5	      1
   6.4	    350	 488512	 101201	    4.4	      1
   3.7	    154	      0	 101051	    9.0	      1
   1.8	    360	      0	 100662	    0.3	      1
   6.4	     99	 493089	 101296	    7.1	      1
  11.3	    142	 2809303	 100493	   -3.4	      1
   6.2	    313	 431730	 102118	   11.5	      1
  10.5	    308	 2196462	 100458	    3.8	      1
   4.2	     71	 141169	 102221	   -0.5	      1
   5.2	     83	 254191	 101294	   10.4	      1
   8.4	     59	 1110712	 100779	    7.3	      1
  12.1	    103	 3376093	 101281	    4.8	      1
   2.3	    185	      0	 101009	    2.0	      1
   0.7	     48	      0	 102189	   11.8	      1
   2.8	     33	      0	 102043	    3.2	      1
   9.0	    306	 1372418	 100811	    8.2	      1
   5.5	     50	 312940	 102247	   14.5	      1
  10.0	    121	 1823817	 100725	    9.9	      1
  12.7	    129	 3744185	 100967	   10.9	      1
   7.7	    358	 874830	 100596	    2.5	      1
  12.3	    258	 3400922	 101181	   11.9	      1
   7.8	    103	 947571	 101917	   -4.2	      1
  19.0	    213	 6467803	 101081	   -0.4	      1
   7.0	    170	 650626	 101989	    0.3	      1
  11.7	    103	 3005818	 101017	    7.3	      1
  19.0	    102	 6281281	 100423	    5.9	      1
  17.7	    276	 6192296	 100567	   10.3	      1
  10.9	    313	 2424334	 101393	    6.4	      0
   9.0	     75	 1423634	 101600	   -0.6	      1
   7.4	    189	 724079	 100526	   14.8	      1
   8.1	    157	 966436	 100738	    8.8	      1
  20.2	    231	 6432863	 101852	    3.2	      1
  18.8	    299	 6446376	 101647	    2.1	      1
   7.3	    158	 752380	 100454	   -2.6	      1
   5.1	    274	 250374	 100979	    6.2	      1
   6.4	     89	 499466	 100474	   -0.4	      1
   1.8	    200	      0	 101345	   14.8	      1
   5.8	     64	 371879	 101773	    9.3	      1
   6.6	    115	 529335	 101568	   10.8	      1
   5.9	    341	 398585	 100359	   -1.1	      1
   2.6	    131	      0	 101130	    3.1	      1
   7.7	    194	 829085	 100438	   14.4	      0
  11.8	     49	 2980529	 101024	   14.2	      1
  10.1	    279	 2024553	 102004	   -1.7	      1
  12.5	     45	 3606681	 101545	    8.7	      1
   9.5	     97	 1581827	 101270	   14.1	      1
   7.0	    297	 633263	 101713	   12.6	      1
  10.1	    216	 2011380	 100634	   -2.7	      1
  17.6	     92	 6420975	 100580	    0.2	      1
  14.6	    245	 5686943	 101033	   13.3	      1
  12.5	     24	 3666661	 100392	    1.4	      1
   3.5	    154	      0	 101534	   -1.4	      1
  12.2	    278	 3390040	 101100	    7.3	      1
  15.6	    202	 6290646	 100376	    5.3	      1
   8.0	    218	 913474	 100988	   14.5	      1
  10.5	    324	 2195040	 101823	    1.8	      1
   4.6	    276	 182980	 100894	   12.5	      1
   9.1	    209	 1438297	 101012	    3.2	      1
   9.7	    270	 1711811	 101762	    6.6	      1
  19.5	      1	 6281726	 101177	    8.0	      1
   2.0	    119	      0	 102267	    1.8	      1
   7.5	    224	 778723	 101702	   14.5	      1
  12.3	    241	 3558522	 101452	   -1.2	      1
  12.2	     68	 3454833	 102130	    1.3	      1
   4.4	    185	 164521	 102013	    9.3	      1
   6.7	    277	 582140	 101681	    3.2	      1
  24.4	    288	 6384471	 100327	    1.1	      1
  13.5	    134	 4704263	 101299	    3.8	      1
   1.6	     72	      0	 101600	    5.8	      1
   2.1	    356	      0	 102001	   14.9	      1
   7.4	    313	 774853	 101694	    2.9	      1
  12.3	    168	 3374970	 100362	   12.3	      1
   4.2	     26	 137968	 101022	   11.2	      1
  14.3	      1	 5423652	 101872	   12.3	      1
  11.0	    340	 2524725	 100885	    4.6	      1
  11.1	    100	 2600979	 100647	    1.6	      1
  13.6	    129	 4890620	 101702	   -2.9	      1
   3.3	    194	      0	 102198	    4.6	      1
   7.3	    283	 748963	 102157	    4.6	      1
   2.1	     63	      0	 102087	    3.9	      1
   7.1	    243	 661737	 101071	    7.0	      1
  17.1	    112	 6432275	 101533	    2.3	      1
  12.9	     86	 4044795	 100811	    6.6	      1
   7.9	     21	 956681	 101369	    1.9	      1
  17.8	    211	 6186683	 101798	   14.0	      1
   2.0	    322	      0	 100522	   -4.4	      1
   4.0	    152	 126592	 100475	   -1.2	      1
  17.0	     62	 6249410	 101097	    9.2	      1
   4.3	     91	 147827	 100669	   10.2	      1
   4.0	    302	 129287	 102099	   -2.3	      1
   7.4	    157	 730906	 100684	   14.3	      1
   2.8	     71	      0	 100962	   -4.3	      1
  18.6	     15	 6592300	 102284	   -2.4	      1
   9.1	    187	 1406595	 100961	    2.7	      1
   3.9	    301	      0	 101243	    1.1	      1
  14.0	    323	 5293588	 100846	   -0.6	      1
   4.8	     70	 221110	 102020	   -2.0	      1
  14.6	    114	 5946431	 102006	    4.9	      1
   5.8	    245	 365709	 101799	   14.3	      1
  15.4	     87	 6588675	 101811	   -3.5	      1
  16.3	    204	 6493344	 102040	    1.1	      1
  15.4	    281	 6267294	 101929	   10.7	      1
   5.5	    326	 322048	 101197	   -3.8	      1
   8.3	    253	 1057439	 101853	   11.1	      1
   2.9	    156	      0	 101512	   -2.6	      1
   6.4	    313	 484071	 100664	   14.0	      1
  11.2	    213	 2655625	 100793	    1.3	      1
   8.9	    299	 1282573	 100424	   12.5	      1
  14.3	    172	 5614017	 102022	    0.4	      1
  17.2	     20	 6367160	 102005	    6.5	      1
   7.1	    170	 682976	 100734	    3.4	      1
  15.3	    244	 6170617	 100313	   10.6	      1
   6.1	    163	 441334	 100937	    1.2	      1
  13.6	     63	 4659487	 100609	   10.7	      1
  20.7	    298	 6090252	 100521	   14.9	      1
  14.1	     68	 5386531	 100703	   -3.0	      1
  11.3	    159	 2755577	 100749	    1.9	      1
  10.5	     33	 2197889	 101956	    2.7	      1
   4.2	    358	 137216	 101385	    2.7	      1
  15.7	    123	 6230726	 100634	    8.7	      1
   3.7	     65	      0	 101941	   -2.2	      1
   7.9	     17	 941627	 101776	   -1.4	      1
   5.5	    159	 311894	 101893	    1.3	      1
   6.0	    126	 408560	 101643	   10.9	      1
   9.7	    181	 1754066	 101773	   -3.2	      1
  23.0	    203	 6121632	 100470	   13.3	      1
   7.4	     66	 739120	 101479	   12.2	      1
   6.2	    121	 447055	 101220	    7.0	      1
   4.6	    186	 180247	 101220	    6.6	      1
  13.3	    194	 4334856	 100810	   10.2	      1
   6.4	     49	 487027	 101061	    9.0	      1
   6.4	    160	 515597	 101743	   -2.8	      1
   5.7	     46	 356598	 100815	   -3.5	      1
   3.0	    129	      0	 101016	   12.6	      1
   4.1	    171	 135912	 101938	   -4.8	      1
   9.4	     64	 1609098	 100527	   -4.5	      1
   8.5	     25	 1165166	 100791	    2.4	      1
   6.7	    220	 549627	 101435	    8.3	      1
  14.4	    316	 5585560	 100906	    4.4	      1
  13.9	    300	 4935516	 101281	   11.7	      1
  19.2	    180	 6102635	 100394	   14.0	      1
  15.1	    328	 6549132	 101747	   -2.0	      1
  10.6	    311	 2203669	 100663	    6.4	      1
  12.9	     90	 4176256	 101069	   -3.4	      1
  11.9	    174	 3225706	 101583	    2.8	      1
   3.9	     54	      0	 101122	    6.5	      1
  10.9	    169	 2454109	 100896	   -0.6	      1
   9.4	     16	 1487922	 100663	   13.4	      1
  10.0	    171	 1938240	 100425	   -3.9	      1
   3.4	    203	      0	 102040	    4.8	      1
  12.4	     70	 3711798	 100800	   -2.9	      1
  13.1	     10	 4300626	 101216	   -2.4	      1
  10.5	    297	 2210678	 101364	   -1.9	      1
  16.4	    165	 6439443	 100936	    0.4	      1
   6.0	    260	 419015	 100523	   -4.1	      1
  14.0	    101	 5148639	 101424	    4.2	      1
   5.7	    104	 346255	 101678	    5.9	      1
  16.9	     85	 6426364	 102048	    4.0	      1
  12.7	    283	 3799724	 101534	    8.7	      1
   8.3	    265	 1084594	 102047	    4.3	      1
  10.4	    223	 2020074	 100639	   14.5	      1
  19.9	    314	 6573472	 101658	   -3.2	      1
  10.4	     44	 2060263	 102124	   11.3	      1
   4.2	    195	 141860	 100697	    7.2	      1
   5.1	    348	 247116	 100683	    0.8	      1
  12.1	    189	 3288962	 101880	    7.2	      1
   2.0	    307	      0	 100907	    8.8	      1
  10.6	      9	 2224122	 100824	    3.2	      1
   8.5	     87	 1140778	 100627	    6.4	      1
   6.5	     86	 492971	 101522	   14.0	      1
   7.2	    311	 728900	 102185	   -2.0	      1
  11.9	    250	 3225816	 101747	    0.0	      1
   8.3	    307	 1082783	 101933	    4.7	      1
   4.1	    159	 135183	 100935	   -0.9	      1
  18.6	    128	 6307550	 102229	    9.7	      1
   7.1	    176	 661150	 102298	    7.7	      1
   6.0	     89	 397886	 100487	    4.6	      1
  20.1	    102	 6243771	 101279	   10.0	      1
  11.3	    130	 2627399	 100653	   13.2	      1
  12.6	    121	 3761509	 101901	    6.4	      1
  12.2	    230	 3360546	 100940	    6.0	      1
   1.6	     51	      0	 101493	    6.4	      1
   2.2	    307	      0	 102155	   -1.5	      1
  10.2	    290	 2009025	 100478	    2.0	      1
   2.2	    102	      0	 101647	    9.6	      1
   2.4	     32	      0	 100786	   -3.3	      1
   4.0	     97	      0	 101994	   12.4	      1
   6.7	    314	 563125	 101285	    4.3	      1
   6.9	    115	 618608	 100761	    0.9	      1
  15.6	    114	 6262841	 100497	    6.9	      1
   7.5	    118	 811576	 100351	   -2.5	      1
   4.7	     17	 190073	 101122	    5.5	      1
   2.0	    301	      0	 101933	    1.6	      1
  10.5	    181	 2121261	 101602	   14.2	      1
  14.7	    220	 5867268	 101707	   11.1	      1
  12.0	    122	 3202218	 101904	   11.1	      1
   6.3	      1	 462864	 101737	    9.7	      1
  11.3	    123	 2764286	 100752	   -0.9	      1
   3.6	    164	      0	 102165	    5.4	      1
  10.4	    127	 2162794	 101237	    2.4	      1
   5.9	    220	 379931	 102067	   14.2	      1
   9.9	    283	 1775503	 102185	   11.5	      1
   7.7	     67	 855902	 100355	    6.7	      1
   7.6	    312	 817946	 101409	    6.4	      1
   5.6	    213	 333801	 101655	    7.0	      1
   4.1	    196	 132000	 101776	    2.5	      1
   3.3	     60	      0	 100954	   -0.7	      1
   8.4	    275	 1082683	 101245	   14.9	      1
   7.5	    351	 790192	 100562	    7.8	      1
   9.2	    313	 1463953	 101591	    7.3	      1
   2.6	    147	      0	 102123	   10.4	      1
  18.1	    152	 6498739	 102101	    1.1	      1
  12.4	     15	 3514170	 100509	   10.5	      1
   7.3	    357	 762371	 101952	   -4.4	      1
   1.5	     32	      0	 101332	    4.5	      1
  10.9	    211	 2530172	 101798	   -4.4	      1
   3.9	    185	      0	 102248	    4.5	      1
   8.4	    109	 1153802	 101061	   -0.4	      1
   4.7	    198	 201507	 100616	    0.9	      1
   7.2	    349	 709416	 101473	    0.8	      1
  15.4	    169	 6235186	 101307	   10.4	      1
   4.0	    352	      0	 100825	   13.8	      1
  13.2	      1	 4249512	 100948	   10.9	      1
  11.5	      6	 2916507	 100796	   -0.9	      1
   7.7	    317	 874778	 101680	    1.5	      0
  17.7	    343	 6596583	 101911	   -3.5	      1
   5.9	    194	 384215	 100337	    6.5	      1
  13.2	    307	 4211543	 100388	    8.5	      1
  13.4	    141	 4602223	 102165	    4.3	      1
   9.1	    352	 1418468	 100560	    4.6	      1
  18.6	    179	 6246029	 101096	    9.3	      1
   6.2	    183	 439537	 100959	   13.4	      1
   2.0	    263	      0	 101019	    0.0	      1
   9.5	     15	 1569003	 101908	   13.7	      1
   5.1	    193	 245624	 101731	   11.4	      1
  15.3	    347	 6231131	 101442	   11.0	      1
  15.8	     49	 6514440	 102047	    0.2	      1
   2.2	     79	      0	 100307	   11.7	      1
   6.1	    136	 454146	 102220	   -2.4	      1
   6.6	    142	 530179	 102222	   13.6	      1
   5.2	    114	 272098	 101757	    2.9	      1
  12.5	      4	 3647896	 101149	    3.8	      1
   6.0	     75	 405849	 100635	    9.8	      1
  10.2	    251	 1963239	 101627	   11.4	      1
  11.3	     13	 2762720	 100830	    2.6	      1
  13.1	     70	 4126664	 101384	   10.4	      1
   7.8	    241	 934595	 101883	   -2.8	      1
  11.5	    351	 2970465	 101311	   -2.5	      1
   7.6	      8	 821503	 101186	    7.1	      1
   9.0	    106	 1360392	 101823	    6.0	      1
   6.5	     10	 520207	 101009	    0.3	      1
   4.9	     68	 217796	 100496	    1.2	      1
   1.4	    126	      0	 101410	   14.6	      1
  11.6	    317	 2827314	 100538	   11.2	      1
   4.4	    345	 167609	 101318	   -2.1	      1
  16.4	    243	 6294057	 101998	    9.7	      1
   9.0	    104	 1346457	 100411	    3.9	      1
   5.8	    186	 348704	 102050	   14.7	      1
   4.7	      0	 206173	 101928	    0.2	      1
  12.3	    174	 3400585	 102046	   13.1	      1
   5.6	    354	 339236	 101233	    2.1	      1
   7.3	    182	 711837	 101674	   14.4	      1
   9.8	    111	 1745688	 100596	    3.9	      1
   7.0	    124	 635059	 101832	    7.2	      1
   7.5	    248	 825134	 101186	   -2.9	      1
  19.3	     92	 6388223	 101631	    4.5	      1
   2.5	    317	      0	 102228	   -1.9	      1
  14.8	    160	 5977561	 100636	    9.3	      1
  13.0	    207	 4050031	 101935	   11.4	      1
  14.9	    103	 6431252	 102112	   -3.7	      1
  13.8	    174	 4772624	 101054	   13.1	      1
   2.7	    320	      0	 101565	    9.7	      1
   9.1	    269	 1442369	 100961	    2.0	      1
  15.4	    344	 6505659	 101859	    0.1	      1
   7.0	    135	 641039	 100394	    7.1	      1
   9.9	    222	 1846816	 102001	    2.1	      1
  15.0	    317	 6419774	 101653	    2.7	      1
  16.0	    122	 6192952	 101548	   13.0	      1
   0.8	    179	      0	 101093	    6.5	      1
   9.3	    310	 1537640	 101168	   -2.8	      1
   6.4	    138	 514602	 101804	   -4.1	      1
   7.0	    312	 637569	 101442	   13.4	      1
   5.8	    156	 358663	 100707	   10.7	      1
  13.8	     92	 5109091	 100664	   -3.0	      1
   6.2	     59	 440194	 101181	   11.8	      1
   8.9	    356	 1321728	 101969	    6.5	      1
  10.0	    173	 1909270	 101001	    1.0	      1
   7.1	     21	 675559	 102281	    1.7	      1
  14.8	    328	 6176437	 102194	    4.1	      1
   4.9	    177	 216082	 100721	    2.1	      1
   9.0	    198	 1367066	 101742	    7.9	      1
   6.4	    194	 485099	 100408	    6.0	      1
   6.2	    296	 455153	 100914	    6.7	      1
   4.4	    123	 157560	 101327	    4.6	      1
  12.2	    289	 3322152	 101822	   12.5	      1
   5.5	    266	 309543	 101466	   13.0	      1
   4.5	     68	 178724	 101583	   -0.2	      1
   5.5	    162	 307224	 101542	    8.5	      1
   5.0	    309	 229446	 101948	   10.9	      1
   8.9	    146	 1305879	 101849	    8.7	      1
   9.6	    250	 1605473	 100614	   10.7	      1
  17.3	    199	 6561360	 101772	   -2.4	      1
  16.9	    205	 6410938	 100302	   -0.1	      1
   5.3	    176	 296559	 101313	   -3.2	      1
   6.5	    145	 502694	 101889	   12.6	      1
   8.5	    126	 1180897	 100679	   -0.5	      1
   6.6	     96	 559252	 102291	    1.0	      1
   7.9	     28	 955790	 101397	    1.1	      0
  12.4	    180	 3716886	 101511	   -1.0	      1
   6.6	     59	 535246	 101986	   10.2	      1
  10.7	    197	 2359254	 101989	    0.4	      1
  13.1	    266	 4351392	 100852	   -3.1	      1
   6.0	    341	 417200	 100782	   -1.8	      1
   6.8	    165	 606533	 100725	    2.4	      1
   8.5	     33	 1165416	 101899	    7.1	      1
   4.8	     93	 224118	 102093	   -5.0	      1
   0.6	    161	      0	 102163	    6.8	      1
   3.8	    306	      0	 101315	    4.3	      1
   9.2	    181	 1387186	 100318	   14.1	      1
  17.3	    194	 6474078	 102053	    2.0	      1
   5.8	    151	 365525	 101573	    3.1	      1
  11.0	    246	 2507723	 101303	    2.2	      1
   3.5	    340	      0	 100648	   14.7	      1
  11.1	    256	 2584957	 101441	    3.3	      1
   6.2	    135	 432815	 102101	   14.4	      1
  11.0	    329	 2473981	 102117	   10.5	      1
   7.1	    332	 641004	 101685	   14.7	      1
   8.1	    210	 991781	 101038	    4.4	      1
  10.3	    353	 2040221	 101497	    8.9	      1
   4.2	    245	 138187	 101018	    1.4	      1
   8.2	    116	 1024322	 100840	    2.5	      1
  17.5	    274	 6199416	 100736	   10.4	      1
   2.9	    300	      0	 100946	   -2.1	      1
   7.0	     75	 647897	 100842	   -2.4	      1
  10.0	    303	 1897400	 101231	    1.0	      1
   4.6	    328	 192843	 101827	   -3.8	      1
   1.6	    302	      0	 101400	    6.5	      1
  14.0	    179	 5243096	 101054	    2.2	      1
  13.0	    231	 4218522	 100654	   -2.6	      1
   7.5	    172	 762539	 100509	   11.3	      1
  13.9	    180	 4884850	 100989	   12.4	      1
   8.3	    219	 1048709	 101355	   13.7	      1
   8.5	    229	 1174068	 100485	    1.2	      0
  10.0	    356	 1903448	 100844	   -1.0	      1
   8.1	     59	 1006399	 101709	    1.9	      1
   9.8	    211	 1812503	 101326	   -0.7	      1
  13.2	    139	 4476492	 101272	   -1.1	      1
   3.6	    305	      0	 101079	    7.1	      1
   6.4	    343	 499277	 101005	    6.7	      1
   3.1	    243	      0	 100422	    7.1	      1
