Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   9.3	    118	 342081	 101139	    0.8	      1
   7.7	    313	 199155	 101446	   -0.5	      1
  11.8	     68	 693333	 100312	    4.4	      1
  11.1	    207	 566663	 101448	   14.7	      1
  12.0	     37	 748825	 100791	   -3.7	      1
   9.8	    176	 412846	 102291	   -3.4	      1
   7.1	    332	 150632	 100752	    9.4	      1
  12.0	     46	 715130	 101738	   11.6	      1
  22.6	    232	 1452251	 101767	    2.9	      1
   5.8	     27	  79522	 100797	   11.3	      1
   3.0	     81	      0	 101793	    6.6	      1
   9.8	    109	 394230	 102052	    8.9	      1
   3.4	    353	      0	 100891	   12.8	      1
  11.1	    132	 584859	 101517	    0.6	      1
   7.8	    223	 199271	 100884	   10.1	      1
  10.9	     91	 568087	 101000	   -0.7	      1
   4.5	    117	  40109	 101319	    1.5	      1
   1.9	    352	      0	 102183	    0.6	      1
   2.6	    132	      0	 100433	   -3.1	      1
  14.6	    304	 1353282	 101608	   -2.2	      1
  11.7	    107	 656071	 100750	   13.5	      1
   3.6	    129	      0	 102170	    1.3	      1
   4.5	     79	  39025	 101139	    8.0	      1
  12.0	    169	 755306	 101684	   -2.3	      1
   8.9	     94	 305310	 101014	    1.4	      1
   6.1	     13	  92522	 101045	   14.1	      1
  10.9	     40	 552910	 102198	    4.8	      1
   9.7	    317	 394014	 100865	    3.8	      1
   6.5	    159	 118868	 100711	    0.2	      1
   5.8	    310	  86105	 100949	   -0.5	      1
  11.8	    106	 703935	 101589	    7.2	      1
   8.0	    130	 218485	 102124	    6.8	      1
   4.6	    186	  40034	 100302	   12.5	      1
  10.9	    157	 534522	 100601	    8.6	      1
   4.0	    137	      0	 100831	    2.8	      1
   8.8	     70	 277223	 100497	   11.2	      1
   1.4	     74	      0	 100566	    5.2	      1
   3.0	    110	      0	 100981	   -4.6	      1
  12.1	    114	 767785	 101179	    1.9	      1
  11.1	    323	 568564	 101329	    9.1	      1
   4.8	    107	  47783	 101240	    5.7	      1
   0.3	    299	      0	 101342	    0.1	      1
   6.7	    138	 123448	 100399	    9.4	      1
   7.7	    180	 192774	 101785	    3.2	      1
   5.3	     18	  62458	 101549	   10.4	      1
  10.6	     80	 499200	 100578	    8.8	      1
   3.6	    323	      0	 101836	    5.7	      1
  12.8	    104	 909158	 101600	    2.1	      1
   3.1	      7	      0	 102030	    5.2	      1
   6.8	    278	 136498	 101051	   -0.1	      1
  14.4	    184	 1280016	 102025	    5.9	      1
  12.2	    213	 753790	 100646	   10.6	      1
   2.5	    126	      0	 101323	   10.7	      1
   9.0	    156	 300729	 101783	   14.5	      1
   4.3	    123	  35614	 102271	   -1.8	      1
   8.3	    348	 244450	 101874	    7.2	      1
   5.3	     22	  63343	 101778	    7.4	      1
   7.5	    160	 178049	 101087	    2.3	      1
  11.2	     36	 599783	 101001	    5.7	      1
  20.1	    309	 1462214	 100909	   -1.2	      1
   5.9	     11	  91458	 101603	   -1.6	      1
  10.1	    350	 441294	 101915	    0.8	      1
  11.1	    124	 562715	 100806	   14.1	      1
   7.5	     69	 176397	 101360	   11.3	      1
   7.2	    206	 153770	 101138	   12.2	      1
   1.1	    228	      0	 101384	   10.5	      1
  15.3	     82	 1464824	 100355	   -3.2	      1
  16.0	     62	 1413007	 100437	    6.9	      1
   9.6	     12	 378403	 101173	    5.3	      1
   7.7	     66	 201282	 101109	   -1.2	      1
  11.7	     44	 661152	 101653	   13.7	      1
  15.0	    116	 1434245	 100625	    3.1	      1
   7.3	    226	 169617	 101177	   -4.2	      1
  19.3	    211	 1404623	 100570	    8.9	      1
   6.7	    288	 123735	 101682	   10.9	      1
   8.1	    204	 226164	 101365	    1.1	      1
   1.1	    317	      0	 100483	   -3.0	      1
   3.9	     99	      0	 101138	    0.2	      1
   2.8	    244	      0	 101682	   -2.1	      1
   6.8	    341	 131160	 101101	   10.4	      1
   3.2	    334	      0	 101146	    9.8	      1
  10.6	     64	 509040	 100471	   -1.5	      1
  10.7	    336	 515294	 101281	    4.9	      1
   3.0	    356	      0	 101258	   13.8	      1
   6.0	    267	  95355	 100722	   -1.7	      1
   7.1	    181	 154013	 100657	    3.5	      1
   8.1	    333	 227842	 100302	    1.6	      1
  11.7	    172	 691963	 101626	    4.2	      1
   9.0	     65	 306632	 101135	    2.9	      1
   4.6	    185	  43253	 101895	    0.2	      1
   5.8	    279	  84968	 102187	    3.0	      1
  12.0	    335	 762304	 101239	   -4.1	      1
   2.4	    360	      0	 102291	   14.2	      1
  12.7	    357	 875106	 101211	    3.5	      1
   4.0	      2	  28228	 102190	   -2.3	      1
   2.3	    268	      0	 100346	    0.7	      1
   2.7	    116	      0	 100763	    1.0	      1
   3.5	    346	      0	 102050	    9.5	      1
   7.9	     73	 202113	 100344	   11.2	      1
   1.3	     77	      0	 102273	    4.3	      1
  11.8	    145	 673774	 100608	   13.4	      1
  13.1	    122	 927367	 100607	   13.1	      1
  10.6	    147	 502394	 102161	    9.5	      1
   2.5	     37	      0	 102025	    9.1	      1
   4.4	     42	  35727	 102017	    3.3	      1
   8.9	    124	 304483	 102128	    3.8	      1
  10.6	    155	 482791	 100376	   11.9	      1
  17.5	    247	 1464504	 101435	   -0.3	      1
  10.4	    147	 479412	 101164	    0.4	      1
   6.4	    272	 109279	 102021	   10.6	      1
   9.3	    125	 339252	 101422	    7.2	      1
  13.8	    136	 1095764	 100589	   11.3	      1
  18.8	    150	 1499604	 102163	   -4.7	      1
   6.1	    172	  97105	 101933	    1.0	      1
   5.1	     50	  56539	 102243	    2.0	      1
   4.4	     72	  37290	 101922	    4.8	      1
   3.8	    241	      0	 102109	    6.8	      1
  14.7	     36	 1380671	 100707	   -2.7	      1
   9.6	    323	 385873	 100719	   -0.4	      1
   7.8	    205	 200523	 100857	    6.5	      1
   7.8	    307	 205061	 100824	    2.4	      1
   2.4	     17	      0	 100571	    0.4	      1
  12.2	    149	 760113	 101732	    8.3	      1
  16.7	    328	 1384168	 100650	   13.3	      1
   3.4	    155	      0	 101049	   -3.8	      1
   5.0	    336	  53984	 101439	    7.3	      1
   9.6	     74	 364186	 101560	   10.6	      1
  18.1	    331	 1391047	 100660	   12.0	      1
   8.4	      3	 254956	 101255	    2.2	      1
  12.5	    310	 835753	 100743	    2.3	      1
   8.3	    276	 247647	 100321	    1.4	      1
   2.9	     91	      0	 102112	    2.0	      1
  15.1	    297	 1433074	 100748	    3.8	      1
   9.8	    316	 392333	 100585	    7.6	      1
   1.6	    195	      0	 102049	   13.2	      1
  18.6	     73	 1450659	 100769	    0.5	      1
   7.0	     49	 146456	 101804	    5.7	      1
   9.1	    303	 317973	 100433	    1.8	      1
   4.1	     94	  28767	 101848	    9.5	      1
  11.7	    216	 677980	 100595	    0.8	      1
   6.8	    160	 130699	 100865	   11.2	      1
   8.9	    334	 291418	 101227	   11.6	      1
   2.8	     24	      0	 100760	   13.1	      1
  10.2	    211	 455005	 100845	    4.7	      1
  12.8	    293	 893013	 100411	    2.3	      1
  11.2	    212	 592325	 101325	    5.2	      1
  16.8	    126	 1374713	 100326	   14.4	      1
  15.2	    135	 1382905	 100672	   13.7	      1
   5.3	    208	  60969	 100805	   11.1	      1
  13.6	     36	 1051483	 101691	   10.7	      1
   6.1	     84	  97624	 100995	    1.8	      1
   0.9	     56	      0	 102214	   10.8	      1
   9.7	     92	 393332	 100430	    2.7	      1
   6.2	     46	 106086	 100978	   -2.5	      1
  11.1	    100	 587228	 101317	    4.7	      1
   3.4	    310	      0	 101732	    9.0	      1
   9.8	    137	 391122	 101323	   11.2	      1
   4.8	    153	  46742	 102203	    3.6	      1
  12.9	    272	 936444	 102058	    0.2	      1
   5.8	    330	  83229	 100480	    0.6	      1
  11.3	    354	 627112	 101209	   -4.7	      1
   4.6	    338	  39478	 100493	   13.2	      1
  23.2	     75	 1484368	 101500	   -3.7	      1
  15.0	    116	 1451465	 100842	    0.6	      1
   9.5	    319	 364894	 101801	    2.3	      1
   6.6	    287	 121026	 100951	   13.0	      1
  12.5	     96	 817047	 100486	    7.0	      1
   8.6	    115	 263488	 102152	   11.3	      1
   8.9	    351	 307991	 102074	    1.6	      1
   3.4	    150	      0	 102288	    4.3	      1
  12.5	     83	 867740	 102093	   -3.9	      1
   4.2	     58	  32597	 100517	   -3.0	      1
   4.5	    184	  37193	 100965	    8.5	      1
  14.0	     23	 1155737	 101820	   10.6	      1
  11.7	    108	 668341	 101752	   14.2	      1
  14.1	     35	 1150224	 101936	   14.1	      1
   6.3	    257	 104027	 101878	   13.6	      1
  13.0	    182	 925884	 101841	   10.5	      1
   3.7	    324	      0	 101466	    3.8	      1
   3.4	    150	      0	 100349	   10.1	      1
   9.7	    219	 381972	 101677	    9.2	      1
   9.3	     48	 336629	 101238	    9.9	      1
  10.4	    302	 476197	 100583	    3.0	      1
   8.6	    128	 271555	 101294	    6.2	      1
  14.2	     57	 1228896	 100599	   -0.7	      1
  10.8	    127	 527177	 100835	    9.1	      1
   4.3	    325	  34442	 100845	    1.0	      1
   6.0	    105	  91275	 101525	   14.3	      1
   9.2	    354	 337419	 101734	    5.1	      1
   4.3	     53	  31989	 100324	   12.3	      1
  17.6	    314	 1426911	 101527	    7.2	      1
  13.9	    285	 1101074	 100796	   14.2	      1
   1.3	    107	      0	 101696	   -0.2	      1
  15.4	    235	 1465430	 101429	   -0.4	      1
   8.5	    302	 262806	 101227	   -0.4	      1
  10.5	    147	 481306	 100548	    6.0	      1
  22.8	    150	 1390606	 100880	   12.7	      1
   4.4	    287	  36553	 101668	   -1.6	      1
   1.0	    339	      0	 102265	    6.9	      1
   6.2	     91	  97880	 101278	   13.0	      1
  20.0	    159	 1433810	 101737	    6.4	      1
   9.3	     76	 340073	 100637	    5.3	      1
  11.2	     97	 599250	 101671	    7.2	      1
   6.6	    249	 124030	 101889	    0.6	      1
   1.3	    347	      0	 100971	   -1.8	      1
  19.3	    121	 1484375	 102194	   -1.9	      1
   4.4	    165	  38013	 101563	    1.5	      1
  12.1	    349	 753902	 102228	    9.4	      1
  13.3	     68	 1011081	 101337	   -0.8	      1
   3.5	    201	      0	 101694	    8.6	      1
   9.1	     87	 322355	 101513	    5.1	      1
  10.8	    168	 522327	 100503	    6.0	      1
  11.2	    130	 589943	 100886	    9.4	      1
   8.3	    334	 247507	 101282	   -2.3	      1
  12.4	    128	 832301	 102296	   -0.8	      1
   5.5	    342	  73168	 100923	   -0.8	      1
   8.0	     80	 226222	 101243	   -2.2	      1
  10.3	    323	 482754	 101436	   -2.4	      1
   7.7	    170	 191340	 101845	    7.6	      1
   6.2	    211	 103643	 100753	   -3.2	      1
  15.7	    350	 1484477	 102032	   -2.3	      1
  25.9	     42	      0	 101788	    8.8	      1
   5.2	    158	  59461	 101929	    0.7	      1
   3.3	    290	      0	 100357	    0.2	      1
  15.0	     50	 1378560	 101041	   14.5	      1
   6.2	    146	  97463	 100566	   10.9	      1
   9.0	    305	 306582	 102042	    9.4	      1
  11.4	    254	 641245	 101835	    2.0	      1
   6.2	    275	  99023	 100392	   14.9	      1
   6.1	     21	  93023	 101299	   14.1	      1
   6.7	    339	 127121	 100479	   -1.4	      1
  16.0	     77	 1406001	 101242	   10.6	      1
  12.7	     63	 866303	 101555	   10.0	      1
   7.3	     63	 166959	 100643	    0.9	      1
   7.0	    234	 145718	 101293	    4.3	      1
   3.8	    179	      0	 101433	   -4.7	      1
   8.2	    166	 237425	 101205	    4.7	      1
   3.5	     60	      0	 101631	   -0.2	      1
   8.5	     38	 266746	 102176	    2.7	      1
   5.0	     20	  55100	 101769	    4.4	      1
   5.2	     89	  57268	 100853	    9.3	      1
   2.2	    291	      0	 100438	   13.4	      1
  17.9	    244	 1428616	 100401	    3.7	      1
   9.2	    287	 329127	 100413	    8.0	      1
   8.9	     71	 289214	 101074	   12.2	      1
  16.8	    249	 1458170	 101226	    0.4	      1
   8.1	     80	 232235	 101893	    2.5	      1
   7.2	     80	 160043	 101347	   -1.5	      1
  13.8	    348	 1178585	 102232	   -4.8	      1
   1.7	     61	      0	 100662	    6.8	      1
  12.2	     84	 788282	 101148	   -0.5	      1
  12.5	    356	 809643	 101445	   13.6	      1
   9.1	    334	 323635	 102278	    6.8	      1
  10.2	    343	 442785	 101040	    9.5	      1
  16.8	     46	 1390159	 100347	   11.3	      1
   1.5	    148	      0	 101905	    7.6	      1
  18.7	    339	 1412670	 100830	    8.1	      1
  14.4	    219	 1308060	 100936	   -4.2	      1
   6.0	     59	  89096	 102182	    9.6	      1
   8.6	    157	 264558	 100305	    6.1	      1
  20.9	    186	 1408103	 101569	   11.0	      1
   4.7	    104	  44103	 102188	    6.7	      1
   8.0	     23	 205423	 100491	   14.6	      1
  10.8	     24	 523874	 101134	   10.4	      1
  12.2	    289	 751944	 100362	    8.5	      1
   1.3	    129	      0	 100689	    6.9	      1
   9.5	    134	 349551	 100577	   10.6	      1
   5.5	     84	  67218	 101820	   13.8	      1
   5.8	    178	  82241	 101961	    9.0	      1
  12.9	     52	 944909	 101974	   -4.3	      1
   8.1	    337	 223684	 100974	   11.6	      1
   6.9	    142	 138190	 100998	    4.2	      1
   7.2	     12	 165493	 102021	    0.3	      1
   7.8	     81	 206534	 101692	   -3.3	      1
   6.0	    277	  90666	 100603	   13.3	      1
   9.8	    310	 416233	 101316	   -4.1	      1
   7.0	    342	 147447	 101578	    0.1	      1
  15.3	    208	 1473220	 100594	   -4.1	      1
   6.9	    218	 142623	 101881	   -2.8	      1
  10.2	    320	 444698	 100988	    6.4	      1
  13.8	    304	 1101526	 101297	    9.2	      1
  17.6	    206	 1401810	 101351	   11.7	      1
  10.4	     50	 478831	 102041	    5.5	      1
   9.9	     32	 428818	 101959	   -3.2	      1
  17.0	    121	 1393670	 101553	   13.9	      1
   4.8	     25	  46174	 100663	   11.1	      1
   9.7	    348	 393806	 100523	    1.4	      1
   8.0	    200	 218228	 101511	    6.8	      1
  12.0	    303	 711288	 102224	   13.8	      1
  13.3	    183	 1004307	 101237	    4.2	      1
  14.8	    148	 1405400	 101229	   -1.9	      1
  14.2	    266	 1185755	 101280	   13.9	      1
   4.3	      4	  33816	 101155	    3.0	      1
   7.0	    183	 145851	 100525	    8.3	      1
   7.3	    155	 163191	 101293	    6.9	      1
   6.8	    145	 133541	 102209	    3.6	      1
   2.1	    134	      0	 102066	    5.6	      1
  15.1	    128	 1449063	 101607	    3.1	      1
   9.7	    134	 398998	 100741	   -2.4	      1
  10.6	    216	 505915	 101088	    1.0	      1
  19.2	    179	 1476763	 100995	   -3.7	      1
  20.1	    314	 1391217	 101340	   13.8	      0
  12.0	    343	 726172	 100491	    3.6	      1
  11.2	    311	 591547	 101937	   11.0	      1
   7.0	     70	 147979	 101514	    3.4	      1
   5.7	    119	  81802	 100862	   -2.4	      1
   4.9	    359	  50833	 102107	   10.1	      1
   9.8	    194	 397801	 100736	    6.8	      1
   2.5	    334	      0	 101195	   -4.8	      1
   3.7	    111	      0	 100466	   13.1	      1
   7.8	    161	 204827	 102026	    2.4	      1
   6.7	     70	 126957	 100469	    1.3	      1
  12.5	     73	 836554	 101546	    4.7	      1
   2.3	    275	      0	 102062	   -0.6	      1
  21.1	     52	 1404095	 100929	   10.1	      1
   8.2	    103	 243057	 101700	   -4.5	      1
   4.4	      2	  35777	 100851	    8.9	      1
   7.4	    273	 172605	 101400	    3.1	      1
   4.8	    292	  46222	 100989	    8.9	      1
   5.3	     64	  65688	 100596	   -2.7	      1
  12.6	     81	 878773	 102083	   -3.4	      1
  11.1	    174	 588567	 101280	   -0.3	      1
   3.8	    216	      0	 100358	    2.6	      1
   3.9	    177	      0	 101556	   -1.5	      1
  14.3	      6	 1277210	 102195	   -1.7	      1
   9.5	    307	 362138	 101715	    8.5	      1
   4.8	    121	  48365	 100319	    2.4	      1
   6.4	    168	 111338	 101954	    3.4	      1
   3.8	     72	      0	 102258	    4.9	      1
  11.3	    207	 612574	 100552	    5.9	      1
   6.7	    212	 128859	 102240	    3.5	      1
  12.7	    348	 879013	 101819	    0.9	      1
   8.9	    307	 304360	 101448	    0.2	      1
   5.5	    335	  74425	 101675	   -3.4	      1
   6.8	    199	 136856	 101622	    1.5	      1
   5.0	    308	  52948	 101407	   11.3	      1
   3.6	    157	      0	 101772	   10.8	      1
   9.8	    159	 386556	 100930	   11.9	      1
  10.1	    339	 459391	 101825	   -3.3	      1
   6.5	     41	 115896	 100301	    6.8	      1
   4.9	    164	  51037	 101518	    1.2	      1
   5.6	    118	  76527	 101228	   -4.0	      1
   6.1	    104	  95135	 100892	   10.3	      1
   6.1	      3	  95763	 100639	   11.2	      1
   8.3	      3	 242551	 101208	    3.1	      1
  10.7	    114	 535521	 102186	    1.5	      1
  11.9	    157	 690490	 101712	   14.5	      1
   1.0	    202	      0	 101482	   12.4	      1
   6.4	    348	 106961	 101564	   13.9	      1
  13.4	    303	 1006540	 100407	    7.7	      1
   9.9	     65	 423443	 100761	   -1.2	      1
  12.6	    248	 829642	 101054	   13.9	      1
   5.5	     29	  70962	 101381	   10.9	      1
   7.4	    348	 170195	 102263	    6.3	      1
  19.6	    329	 1444895	 100505	    0.9	      1
   4.9	     53	  53231	 100965	   -4.7	      1
   3.6	    250	      0	 100903	   -4.4	      1
   7.7	    135	 183915	 100663	   14.9	      1
  19.4	     88	 1424742	 101887	    8.6	      1
  10.9	    149	 539564	 101634	   14.3	      1
   9.6	    164	 364000	 101311	   14.3	      1
  12.8	    204	 898823	 100500	   -0.6	      1
   6.7	    103	 123717	 100958	    7.3	      1
   6.1	    294	 100465	 101645	   -5.0	      1
   4.8	      3	  49086	 101561	   -1.6	      1
   0.8	    121	      0	 101848	   -0.4	      1
  16.0	    329	 1435357	 100618	    3.0	      1
   6.0	     91	  90341	 100947	    3.2	      1
  11.6	    184	 638483	 101123	   12.8	      1
   2.3	    173	      0	 101427	    9.0	      1
  18.2	    262	 1417261	 100637	    6.6	      1
   6.1	    127	  98122	 102011	   -0.6	      1
   7.3	     15	 165510	 101570	   -0.1	      1
   2.6	    165	      0	 100859	    8.3	      1
   7.2	    159	 165761	 101863	   -2.9	      1
   9.8	    156	 408837	 101771	    2.7	      1
   7.9	     88	 205990	 100709	    4.1	      1
