Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
  14.1	     65	 2593042	 102199	   -3.7	      1
   2.1	    181	      0	 100516	    0.8	      1
   9.0	    305	 636599	 100555	   10.4	      1
   7.8	    262	 443027	 100667	   -3.7	      1
   7.5	    302	 376990	 101366	    0.5	      1
   5.3	     85	 139439	 100819	   -2.1	      1
  10.7	    175	 1074221	 100588	    9.8	      1
   7.4	    168	 350438	 101915	   11.7	      1
   5.5	    190	 144278	 100346	   13.9	      1
  20.1	    115	 2963098	 101356	   10.0	      1
   2.0	    131	      0	 101252	   -3.1	      1
  10.1	    300	 905206	 102079	   13.7	      1
   4.7	    345	  94092	 100662	   -2.7	      1
   9.6	    163	 796134	 101563	    5.7	      1
   7.5	    126	 388483	 101787	   -2.3	      1
   6.5	    296	 252578	 100688	   -1.3	      1
   5.8	    144	 172213	 101636	    6.1	      1
   3.9	    118	      0	 101830	   14.5	      1
   8.6	    287	 557868	 101500	    5.7	      1
  13.1	    313	 2082506	 102263	    0.4	      1
   7.8	     52	 442162	 102213	   -2.8	      1
  12.5	    330	 1762578	 100656	    1.1	      1
   4.3	    302	  68971	 100892	    6.7	      1
   4.8	     97	 101957	 101603	   -4.7	      1
   3.4	    179	      0	 100804	    9.0	      1
   7.6	     81	 391623	 100504	    2.3	      1
   5.2	    182	 124902	 101178	    9.4	      1
   6.5	    195	 248907	 100706	   -4.4	      1
  20.8	    132	 2925892	 101619	   14.3	      1
  17.9	     61	 2976284	 100353	    5.9	      1
  10.7	     97	 1077677	 101331	   12.1	      1
  10.9	    327	 1149474	 102283	    7.4	      1
  14.7	     18	 2828018	 101489	    5.4	      1
   5.9	    102	 181542	 101498	    1.4	      1
  10.9	     54	 1136936	 101159	   12.2	      1
   0.7	    315	      0	 102299	   -2.7	      1
   6.8	    355	 272175	 101213	    8.7	      1
   2.3	    201	      0	 100931	    7.6	      1
  16.0	     12	 3054628	 101825	    2.8	      1
  17.0	    238	 3055445	 100818	   -0.1	      1
  12.2	     54	 1590844	 101686	   11.3	      1
   9.1	    204	 689176	 101342	   -3.7	      1
   3.1	    337	      0	 102236	    4.1	      1
   7.9	    159	 445975	 100847	    3.7	      1
  12.8	    195	 1898382	 100786	    0.9	      1
  15.4	     59	 3102680	 101270	   -3.0	      1
  17.4	    170	 2914238	 100356	   11.9	      1
   7.1	     75	 316978	 101367	    5.8	      1
   6.0	     96	 193204	 100450	   -4.2	      1
   8.7	     84	 577089	 100949	    9.0	      1
  13.0	     89	 1964025	 100417	    5.0	      1
   3.1	     22	      0	 100806	   12.7	      1
   4.1	     41	  60296	 101518	   12.9	      1
   4.3	    299	  70029	 102256	    3.3	      1
   2.5	    102	      0	 101316	   -0.2	      1
   8.1	     59	 463554	 102175	   13.5	      1
   2.6	    161	      0	 100317	    5.6	      1
  12.3	    243	 1620111	 101114	   12.2	      1
  12.3	    188	 1626006	 101706	   10.5	      1
   4.5	    340	  78383	 101174	    6.6	      1
  16.2	    263	 2936160	 101198	   12.1	      1
   5.1	    308	 115508	 100762	   14.8	      1
  16.4	    344	 3005855	 101505	    6.3	      1
  11.9	    132	 1545090	 100594	   -3.5	      1
  10.1	    302	 950654	 101887	   -4.7	      1
   9.4	    318	 726855	 101193	    6.6	      1
   6.9	    122	 291166	 101714	    5.3	      1
  15.5	    318	 3043729	 100346	   -0.3	      1
  12.6	    337	 1765445	 101389	    7.1	      1
  14.4	    331	 2618889	 100946	   11.5	      1
   0.5	    304	      0	 100557	   -0.7	      1
   6.6	    179	 257934	 102190	    1.8	      1
   5.6	     35	 160281	 102010	    5.8	      1
   9.8	     77	 865413	 101932	   -4.1	      1
  12.4	    293	 1693430	 101081	    3.4	      1
   5.7	    189	 158445	 101818	   13.0	      1
  19.4	    175	 2993896	 101838	    8.4	      1
   8.3	    324	 505418	 101023	   11.9	      1
   3.2	    161	      0	 102106	    3.0	      1
   1.6	    329	      0	 101573	   -3.4	      1
  11.2	    244	 1226049	 101117	    9.8	      1
  14.0	    167	 2399255	 101372	    9.6	      1
   6.0	    286	 200211	 101137	   -4.3	      1
   6.1	     28	 203611	 100910	    5.9	      1
   8.5	    139	 563330	 102029	    1.0	      1
   4.2	    204	  66313	 101886	    2.9	      1
   6.2	    209	 215827	 101116	    5.0	      1
  12.8	     24	 1830008	 100751	    7.4	      1
   2.2	    350	      0	 101439	   -3.8	      1
   7.5	    310	 384702	 101937	    2.8	      1
  20.7	     87	 2940146	 101868	   13.6	      1
   4.8	    174	  99503	 101474	   -1.1	      1
  17.4	    272	 3022057	 102099	    6.5	      1
  11.0	    310	 1207085	 101691	    2.4	      1
   7.6	    318	 402003	 102260	   -1.8	      1
   6.5	    199	 255664	 101663	   -1.9	      1
  14.2	    360	 2537046	 101847	   10.5	      1
   2.2	    336	      0	 101621	    5.5	      1
  11.3	    135	 1294794	 102126	    7.7	      1
   1.9	    132	      0	 101562	    9.8	      1
  11.2	    104	 1245889	 100372	    3.3	      1
   9.8	    171	 812608	 100835	   14.6	      1
  16.8	    161	 3019240	 101625	    5.4	      1
   6.3	      5	 236983	 102075	   -3.6	      1
   9.8	    268	 834559	 100778	    7.2	      1
   8.9	    292	 623043	 101733	    5.4	      1
  16.3	    343	 2955560	 100411	    8.0	      1
   2.0	    164	      0	 100852	   13.2	      1
  11.6	    121	 1338083	 100883	   12.4	      1
  19.9	    240	 2949041	 101962	   13.0	      1
   6.4	     30	 242429	 101143	   -3.6	      1
  13.4	    131	 2221037	 100735	   -3.9	      1
  17.6	     39	 2950242	 102262	   13.7	      1
   6.9	    315	 299949	 100419	    1.7	      1
  13.5	    153	 2158549	 100353	    5.5	      1
   5.1	     18	 120268	 100410	    1.1	      1
   5.7	     98	 168365	 100652	    0.1	      1
  10.1	    144	 933322	 101942	    2.0	      1
   4.2	    148	  68970	 101115	    0.1	      1
   5.1	    185	 115163	 102125	   11.7	      1
   6.0	     88	 195760	 100995	    5.1	      1
  14.0	     59	 2519982	 100338	   -4.3	      1
  12.2	    173	 1568795	 100921	   13.8	      1
   5.2	    223	 122582	 101215	   10.6	      1
   5.6	    358	 160411	 101862	    3.5	      1
  19.0	    147	 3003350	 100709	    4.4	      1
   7.3	    328	 337058	 100878	   11.0	      1
  11.1	     80	 1198406	 101638	   11.2	      1
  13.0	     19	 1992567	 101129	    2.9	      1
  12.7	    191	 1833982	 101496	    7.7	      1
   3.9	    335	      0	 102154	    1.4	      1
   1.5	    306	      0	 102188	    9.2	      1
  10.5	    325	 1047525	 101573	    5.6	      1
  10.3	    128	 935280	 100778	   11.7	      1
   3.7	     59	      0	 100641	   -2.6	      1
  13.0	      0	 1970539	 100716	    5.4	      1
   1.3	     93	      0	 102060	   10.1	      1
   2.9	     58	      0	 101476	    2.0	      1
  13.1	    293	 1932616	 102076	   15.0	      1
   1.8	    293	      0	 101816	   12.1	      1
   1.8	    266	      0	 101755	    3.7	      1
   5.0	    353	 115723	 101658	    3.0	      1
  11.1	     13	 1191184	 100565	   10.0	      1
   1.5	     39	      0	 101991	   13.3	      1
   5.3	    174	 136827	 101384	   -0.2	      1
   9.9	     90	 872876	 100888	    3.9	      1
   6.2	    262	 216450	 102031	    3.6	      1
   7.4	     11	 365184	 101255	   -1.9	      1
   5.6	      2	 155947	 101304	    1.0	      1
   4.2	    222	  67937	 101673	   -4.9	      1
  11.4	    314	 1285843	 101968	   13.3	      1
   4.5	    138	  79977	 101206	    1.6	      1
   8.7	    357	 560309	 100310	   12.1	      1
   8.5	      8	 549480	 101881	    8.7	      1
  15.8	    208	 2938691	 101123	   11.7	      1
   9.2	    115	 669969	 100318	    9.1	      1
   7.4	    347	 361836	 100568	    1.1	      1
  11.1	      4	 1266055	 102188	   -3.7	      1
   3.2	     32	      0	 101409	   -2.0	      1
   8.7	    237	 575028	 101237	    9.3	      1
   5.3	    160	 134960	 100416	    6.2	      1
  10.7	    111	 1113786	 100599	   -2.4	      1
  12.0	     56	 1620534	 102270	   -4.6	      1
   4.5	     29	  83330	 100577	    2.5	      1
   9.2	     50	 710398	 101654	    3.1	      1
  11.8	    257	 1462403	 102137	    7.0	      1
   5.3	    165	 132747	 100409	   -4.4	      1
   5.2	     40	 120689	 101815	   10.6	      1
   6.9	    265	 287031	 101814	   10.9	      1
  10.7	    262	 1048304	 100540	   14.7	      1
  14.8	     76	 2882330	 100687	    4.9	      1
   5.1	    145	 115571	 100530	    3.1	      1
   9.3	    185	 734508	 101659	    3.9	      1
   7.9	    185	 438536	 100619	    1.6	      1
  10.0	     43	 903037	 101633	    1.4	      1
  15.1	    212	 2996082	 100930	    5.7	      1
   8.4	    312	 526383	 101356	    9.1	      1
   7.8	    356	 408350	 101078	   14.5	      1
   7.4	    191	 377027	 101627	   -3.0	      1
  11.8	    321	 1426858	 101225	   14.3	      1
   8.7	    344	 579636	 101131	    6.7	      1
  10.4	    164	 979245	 100971	    9.6	      1
  14.5	    353	 2725810	 100897	    3.8	      1
  22.1	    229	 2987132	 101620	    8.4	      1
  13.9	    186	 2342856	 101299	   11.0	      1
  14.5	    201	 2777274	 100999	   -1.8	      1
   0.8	    193	      0	 100462	    0.4	      1
   9.2	    182	 686373	 100611	    5.6	      1
   6.7	     14	 262068	 100871	   12.8	      1
  16.2	    169	 3045261	 100450	   -0.1	      1
   3.5	    177	      0	 101156	   13.8	      1
   6.5	    221	 252453	 102299	   -1.1	      1
   6.0	    136	 201845	 102018	   -3.2	      1
   2.2	      5	      0	 101832	   -4.9	      1
  13.5	     37	 2165513	 100891	    5.6	      1
   5.0	    191	 110171	 101950	   11.8	      1
   5.1	    177	 119008	 100555	    4.6	      1
   5.9	     15	 184084	 100338	    0.1	      1
  16.0	    292	 3036746	 101011	    2.2	      1
  12.4	    258	 1723412	 100478	    1.8	      1
   9.0	    215	 655328	 101039	   -0.0	      1
  11.8	     34	 1484909	 100948	    0.6	      1
   9.9	    282	 841715	 100911	    8.7	      1
  10.2	    137	 949616	 102275	    3.4	      1
  15.9	     80	 3072292	 101484	    0.2	      1
   5.1	    127	 118343	 100527	    9.9	      1
   7.3	     89	 341574	 102214	   10.2	      1
   8.7	     94	 568037	 101531	   13.1	      1
   7.5	    181	 379488	 102149	    5.1	      1
  13.0	     73	 2005306	 101696	   -1.7	      1
   6.4	    305	 236317	 101260	    2.8	      1
  10.1	    184	 916558	 101741	    3.3	      1
   1.8	     49	      0	 102182	   -2.6	      1
   1.5	    180	      0	 102130	    2.7	      1
   6.5	     40	 242146	 101328	    9.4	      1
   8.6	    342	 578435	 100347	   -2.0	      1
   8.7	     84	 587995	 101259	    3.1	      1
   8.1	    356	 469190	 101661	    7.3	      1
   8.7	    125	 597906	 100421	    0.5	      1
   1.3	    359	      0	 101779	    7.2	      1
  13.1	    177	 2029716	 101816	    1.2	      1
  12.4	    347	 1639499	 100819	   12.0	      1
   7.5	     64	 378634	 100708	    2.3	      1
  15.1	    238	 3106457	 100896	   -4.3	      1
   5.0	    343	 114900	 101329	   -3.0	      1
  18.1	    128	 3083806	 102200	    1.1	      1
   9.8	    156	 878953	 102231	   -3.7	      1
  11.0	    293	 1214914	 101305	   -4.3	      1
  17.4	    164	 3135779	 101735	   -4.6	      1
  12.3	    309	 1701954	 101996	   -0.2	      1
   3.9	    352	      0	 102285	   -1.4	      1
   9.1	     21	 675461	 101469	    1.1	      1
   5.5	    105	 141430	 100619	   12.9	      1
   6.7	     10	 255934	 100909	   14.7	      1
   2.9	    284	      0	 101905	   13.4	      1
  14.1	    156	 2491715	 101532	    6.2	      1
   5.7	    104	 167431	 100687	   -3.5	      1
   4.7	    356	  92571	 102185	   10.8	      1
   5.6	    235	 161290	 100991	   -3.1	      1
  10.1	    353	 907122	 100506	    8.5	      1
  19.8	     69	 3025048	 100654	    2.2	      1
   2.3	    165	      0	 100639	    0.5	      1
   8.8	    200	 614165	 100572	    0.1	      1
   6.6	     37	 246188	 100891	   10.0	      1
  13.9	    321	 2372503	 101766	    8.7	      1
  11.9	    297	 1453104	 100833	   12.4	      1
   7.9	    291	 419808	 101003	   13.5	      1
  13.4	    138	 2162762	 101193	    3.4	      1
   5.9	    304	 188601	 102016	    3.8	      1
   4.7	    348	  88353	 100874	    9.7	      1
  11.7	    294	 1465421	 102292	   -1.1	      1
   9.9	    140	 863491	 101494	    6.3	      1
   8.6	    294	 556167	 100701	    4.4	      1
  14.3	    209	 2581253	 101918	   10.6	      1
   4.9	    350	 106921	 101935	    4.3	      1
  12.7	     41	 1800427	 100720	    7.3	      1
   5.1	    265	 115035	 100622	    7.0	      1
   3.0	     73	      0	 100945	   -3.0	      1
   5.1	     15	 116652	 101665	   14.9	      1
   5.6	    152	 153583	 102085	   10.5	      1
   5.6	    192	 151134	 100780	    7.6	      1
   6.1	    314	 204432	 101294	    2.6	      1
   5.4	    155	 141096	 101513	   11.8	      1
   9.8	    302	 876310	 101696	   -4.3	      1
  24.2	    200	 2949623	 100442	    8.7	      1
  10.1	     31	 891341	 100883	   10.9	      1
  14.7	    241	 2897139	 100458	   -1.1	      1
   3.9	      4	      0	 101898	    7.9	      1
  12.0	    138	 1523996	 100685	    4.7	      1
  15.9	    303	 2906939	 100562	   13.2	      1
   7.5	    173	 387977	 100381	   -4.7	      1
  18.2	    352	 2948422	 100752	    9.7	      1
   9.1	    104	 690531	 102090	    0.1	      1
   0.9	    139	      0	 101859	    1.2	      1
   2.9	     48	      0	 100815	    2.2	      1
   6.6	     50	 256325	 101873	    6.0	      1
  13.0	     44	 1996508	 100524	    0.9	      1
  14.2	    315	 2657494	 101775	   -4.6	      1
   4.3	    306	  70122	 101290	   10.3	      1
   2.5	    244	      0	 100798	    2.3	      1
   2.9	     64	      0	 100655	    2.2	      1
  10.2	    114	 937894	 101725	   10.2	      1
   4.8	     46	  95844	 102102	   14.7	      1
   9.0	    229	 655158	 100920	    1.7	      1
   4.0	    350	      0	 102091	   12.9	      1
  11.8	    329	 1467367	 102237	    9.1	      1
  13.6	    301	 2268888	 102079	    6.9	      1
  17.0	    305	 2992038	 102129	    9.4	      1
   5.1	    170	 118680	 100850	    4.0	      1
   9.8	    195	 841582	 101591	    4.9	      1
  12.4	     15	 1768486	 101525	   -2.1	      1
   7.4	    319	 383565	 101838	   -4.4	      1
   6.1	    182	 206223	 101922	    5.9	      1
  11.0	    205	 1145918	 102003	   13.9	      1
  14.2	    176	 2550715	 102144	    6.7	      1
   4.3	     32	  70677	 100686	    8.0	      1
   1.0	     98	      0	 101716	   10.4	      1
   9.7	    219	 787411	 100420	   13.2	      1
  16.0	    191	 2983891	 101288	    7.8	      1
  13.7	     60	 2211336	 101031	   14.6	      1
   6.8	     29	 292812	 101269	   -1.9	      1
   7.7	     29	 418372	 100308	    0.5	      1
   1.3	    328	      0	 101931	    3.6	      1
   7.0	    212	 307878	 102096	    5.0	      1
