Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   3.5	     32	      0	 101801	   12.8	      1
   8.2	     63	  85794	 101653	    7.8	      1
   2.0	    106	      0	 101967	   -4.7	      1
  13.1	    256	 347097	 101278	    7.5	      1
   1.9	    290	      0	 100472	    0.3	      1
   6.0	    191	  35390	 101413	   -2.3	      1
  13.5	    277	 354438	 100385	   -0.7	      1
   5.3	    306	  23179	 101696	   10.6	      1
   8.5	      1	  96721	 101260	    4.9	      1
   5.9	    178	  32126	 101165	   14.4	      1
   0.3	    287	      0	 101481	    7.5	      1
  12.7	    160	 324028	 101222	   10.0	      1
   3.2	    172	      0	 101987	   -1.8	      1
   0.4	     66	      0	 101681	   -0.4	      1
   3.9	     26	      0	 101724	    4.3	      1
   4.8	    139	      0	 100928	   14.3	      1
   7.9	      8	  77470	 102100	   12.5	      1
   8.7	    246	 103866	 101698	    8.1	      1
   4.8	     69	      0	 100805	   10.9	      1
   8.3	    313	  91221	 100953	    7.6	      1
   5.5	     97	  26356	 101168	    2.7	      1
   3.3	    190	      0	 102046	    9.9	      1
   7.7	    163	  72669	 102087	    7.1	      1
   8.4	     37	  95159	 100581	    3.1	      1
  11.5	     67	 252307	 101311	   -4.6	      1
  11.6	    156	 252851	 101370	   -0.8	      1
   5.3	    200	  23528	 101356	   13.0	      1
  10.5	    154	 183240	 101350	    3.9	      1
   2.2	    289	      0	 102057	    2.8	      1
  19.2	    167	 338831	 101239	   14.2	      1
  12.9	     12	 347622	 100525	   -1.7	      1
   9.9	    342	 148689	 101030	   12.6	      1
   2.1	     85	      0	 101427	   -4.6	      1
  10.4	      7	 174187	 102035	   14.3	      1
   0.3	     86	      0	 101598	   13.6	      1
   7.8	     90	  74468	 101860	    6.9	      1
  19.0	    290	 353968	 100932	    1.1	      1
   8.2	    310	  87074	 101710	    7.5	      1
  15.8	    332	 365129	 101832	   -4.9	      1
   3.5	     68	      0	 100423	   12.2	      1
   5.7	    112	  29377	 101761	    9.0	      1
  10.4	    171	 175030	 100452	   11.8	      1
   9.8	    164	 146128	 100492	   10.2	      1
   9.9	     87	 160378	 101327	   -0.8	      1
  10.8	    344	 196736	 100555	   10.6	      1
   1.0	      2	      0	 101833	    2.1	      1
   4.2	     79	      0	 101435	   12.3	      1
  16.1	     73	 359237	 100543	   -4.0	      1
   5.5	    211	  26207	 101217	   11.6	      1
   4.8	      5	      0	 101681	    5.0	      1
   7.7	    355	  71197	 101145	   13.3	      1
   3.0	    324	      0	 101059	    6.4	      1
  10.2	    127	 173092	 101247	   -1.7	      1
  10.1	    326	 159487	 102268	   14.3	      1
   9.3	    212	 123213	 101706	   13.1	      1
   8.2	    285	  88237	 100457	    0.4	      1
  12.0	      7	 274053	 101228	    5.4	      1
   2.6	     29	      0	 102166	   -3.0	      1
  25.0	     24	      0	 101026	   10.3	      1
  20.1	    171	 354243	 100680	    0.2	      1
   5.2	    165	  22884	 101438	   -3.7	      1
   9.1	    254	 125210	 101653	   -4.4	      1
   9.3	    316	 128269	 101908	   10.6	      1
   4.2	    151	      0	 100490	    9.5	      1
  11.0	    198	 205576	 101425	   13.1	      1
   4.0	    110	      0	 102091	   -0.4	      1
   9.3	     21	 127905	 101176	    7.5	      1
   3.7	     65	      0	 101692	    7.9	      1
   3.0	    335	      0	 101375	    9.4	      1
   8.7	    144	 105741	 102063	    5.5	      1
   2.2	    168	      0	 101578	   -1.3	      1
  11.7	    114	 256920	 101028	    5.1	      1
   1.0	     11	      0	 101981	   12.3	      1
   6.0	     86	  34330	 101237	   12.7	      1
   4.4	     81	      0	 101274	   -2.7	      1
  10.7	     80	 204445	 102284	   -3.3	      1
   4.3	    313	      0	 101627	    1.8	      1
   3.5	    206	      0	 100500	   12.3	      1
  12.7	     38	 324275	 100814	    7.0	      1
   8.8	    184	 106946	 101803	   12.8	      1
   8.2	     48	  85625	 101460	   14.8	      1
  15.5	     61	 358436	 100912	   -2.4	      1
   3.8	    252	      0	 101625	   10.5	      1
   4.9	    335	      0	 102061	   -1.8	      1
   9.0	    317	 115530	 102280	    5.3	      1
  12.7	    290	 326745	 101955	    4.7	      1
  16.5	     81	 363958	 101686	   -4.4	      1
   9.1	    340	 117998	 101539	    6.2	      1
  12.6	    154	 308990	 101478	   13.9	      1
   0.9	     98	      0	 101709	    3.0	      1
  12.0	     86	 276659	 100812	    4.2	      1
   9.7	    342	 140202	 101015	   11.6	      1
  11.1	     76	 217138	 101135	    6.3	      1
   8.3	    149	  92926	 102134	    1.7	      1
   6.5	    173	  43613	 100958	    0.1	      1
   2.1	     18	      0	 100728	   13.7	      1
   7.1	    343	  57545	 101521	    1.6	      1
  11.1	     95	 211354	 101336	   10.5	      1
   2.7	    202	      0	 100997	   -0.3	      1
  11.9	    339	 266674	 100911	    3.8	      1
  23.5	    334	 339141	 100316	   11.3	      1
   1.1	    354	      0	 100620	    3.0	      1
   3.8	     63	      0	 102132	   -3.0	      1
   5.4	     72	  25147	 101426	    7.0	      1
   5.6	     86	  27482	 102274	    5.6	      1
   5.3	     11	  23735	 100366	    0.4	      1
  19.1	    173	 364102	 102190	   -3.2	      1
   5.8	    206	  30958	 101725	    2.9	      1
   2.0	    200	      0	 101564	   -4.5	      1
  14.0	    125	 360060	 101783	   -1.3	      1
   3.6	     81	      0	 100523	    1.1	      1
  11.4	    153	 233241	 100917	    9.0	      1
   1.3	     19	      0	 100841	    5.3	      1
   3.4	     19	      0	 102189	   12.8	      1
   8.9	    356	 111104	 100527	    6.7	      1
  10.0	    316	 162425	 101529	   -3.6	      1
   4.4	     18	      0	 100625	   -0.3	      1
   7.6	    201	  71022	 100765	   -2.3	      1
   5.3	    173	  24262	 102241	    5.9	      1
  10.5	     25	 179930	 101515	   14.0	      1
  10.7	     20	 192335	 101661	   10.5	      1
   6.3	    328	  39925	 101992	   11.7	      1
  13.6	    309	 357076	 101783	    1.0	      1
   8.8	    119	 106365	 101326	   12.9	      1
  12.5	    132	 311085	 100308	   -0.5	      1
   7.1	     84	  56310	 100504	    8.1	      1
   8.5	    130	  93885	 101480	   13.2	      1
   8.2	    244	  91064	 101835	    0.5	      1
  13.0	    249	 353368	 102062	    4.6	      1
   9.1	    177	 124797	 101758	   -2.6	      1
   3.7	    258	      0	 100344	   -4.9	      1
   4.9	     92	      0	 100904	   -1.5	      1
   5.8	    205	  30589	 101930	    7.2	      1
   2.0	     75	      0	 102220	    8.8	      1
  18.8	    195	 343490	 102253	   13.2	      1
  11.3	    299	 225310	 101121	   13.1	      1
   6.9	    217	  54260	 102288	    3.7	      1
   7.4	    107	  63653	 101365	   12.8	      1
   4.6	    190	      0	 101719	    6.0	      1
   7.2	    193	  58427	 101908	    9.8	      1
   0.3	    303	      0	 101940	    3.9	      1
   9.1	     86	 116604	 101207	   15.0	      1
   5.8	     22	  29833	 101803	   13.7	      1
   8.3	    248	  91355	 101412	    6.2	      1
   3.5	    149	      0	 101616	    5.3	      1
   5.8	    265	  30389	 100810	   10.2	      1
  14.1	    355	 346979	 100588	    5.7	      1
   8.2	     57	  88127	 101976	    2.7	      1
   7.9	    173	  75233	 101000	   14.3	      1
   5.2	     53	  22804	 101909	   -4.9	      1
   3.9	    109	      0	 100545	    9.3	      0
  13.3	    122	 336966	 100743	   14.4	      1
   7.2	     79	  60843	 102032	   -1.0	      1
   8.5	    108	  94873	 101304	    9.0	      1
   7.5	     69	  67192	 101871	    2.7	      1
   8.9	      1	 108007	 100665	   13.1	      1
   1.0	     97	      0	 100945	    1.8	      1
   8.9	    148	 114961	 101024	    1.4	      1
   8.1	    135	  85599	 102050	    1.4	      1
  19.6	     39	 340100	 101215	   13.1	      1
   6.2	    122	  39656	 101781	   -2.8	      1
  18.0	     58	 344019	 100911	    9.0	      1
  12.6	     94	 323022	 100398	   -4.2	      1
   8.0	    109	  83267	 100373	   -1.4	      1
   5.6	    357	  28827	 101587	    1.3	      1
   6.7	    138	  46676	 100697	   13.9	      1
   8.0	     52	  79763	 100341	    8.9	      1
   5.8	    121	  31203	 100789	   -3.1	      1
   4.0	    295	      0	 100958	   12.3	      1
  26.1	     35	      0	 100926	   -1.4	      1
   6.7	      5	  46977	 100425	   11.1	      1
   0.6	    196	      0	 100991	    6.0	      1
   1.6	    206	      0	 101188	   12.7	      1
   1.0	    298	      0	 100755	    1.2	      1
  13.0	    280	 337571	 101054	   14.8	      1
   8.8	    334	 111570	 101859	   -1.7	      1
  16.6	    147	 342883	 101611	   11.9	      1
   2.5	    189	      0	 101782	   -3.6	      1
   9.8	    128	 148714	 100873	    3.3	      1
  12.5	     82	 310477	 100474	    2.9	      1
  12.8	    321	 321465	 100997	   13.5	      1
   2.6	     60	      0	 100899	    0.6	      1
  12.2	    118	 303121	 102005	   -5.0	      1
  16.8	    167	 357220	 102211	    2.0	      1
  13.5	    355	 340867	 100889	   11.5	      1
   9.6	     75	 143673	 101289	    3.3	      1
   7.1	    357	  57850	 101439	    0.3	      1
   8.4	     37	  94799	 101353	    5.8	      1
  10.0	    303	 157381	 102223	   13.0	      1
   7.5	    111	  69990	 101404	   -0.3	      1
  13.8	    285	 343918	 101936	   11.9	      1
   5.4	    184	  24557	 100426	   10.7	      1
   8.5	    104	  95896	 100597	    5.9	      1
   2.7	    241	      0	 100465	   12.2	      1
  14.0	    112	 353630	 101627	    3.3	      1
  18.5	     90	 340421	 100463	   10.7	      1
   4.6	    136	      0	 100771	   13.5	      1
   3.2	    209	      0	 100546	   12.1	      1
   3.3	     33	      0	 100453	   13.7	      1
   6.3	     31	  39315	 100936	    4.7	      1
   3.0	    176	      0	 101456	    1.1	      1
   7.2	    147	  56879	 101830	   13.6	      1
   8.5	      7	  98335	 100996	    0.6	      1
   1.6	     82	      0	 102266	    2.1	      1
   1.8	    318	      0	 101596	    4.4	      1
   3.7	     70	      0	 101877	    1.1	      1
  11.4	     49	 232706	 102165	   10.9	      1
   3.0	    342	      0	 100603	    3.9	      1
   6.8	     70	  49651	 102238	    7.1	      1
   6.6	    352	  48042	 100622	   -4.7	      1
   8.2	     30	  88886	 100551	   -2.2	      1
   6.8	    212	  51322	 101439	   -0.2	      1
   4.7	    357	      0	 102234	   13.2	      1
   8.2	    184	  86185	 101813	   13.5	      1
  12.1	    107	 289387	 100929	   -1.0	      1
   4.4	     71	      0	 100522	    4.5	      1
   6.0	    110	  35229	 101848	    3.7	      1
  12.5	     36	 318113	 100890	    0.6	      1
  10.8	     34	 199062	 101601	    5.5	      1
   9.0	      6	 120188	 100615	   -4.1	      1
   5.7	     97	  29207	 101990	   12.1	      1
   7.7	    304	  71688	 102087	    6.0	      1
   6.7	    304	  47478	 101602	    6.1	      1
   7.3	    261	  63083	 100592	   -0.6	      1
  11.7	    163	 264152	 101993	    0.9	      1
   4.7	    263	      0	 100543	    4.8	      1
  10.0	     69	 157346	 100745	    4.7	      1
   6.0	    110	  35011	 101830	    3.6	      1
  14.2	    207	 347214	 102160	    9.8	      1
  22.2	    334	 343919	 101998	   12.1	      1
  17.9	    108	 357950	 101316	   -0.9	      1
  13.7	    110	 347142	 101446	    7.9	      1
   7.4	    181	  64361	 100546	    2.8	      1
   4.4	     82	      0	 100850	    6.4	      1
  16.1	    151	 346760	 102166	   10.2	      1
   8.6	    291	  99617	 101498	    9.2	      1
  13.7	    351	 348974	 101561	    6.8	      1
   7.5	     97	  64573	 100855	   11.5	      1
   3.1	    138	      0	 101929	   -0.5	      1
  14.0	     71	 352545	 100749	    1.7	      1
   9.8	    191	 152628	 101572	    2.7	      1
  21.4	    326	 337366	 100568	   13.6	      1
  16.8	     60	 341271	 100337	    9.6	      1
  11.7	    139	 265342	 101475	   -3.4	      1
   1.0	     76	      0	 101210	    0.1	      1
  12.6	    344	 320231	 100546	    2.2	      1
   6.9	     82	  53380	 101665	    2.8	      0
  15.5	    111	 354064	 102171	    4.4	      1
   7.2	     63	  58880	 100605	    7.6	      1
   2.3	      2	      0	 100745	   -3.6	      1
  14.0	    302	 353307	 100380	    0.1	      1
   3.7	     31	      0	 100851	   -3.1	      1
   8.9	    171	 113862	 100584	   -2.2	      1
  18.3	    153	 360368	 100653	   -4.5	      1
  22.8	    177	 362871	 102253	   -2.1	      1
  10.9	    138	 213789	 101554	   -2.3	      1
   4.5	    161	      0	 101033	   -0.6	      1
  17.1	    104	 360994	 101562	   -2.6	      1
   7.3	     86	  61577	 101360	    9.9	      1
  15.4	    288	 336624	 100577	   14.2	      1
   5.1	     55	  21282	 101782	   12.6	      1
  12.3	    131	 295465	 100407	    1.4	      1
  14.3	    235	 347534	 101607	    8.0	      1
  13.6	    172	 338087	 100765	   13.5	      1
  14.2	     97	 343346	 101454	   11.0	      1
   0.9	      9	      0	 100924	   12.9	      1
   9.3	    351	 126209	 101616	    8.2	      1
  14.0	    323	 339346	 100363	   11.3	      1
   5.9	    346	  33828	 100423	   -2.8	      1
  12.1	    325	 286079	 101311	    1.4	      1
   7.7	    226	  75017	 100975	   -1.2	      1
  18.8	    315	 345808	 101465	    9.1	      1
   7.4	    204	  63496	 101290	   10.0	      1
   8.5	    170	  97148	 102135	   10.6	      1
  11.6	    159	 242016	 101907	   12.2	      1
   7.2	     38	  61484	 101072	   -0.0	      1
   4.4	    339	      0	 100820	   11.2	      1
  10.1	    288	 164453	 100567	   -0.4	      1
  14.8	    324	 344538	 102109	   11.9	      1
   1.9	     83	      0	 100385	    7.3	      1
   2.6	     60	      0	 101795	    7.5	      1
   2.5	     30	      0	 102153	    2.0	      1
   6.9	    105	  52632	 100422	    5.1	      1
   8.0	     67	  79361	 101742	    9.6	      1
  12.7	     77	 325382	 102183	    5.9	      1
  16.6	    133	 353860	 101386	    2.4	      1
   5.1	    346	  20480	 101250	   14.8	      1
  16.0	     98	 359986	 101117	   -3.0	      1
  14.1	    144	 351848	 100333	    1.1	      1
   5.2	     12	  22780	 101271	    5.8	      1
   7.2	     19	  58578	 100706	   12.0	      1
   1.1	     26	      0	 101955	   14.2	      1
  20.5	    340	 350116	 101650	    6.1	      1
   2.6	    287	      0	 101344	    0.2	      1
   1.5	     33	      0	 100345	   -4.5	      1
   9.9	    208	 157467	 101464	   -1.0	      1
   8.6	     73	  98944	 101051	   11.9	      1
   6.1	    211	  37502	 100396	   -3.0	      1
   5.3	    166	  23579	 100857	   12.6	      1
  17.8	    272	 358755	 101337	   -1.5	      1
  12.6	    314	 308686	 101941	   13.1	      1
   8.6	     21	 101766	 100346	    0.7	      1
   4.2	    117	      0	 101888	   13.6	      1
   8.1	    129	  85627	 101803	   -0.9	      1
   7.5	    151	  68686	 100472	    2.0	      1
   5.9	     56	  32869	 100894	    3.5	      1
   6.7	    288	  47282	 100833	    3.2	      1
  12.0	    113	 274815	 101531	    5.1	      1
   9.7	    176	 149315	 101439	   -2.3	      1
  10.5	     94	 193193	 102134	   -4.1	      1
   2.2	    253	      0	 102057	    2.1	      1
  13.3	    153	 344935	 100912	    8.2	      1
  13.3	    323	 350232	 101053	    4.4	      1
  12.0	    311	 265304	 100554	   14.9	      1
   4.1	    253	      0	 100473	   14.5	      1
   8.6	     64	 103176	 101060	   -1.1	      1
   4.3	     95	      0	 102289	    2.1	      1
   5.4	    151	  26074	 101311	   -1.7	      1
  12.1	     27	 285492	 101462	    2.1	      1
   6.7	     26	  48583	 101028	   -1.3	      1
  14.6	     69	 356152	 100959	   -0.5	      1
  15.6	     97	 343738	 100408	    7.8	      1
   0.8	    231	      0	 100650	    2.4	      1
  14.7	      7	 364681	 102217	   -3.6	      1
  13.6	     87	 352625	 100831	    1.9	      1
  12.5	     18	 316703	 100329	   -0.2	      1
  12.6	    317	 325688	 101038	    0.0	      1
   9.0	    213	 114751	 101287	    7.2	      1
   4.3	     59	      0	 100515	    0.7	      1
   8.1	    184	  87379	 100849	   -1.2	      1
   1.9	     86	      0	 101559	   12.0	      1
   4.1	    191	      0	 100489	   12.9	      1
   7.6	    172	  69781	 100860	    4.6	      1
   6.9	    318	  50890	 100659	   12.8	      1
   6.0	     83	  34998	 102204	    5.6	      1
   1.3	    201	      0	 100469	    5.9	      1
   3.8	    200	      0	 100742	   11.6	      1
   7.9	    154	  79249	 100628	    4.1	      1
   8.6	    349	 103009	 101375	    1.7	      1
   3.6	    112	      0	 101510	   10.0	      1
   8.8	    195	 111033	 101726	    3.6	      1
  24.7	    100	 350465	 102147	    7.2	      1
   9.8	    182	 149737	 101986	   11.7	      1
   9.6	     28	 144602	 101271	   -3.0	      1
  10.7	    324	 189891	 100659	   14.4	      1
  19.0	    135	 348138	 100665	    5.0	      1
   5.6	    139	  28680	 100516	    0.2	      1
  11.4	    121	 233632	 100593	    7.6	      1
  16.0	    302	 354220	 101250	    1.8	      1
   6.9	    330	  50785	 100493	    9.9	      1
   2.2	    328	      0	 101682	    8.2	      1
   9.7	    162	 147826	 102089	    2.6	      1
   8.5	    352	  99249	 102014	    2.8	      1
   5.9	    125	  33231	 100936	   -3.9	      1
   5.5	    241	  25966	 101822	   12.9	      1
   8.5	    121	 100968	 101633	   -0.9	      1
   4.1	    329	      0	 101738	    3.9	      1
  12.0	    161	 279183	 100487	   -0.9	      1
   5.0	    334	  19718	 101773	   12.8	      1
   1.8	     17	      0	 101095	    5.9	      1
   6.7	    193	  48639	 100625	    1.5	      1
   1.5	     28	      0	 100365	    6.3	      1
   6.0	     34	  34514	 101032	    9.9	      1
   0.9	    121	      0	 101253	    8.7	      1
   2.8	    236	      0	 101351	   15.0	      1
  14.0	    150	 355583	 102001	    2.7	      1
   0.6	    358	      0	 101285	    8.4	      1
   0.9	    173	      0	 101875	    7.5	      1
   5.0	    321	      0	 100585	   -1.5	      1
  11.1	    123	 222662	 102287	   -1.0	      1
  10.3	    328	 180400	 102280	   -2.7	      1
  12.7	    122	 333959	 101555	    0.0	      1
   7.4	     61	  64039	 100838	    9.0	      1
   6.1	     15	  36727	 101148	    3.3	      1
  10.9	    158	 201796	 101881	   10.2	      1
   1.5	     84	      0	 101710	    8.1	      1
  12.6	    142	 325374	 100975	   -3.8	      1
   8.7	    138	 107885	 101601	    0.6	      1
   6.8	    331	  51632	 102196	   -2.5	      1
   9.3	    209	 129775	 100599	    4.1	      1
   5.6	    196	  28503	 101888	    2.9	      1
   7.7	    320	  73471	 100846	   -3.1	      1
   2.3	     31	      0	 101928	    1.8	      1
   8.4	    128	  95190	 101772	    1.0	      1
   2.4	     78	      0	 102280	   -4.9	      1
   5.9	     40	  31022	 101079	   13.3	      1
   8.4	    323	  96036	 101133	    3.2	      1
   1.4	    302	      0	 101103	   -0.9	      0
   1.4	    229	      0	 100532	    9.2	      1
   4.8	    193	      0	 101681	   -1.6	      1
   2.8	    321	      0	 102113	    9.8	      1
  14.7	    105	 355903	 101823	    2.0	      1
  13.4	     45	 364099	 102268	   -3.0	      1
  18.0	     52	 340599	 101212	   12.7	      1
  15.3	     62	 354289	 101872	    3.4	      1
  17.4	    211	 358515	 101718	   -0.3	      1
   8.5	    325	 101335	 100597	   -4.2	      1
  18.2	    169	 361828	 102254	   -1.3	      1
  11.6	    117	 253609	 100809	    0.8	      1
   2.4	    322	      0	 100389	   -3.1	      1
  15.7	    280	 340740	 100833	   11.5	      1
   1.2	     46	      0	 101388	    5.8	      1
  12.7	    149	 338014	 102173	   -1.9	      1
   3.2	    149	      0	 102281	    5.3	      1
   5.9	    321	  33418	 101373	    2.8	      1
  10.3	    225	 179155	 100810	   -0.7	      1
   7.3	    337	  61061	 101209	    8.4	      1
  13.0	    358	 344595	 101773	   10.9	      1
  11.4	     79	 232218	 101023	    9.2	      1
  12.6	     47	 322608	 100961	   -1.4	      1
  21.1	      9	 341064	 101570	   13.3	      1
