Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
  11.8	    339	 521339	 100384	    3.8	      1
   3.7	    199	      0	 101418	   -4.0	      1
  10.8	      8	 385466	 100886	   13.1	      1
   8.2	     15	 172929	 100849	    5.4	      1
  14.9	      5	 1080600	 101979	   -2.3	      1
  14.1	    313	 914208	 101250	   -1.3	      1
   6.5	    287	  87563	 102166	    2.3	      1
   6.0	    120	  64699	 100458	   13.1	      1
   7.8	    255	 145346	 100886	    9.5	      1
   1.3	      5	      0	 100860	   11.9	      1
  13.5	    147	 759024	 101921	   11.7	      1
   8.2	    270	 181516	 101881	    0.1	      1
   9.1	    216	 235725	 101618	   12.5	      1
  17.4	    209	 1103413	 101529	   -2.5	      1
   1.3	    140	      0	 102244	    8.2	      1
   2.7	     63	      0	 100808	   10.6	      1
   9.5	    198	 268611	 101438	    6.5	      1
   3.5	    155	      0	 100926	   -4.3	      1
   5.2	     17	  43622	 101199	   12.8	      1
   0.8	     70	      0	 100783	   12.1	      1
   2.1	    144	      0	 102037	   11.3	      1
   6.8	    225	 101478	 102142	   -3.0	      1
   0.6	    193	      0	 101454	   -3.5	      1
   5.3	    318	  46314	 100406	   11.3	      1
   2.9	    132	      0	 100694	    3.3	      1
   8.4	     42	 186004	 101834	   14.2	      1
   4.4	    219	  26636	 101840	    7.3	      1
   9.7	     73	 278251	 100667	   14.2	      1
   7.6	    186	 146954	 102060	   -4.7	      1
   4.9	    109	  37857	 100989	   -3.1	      1
   5.2	    156	  45143	 100753	    8.1	      1
  12.2	    161	 596350	 101747	   -4.5	      1
  18.0	    344	 1043207	 100405	    9.9	      1
   7.3	     84	 121551	 101343	    6.1	      1
   6.4	    121	  82301	 101871	    9.0	      1
   6.8	    320	  95604	 101028	   10.8	      1
   9.1	    351	 240736	 100916	   -0.2	      1
   4.9	    133	  35890	 100419	   10.6	      1
   7.3	     27	 126773	 102146	   -4.7	      1
  12.0	    166	 534904	 100544	    8.4	      1
   1.4	    299	      0	 101128	    3.2	      1
   1.2	     82	      0	 100737	    8.4	      1
  13.1	    156	 689694	 100868	   14.1	      1
   3.3	      9	      0	 100837	    1.2	      1
  16.7	    107	 1055404	 101828	   10.6	      1
   1.1	     46	      0	 100545	   -1.9	      1
   2.9	     50	      0	 101681	    0.7	      1
   2.1	     71	      0	 102259	   13.1	      1
   9.1	    146	 227998	 100616	   14.8	      1
   5.9	    191	  68426	 101157	   -3.6	      1
   3.7	    153	      0	 100851	    2.3	      1
  11.8	    289	 531334	 101803	    0.1	      1
   9.3	    187	 259472	 101200	    2.0	      1
   7.8	    358	 147384	 101468	    7.7	      1
  13.2	    300	 747700	 100669	   -1.3	      1
   6.7	      8	  95149	 100742	    4.6	      1
   6.1	    332	  70525	 100493	   12.3	      1
  19.9	    109	 1070948	 101915	    6.8	      1
   2.8	    314	      0	 102236	    5.5	      1
   9.2	    128	 251038	 100819	    1.0	      1
   2.4	    162	      0	 100503	    8.4	      1
   6.6	    317	  89312	 101003	    9.6	      1
   4.5	     47	  28819	 100666	    9.0	      1
  15.1	     54	 1098067	 101251	   -1.9	      1
   3.6	    136	      0	 102155	    9.3	      1
  19.3	     66	 1100808	 101427	   -2.1	      1
  13.0	    136	 702466	 100468	    2.4	      1
  13.9	    162	 851916	 101718	    7.2	      1
   1.0	     73	      0	 100454	   -3.6	      1
   6.0	     55	  66843	 101645	   10.7	      1
   0.9	    160	      0	 102011	    0.1	      1
   9.5	     99	 271568	 102236	    7.5	      1
   4.2	     85	  23477	 100604	   13.1	      1
   7.0	    294	 109124	 101966	    3.1	      1
   9.1	    184	 235015	 101503	   13.0	      1
  10.3	    313	 337653	 101847	   14.6	      1
   2.1	     80	      0	 102134	    7.8	      1
  20.6	     71	 1032477	 100955	   14.5	      1
  18.4	    143	 1088130	 100379	   -1.8	      1
   8.5	     93	 195637	 102291	    9.3	      1
  13.7	    104	 806889	 100500	    4.7	      1
  10.7	    146	 397996	 101074	   -3.9	      1
   4.1	    184	  22028	 101623	   -3.5	      1
  24.3	     99	 1066157	 101866	    7.9	      1
   6.2	     58	  76972	 100558	    2.3	      1
  10.6	    208	 377718	 100555	   -0.0	      1
  20.3	    194	 1045301	 101402	   12.2	      1
   8.3	    343	 177498	 101616	   11.2	      1
   1.4	    173	      0	 101435	    1.3	      1
   5.4	     42	  50800	 101488	   -3.7	      1
   2.6	    123	      0	 100916	   11.9	      1
   6.6	     63	  92060	 100662	    0.9	      1
  10.9	     67	 395188	 100717	   13.2	      1
   9.9	    194	 306936	 101491	    2.6	      1
   9.3	    138	 261545	 101961	   -3.7	      1
   1.6	     19	      0	 101467	   14.8	      1
   9.9	     11	 310011	 100838	   -1.4	      1
   3.2	    146	      0	 100657	    6.3	      1
   2.2	     36	      0	 100513	    2.8	      1
   1.4	    207	      0	 101967	    4.9	      1
  10.7	    171	 378585	 100975	    8.7	      1
   1.6	    296	      0	 101573	    7.7	      1
   8.5	    349	 191983	 100959	    4.7	      1
   5.7	    127	  59420	 101446	   -1.2	      1
   9.2	    278	 256916	 102180	   -1.4	      1
  10.4	     27	 352129	 100509	    3.2	      1
  11.7	    102	 498580	 101490	    7.5	      1
  21.7	    159	 1069233	 101244	    5.4	      1
  11.6	    175	 509669	 100825	   -4.3	      1
   8.1	    167	 164683	 100830	    9.6	      1
   0.9	    198	      0	 101958	    1.9	      1
   7.5	     29	 129312	 100574	   12.7	      1
  13.8	    318	 811662	 102042	   13.8	      1
  11.6	    264	 505743	 101022	    0.2	      1
   6.1	    285	  72922	 101151	    2.2	      1
   7.4	    144	 127743	 101257	    8.7	      1
  10.0	    341	 309960	 100792	    8.1	      1
  15.0	    142	 1101034	 101565	   -3.3	      1
  14.2	    347	 936461	 100773	   -4.3	      1
  11.5	    276	 480287	 101686	    4.2	      1
   9.7	     72	 282979	 100453	    9.6	      1
  12.3	    292	 594420	 101869	    1.5	      1
  14.9	    101	 1021054	 101225	   12.4	      1
  10.7	    200	 404121	 101697	   -4.3	      1
   4.8	    192	  34395	 101132	    3.9	      1
  16.3	    244	 1046353	 100456	    9.2	      1
   2.7	    336	      0	 101570	   -2.2	      1
   4.5	    118	  28511	 100973	   12.5	      1
   1.8	     17	      0	 102108	    2.4	      1
  12.1	    221	 542954	 101482	   13.5	      1
   7.6	    311	 138852	 100573	    6.3	      1
  14.8	    118	 1035010	 100303	    1.9	      1
   3.2	    357	      0	 102092	    4.8	      1
  11.3	    300	 469199	 100751	   -1.8	      1
  11.6	    166	 476559	 101009	   13.0	      1
  14.6	    155	 996504	 100579	    3.3	      1
   5.2	     50	  45781	 100454	    0.3	      1
   1.3	    108	      0	 100486	    0.2	      1
   9.0	    342	 229777	 100748	    1.0	      1
  14.4	    322	 947794	 100586	    4.2	      1
  15.2	    136	 1095719	 101288	   -1.3	      1
   1.2	    349	      0	 101553	   -4.2	      1
   2.9	    264	      0	 100629	   10.8	      1
   5.6	    173	  55573	 101369	    1.3	      1
  10.0	    311	 312975	 100738	    9.2	      1
  18.2	    198	 1084374	 100329	   -1.0	      1
   1.8	    123	      0	 102171	   11.3	      1
  11.7	    270	 500211	 101656	    8.8	      1
  10.1	    175	 317670	 101806	   14.3	      1
   6.4	    335	  83677	 101137	    3.5	      1
   8.3	     72	 179025	 101551	   12.9	      1
   3.6	    129	      0	 101084	   -1.6	      1
   6.9	    162	 103749	 101780	    4.9	      1
   7.3	    104	 122416	 101324	    2.5	      1
  19.7	     77	 1055391	 101460	    9.6	      1
   9.6	    292	 276949	 102232	   14.6	      1
   6.5	     95	  83990	 101111	   12.2	      1
   6.2	     35	  75027	 101991	    5.2	      1
   1.8	    101	      0	 102050	    8.0	      1
  22.1	    340	 1044681	 101713	   13.2	      1
   1.1	    331	      0	 100538	   13.8	      1
   3.9	    303	      0	 100787	    1.6	      1
  12.3	    160	 578976	 100816	   11.7	      1
   4.6	      9	  31822	 102092	    2.1	      1
   2.7	    147	      0	 100931	    1.6	      1
  12.5	    352	 630956	 100395	   -1.6	      1
   9.3	    350	 246318	 101900	   12.5	      1
   6.9	    183	 104611	 101762	    1.2	      1
  11.9	    256	 546666	 101355	    0.3	      1
  10.0	    179	 314547	 102241	   13.8	      1
   2.7	    352	      0	 101955	   11.3	      1
   8.3	     82	 180743	 101638	    4.9	      1
   0.6	    297	      0	 101802	    6.4	      1
   4.4	     10	  29095	 102045	   -4.8	      1
  10.5	    157	 371280	 101598	    4.9	      1
  14.0	    178	 855442	 100561	    6.2	      1
  14.9	    360	 1062862	 100495	   -2.1	      1
  11.5	    201	 470716	 101014	   13.0	      1
   5.0	    299	  39212	 100529	    3.1	      1
   5.6	    195	  56690	 100690	    4.2	      1
   2.8	    275	      0	 100798	   10.7	      1
   3.4	    158	      0	 101780	    1.8	      1
   6.5	     78	  89146	 100540	   -0.7	      1
   6.5	    131	  83959	 100917	   13.6	      1
   8.4	     60	 189229	 101137	    5.7	      1
  10.8	     66	 388828	 100335	   10.0	      1
   5.3	    133	  49866	 101657	   -1.9	      1
  11.2	    184	 460423	 101714	   -2.1	      1
   9.5	     77	 266675	 102029	   13.4	      1
   4.6	    303	  32322	 102296	   -5.0	      1
   3.9	     73	      0	 100786	    4.0	      1
  18.9	    120	 1090365	 100413	   -2.3	      1
   0.5	     10	      0	 101783	   13.4	      1
   0.7	     60	      0	 100495	   -0.5	      1
  14.2	    283	 872533	 101262	   14.4	      1
   2.3	    300	      0	 101469	   11.6	      1
   4.0	     96	  20348	 101118	   13.3	      1
  10.0	    120	 310926	 101322	    9.5	      1
  13.9	     68	 846779	 101227	    6.5	      1
   1.8	    265	      0	 101182	    1.7	      1
   6.4	     47	  87949	 102202	   -1.5	      1
  11.1	    155	 444842	 102037	   -0.2	      1
  12.3	    351	 603246	 101962	    3.2	      1
  11.2	    124	 428443	 101602	   13.5	      1
  10.8	    307	 398125	 101633	    8.3	      1
   9.3	    322	 257924	 102068	    1.5	      1
  12.4	    334	 612763	 100494	   -2.5	      0
   9.1	    160	 232455	 100854	   14.9	      1
  15.4	     58	 1084679	 100340	   -1.1	      1
  10.1	    134	 329647	 101738	    6.9	      1
   6.5	    192	  86401	 101247	    0.9	      1
  16.0	     46	 1054617	 101107	    8.8	      1
  17.8	      8	 1099329	 102299	    0.6	      1
   4.9	    293	  36064	 101507	   12.2	      1
  10.2	      9	 338602	 101155	    3.0	      1
   7.8	    203	 156479	 100454	   -4.7	      1
  11.8	     60	 511866	 102004	   13.5	      1
   0.8	    200	      0	 101540	    2.4	      1
   7.7	     24	 147303	 100959	   -3.1	      1
   3.6	     99	      0	 101432	    9.0	      1
  18.4	     57	 1079024	 100689	    1.3	      1
  17.9	    240	 1101238	 102299	    0.1	      1
   9.6	    151	 285982	 101782	   -2.5	      1
   4.3	    136	  25492	 101742	   -4.6	      1
   1.3	      0	      0	 101316	    4.8	      1
  17.3	    127	 1091572	 100358	   -2.7	      1
   6.2	      6	  73477	 101331	    8.6	      1
  17.2	    121	 1078367	 100530	    1.1	      1
   4.1	    105	  21346	 100473	    5.2	      1
   6.7	    352	  98486	 101343	    1.4	      1
   5.1	    321	  42259	 100866	    8.5	      1
   1.7	    287	      0	 101663	   -2.0	      1
   4.7	    142	  34347	 101250	   -2.9	      1
   8.5	    278	 191234	 101122	    9.4	      1
   9.4	     36	 266159	 100960	    4.6	      1
   6.9	    163	 100874	 101491	   10.2	      1
   2.4	    201	      0	 102052	    2.2	      1
  18.4	    271	 1053784	 102226	   12.2	      1
   4.0	    346	      0	 101222	   -4.7	      1
  11.6	    175	 512527	 101523	   -2.1	      1
   6.8	    300	  97563	 102207	    8.1	      1
   7.8	    354	 148296	 101676	   12.9	      1
   8.6	    103	 202233	 101840	    3.5	      1
   4.3	    358	  24428	 101835	   14.2	      1
   8.5	    198	 197193	 100792	    5.0	      1
  12.8	     43	 680982	 102106	    0.2	      1
  10.8	    229	 401639	 101271	    3.2	      1
  14.2	    149	 894798	 101609	   11.7	      1
   9.0	    145	 232155	 100740	    0.9	      1
   3.4	    132	      0	 102066	    9.9	      1
   9.6	     56	 274995	 101371	   11.8	      1
  20.1	    169	 1105571	 101967	   -1.9	      1
   8.3	      1	 175681	 100628	    8.8	      1
  10.0	    240	 314383	 100507	    2.2	      1
  12.5	    120	 601100	 101861	   12.9	      1
   2.1	    200	      0	 100793	   13.8	      1
   9.3	    103	 257826	 101520	    1.9	      1
  10.0	     99	 318244	 101316	    7.7	      1
   5.1	    125	  42134	 101243	    8.7	      1
   7.0	    113	 112653	 100366	   -2.4	      1
  12.9	    323	 683989	 101137	    2.0	      1
   9.1	    272	 234639	 100867	   11.4	      1
   5.2	    147	  44826	 101018	    5.6	      1
  10.9	    325	 406269	 101878	   10.0	      1
   6.9	    236	 100740	 102210	   14.5	      1
   6.5	    182	  89248	 101841	   -0.4	      1
   1.5	    163	      0	 100766	   -4.5	      1
   4.9	     41	  38342	 101204	    2.0	      1
   7.5	    143	 133697	 101085	    1.4	      1
  21.2	      6	 1066350	 100915	    5.2	      1
   5.5	    210	  52309	 102099	   13.7	      1
  21.5	    125	 1103300	 101434	   -2.7	      1
  19.4	    132	 1095967	 101701	   -0.2	      1
   5.4	     42	  52384	 101395	   -4.0	      1
  15.5	    269	 1073507	 100367	    1.8	      1
  10.2	     69	 331878	 101957	   13.0	      1
   0.3	     60	      0	 101568	    3.1	      1
  20.0	    228	 1075005	 100678	    2.3	      1
   2.4	    110	      0	 101907	    0.5	      1
  11.5	    176	 484765	 102195	    4.8	      1
  12.5	      4	 614858	 101037	    5.9	      1
   4.3	     59	  25336	 102204	   14.3	      1
  11.5	    138	 473691	 101318	   13.6	      1
  13.9	    350	 859968	 100965	    4.0	      1
  12.9	    318	 652553	 100697	   12.2	      1
   6.5	    109	  86969	 101211	    5.1	      1
  11.8	    131	 532237	 102240	   -0.5	      1
   9.7	    299	 279137	 100631	   14.3	      1
   7.7	    101	 142300	 101104	   13.8	      1
   9.8	     36	 290244	 101653	   11.3	      1
   6.7	    330	  93458	 101737	   12.6	      1
   8.6	    243	 204779	 101630	    5.2	      1
  10.8	     19	 418221	 101750	   -4.9	      1
  13.4	     76	 769474	 102101	    3.8	      1
   6.9	    191	 100415	 101436	   12.3	      1
   3.9	    229	      0	 101911	   14.3	      1
   3.5	    350	      0	 101013	    1.5	      1
   8.3	     39	 183162	 100949	   -1.8	      1
  17.7	     68	 1056419	 101589	    9.7	      1
   8.9	     93	 235105	 101145	   -4.4	      1
  11.0	     45	 433847	 101194	   -1.6	      1
   5.6	    132	  53132	 101666	   12.3	      1
   8.0	    349	 159579	 102184	    9.7	      1
   9.2	     57	 251210	 100768	    0.9	      1
  11.6	    232	 504235	 100738	   -1.1	      1
   5.0	    191	  38837	 101389	    5.7	      1
  19.7	    212	 1099398	 100815	   -3.4	      1
  15.4	    151	 1081475	 100379	   -0.1	      1
   3.1	    320	      0	 101752	    0.0	      1
   4.4	    223	  26226	 101750	   12.0	      1
   9.7	    134	 283243	 101713	   14.9	      1
   5.6	    100	  54557	 100684	    9.7	      1
  26.6	     52	      0	 100380	    9.7	      1
  18.4	    174	 1053403	 100866	    8.5	      1
   4.3	     35	  26748	 101483	   -4.5	      1
   5.5	    228	  52845	 101485	    4.2	      1
   7.2	     81	 123070	 100544	   -2.4	      1
   6.0	    304	  69325	 102179	   -0.3	      1
   9.5	    119	 282649	 101900	   -3.4	      1
   7.0	     63	 109698	 101482	    8.5	      1
   8.9	    159	 228321	 100516	   -4.7	      1
   4.4	     97	  27561	 100317	    5.1	      1
  14.1	    202	 908745	 101701	   -0.8	      1
  16.8	     49	 1058360	 101081	    7.8	      1
   4.9	    345	  37511	 100453	    4.9	      1
   3.6	     83	      0	 101823	   -4.0	      1
  16.1	    351	 1088301	 101701	    1.7	      1
  17.4	    291	 1109199	 102142	   -2.3	      1
   4.8	     67	  35665	 101781	   -0.5	      1
  21.7	    200	 1066715	 100418	    3.7	      1
   2.9	     63	      0	 101218	    0.0	      1
   3.3	     66	      0	 101202	    6.4	      1
  11.8	    330	 510864	 100545	    6.9	      1
   9.3	    147	 258532	 101780	   -0.1	      1
   9.1	     12	 248553	 101477	   -3.3	      1
   5.5	    143	  54518	 101768	    0.9	      1
   5.2	    160	  44818	 101373	   -0.9	      1
   8.4	    306	 187001	 102029	    5.0	      1
   8.0	    286	 160072	 101600	    4.9	      1
   7.3	     78	 126919	 102248	    1.6	      1
  17.8	    106	 1046593	 100845	   10.3	      1
   5.0	    342	  39321	 100345	   10.3	      1
  10.5	    121	 356861	 101896	   14.7	      1
   9.9	    162	 306870	 100773	    5.6	      1
  10.8	    149	 407779	 102177	    3.2	      1
   6.8	     76	 102609	 100996	   -0.5	      1
   7.6	    275	 141382	 100369	    2.7	      1
  13.6	    134	 776508	 100744	   10.6	      1
   2.2	    346	      0	 101586	   -1.1	      1
  16.7	    213	 1074724	 100537	    2.0	      1
   6.3	    174	  79886	 101244	    4.4	      1
  16.4	    341	 1066221	 100475	    4.0	      1
   8.1	    190	 165314	 101264	   14.4	      1
   9.4	    184	 265784	 101501	    5.8	      1
  14.9	    287	 1090997	 100885	   -4.4	      1
  16.7	    122	 1043551	 101696	   13.5	      1
   7.4	     67	 128889	 102068	    1.3	      1
   3.9	    309	      0	 100392	    3.3	      1
   9.9	     34	 301487	 101228	   14.6	      1
   4.3	     83	  25996	 100456	   -3.8	      1
   9.9	    215	 293946	 100571	   13.2	      1
  15.8	     16	 1098238	 101823	   -0.4	      1
   7.5	    199	 133266	 100846	    1.2	      1
   4.0	    294	  20429	 101649	    8.1	      1
   1.7	     13	      0	 102024	    4.7	      1
   9.8	    125	 294714	 101978	    8.2	      1
  13.0	    249	 719379	 101835	   -4.2	      1
   5.1	    309	  43915	 101161	   -0.2	      1
  17.6	     48	 1043105	 101263	   12.4	      1
   4.9	     37	  37686	 100533	    8.7	      1
  18.4	    296	 1037229	 100924	   13.0	      1
   7.0	    286	 109848	 100804	   -4.5	      1
   5.3	    236	  47676	 101705	   -0.1	      1
   7.7	     97	 146803	 102140	    3.5	      1
   6.7	     69	  98034	 101621	   -3.2	      1
   8.6	     27	 202359	 100409	    0.4	      1
  14.5	    314	 997278	 102246	    1.6	      1
   6.6	    300	  90604	 101635	    8.1	      1
   5.2	    145	  44532	 102142	    1.0	      1
   9.8	     70	 291486	 101945	   14.3	      1
   6.9	    260	 106978	 100610	   -0.3	      1
   8.6	      4	 205529	 101741	    4.6	      1
   4.5	    170	  29647	 101382	   -2.0	      1
   3.0	    359	      0	 101961	   -5.0	      1
  10.2	     16	 340475	 101545	    6.8	      1
   3.4	    182	      0	 102071	    7.7	      1
  13.6	    239	 778794	 100357	    6.2	      1
   7.5	    360	 130460	 100588	   12.3	      1
  12.0	     40	 550946	 100623	    3.7	      1
   1.2	    138	      0	 100707	   14.2	      1
   8.7	    179	 201080	 101829	   13.7	      1
   3.6	    310	      0	 101749	    0.2	      1
   4.0	     75	      0	 100650	    3.4	      1
   5.8	    309	  62740	 102300	    4.6	      1
  10.7	    112	 389365	 101431	    5.8	      1
   2.2	     16	      0	 100346	    3.5	      1
   5.7	     64	  56701	 100711	    8.5	      1
   5.7	    215	  60194	 101772	    0.2	      1
  13.9	     59	 822387	 100645	   13.6	      1
  18.4	    343	 1076776	 101032	    2.8	      1
  12.2	    201	 565175	 101400	    7.9	      1
  11.7	    360	 529770	 102264	   -4.7	      1
   4.1	     53	  21734	 101922	   13.1	      1
  10.8	     58	 387377	 100616	   14.8	      1
   7.8	    284	 151802	 101065	    7.2	      1
   3.2	    331	      0	 102181	   -0.4	      1
  15.1	    297	 1040091	 100647	   11.5	      1
  15.8	    329	 1033962	 100853	   13.7	      1
  14.4	    163	 950232	 101151	    6.3	      1
  16.3	    197	 1059684	 101514	    8.6	      1
  10.6	      2	 371212	 100768	   11.2	      1
   4.2	    136	  23807	 100504	   -1.8	      1
   3.8	     33	      0	 100813	    2.8	      1
   5.0	      5	  39801	 100956	    1.9	      1
   1.6	    167	      0	 100729	   12.5	      1
   4.1	    129	  21175	 100408	    2.5	      1
  11.5	    196	 481213	 100479	    6.0	      1
  14.1	    320	 881078	 101772	   10.6	      1
   3.5	    307	      0	 100672	   11.6	      1
   8.9	     38	 222382	 101314	    5.8	      1
   5.2	    339	  44402	 101875	    9.6	      1
   4.1	    107	  22920	 101356	    1.1	      1
   7.8	    304	 153581	 102096	    4.8	      1
   7.5	    171	 134004	 101040	    9.0	      1
  16.7	    346	 1037017	 101367	   14.4	      1
   1.9	    306	      0	 101162	   13.1	      1
  18.5	    136	 1094411	 101669	    0.1	      1
   5.1	     93	  42180	 100579	    5.7	      1
   4.0	     37	  20302	 100515	   12.3	      1
  10.9	    270	 406879	 101540	    6.7	      1
   3.3	    149	      0	 100955	   -3.5	      1
  11.8	    112	 523622	 101002	    0.6	      1
  15.1	    322	 1059454	 100885	    6.9	      1
   9.1	     47	 232570	 100428	   14.5	      1
  16.5	    170	 1059882	 101093	    7.4	      1
   4.4	    135	  26025	 101005	    6.7	      1
  17.4	    175	 1102444	 101401	   -2.6	      1
  10.4	     16	 368688	 102038	    1.1	      1
  10.7	    155	 384916	 100693	    3.6	      1
  14.5	    212	 963992	 100811	    4.9	      1
   6.7	    273	  94614	 100718	    2.1	      1
   6.8	     99	 102246	 101290	    1.7	      1
  15.8	     31	 1043215	 101098	   11.9	      1
  17.6	    304	 1034650	 100371	   12.2	      1
   7.4	    325	 122891	 102067	   14.4	      1
  11.7	    137	 498006	 100682	   12.1	      1
  14.8	     99	 1010521	 101621	    9.0	      1
   1.9	    108	      0	 100401	    0.1	      1
   5.4	    207	  49510	 101179	   13.0	      1
  12.0	     48	 556398	 102034	    4.9	      1
   4.7	     77	  33769	 101516	   -2.9	      1
   3.6	    315	      0	 100627	   10.4	      1
  19.3	    227	 1101502	 101996	   -0.8	      1
   4.3	    117	  24451	 101189	    5.5	      1
  14.4	    200	 964556	 102107	    3.5	      1
   1.1	    344	      0	 100316	    6.6	      1
  22.0	    114	 1064130	 101470	    7.3	      1
  14.8	    306	 1029912	 100485	    3.6	      1
  10.7	     36	 387573	 100661	    7.9	      1
   4.0	     42	  21190	 100555	   -1.1	      1
  10.3	    267	 359216	 101103	   -2.1	      1
   8.7	     43	 210934	 101290	    2.9	      1
  24.4	    257	 1104013	 101189	   -3.6	      1
   2.9	     75	      0	 101622	    7.1	      1
