Vitess_Vent_[m/s]	 Dir_Vent_[deg]	 Pelec[w]	 Patm[Pa]	 Temp[degC]	 Statut
   9.6	    109	 948084	 101435	    7.3	      1
  13.6	     48	 2678116	 100925	    3.9	      1
   8.2	    211	 595044	 101946	    7.0	      1
  10.2	     63	 1113695	 102124	    8.0	      1
   7.8	    327	 491294	 100524	   10.2	      1
   3.0	    291	      0	 101659	   -3.0	      1
   6.4	    211	 277950	 101197	    6.3	      1
  21.8	    343	 3481291	 100688	   11.7	      1
   8.8	    190	 724445	 100827	    6.3	      1
   5.0	    321	 140069	 101448	   -1.1	      1
   3.4	     95	      0	 100684	    8.8	      1
   9.2	    163	 826902	 100707	    4.3	      1
  12.2	    325	 1938573	 102224	    5.2	      0
  10.1	     42	 1085611	 100657	    7.8	      1
   4.6	     35	  99925	 101155	    8.2	      1
   2.7	    227	      0	 102023	    2.3	      1
   7.1	    292	 382911	 100899	    3.6	      1
  13.4	    341	 2512248	 101467	   10.7	      1
   3.6	     14	      0	 100773	    6.5	      1
   5.6	    178	 189111	 101990	    4.7	      1
  11.6	    142	 1660928	 102100	    8.5	      1
  10.9	    199	 1386107	 101764	    1.4	      1
   3.9	    178	      0	 101903	   -0.4	      1
   1.1	    296	      0	 101926	   -2.8	      1
  17.6	     26	 3590413	 101532	    5.4	      1
  14.7	     45	 3532509	 102028	   -3.4	      1
  11.3	    152	 1506410	 100653	    6.0	      1
   8.6	     63	 654081	 100771	    8.0	      1
   1.1	    153	      0	 101602	    3.9	      1
   5.4	    291	 174230	 102272	   -1.4	      1
   2.5	    184	      0	 101341	    0.1	      1
   2.7	    342	      0	 101236	   12.5	      1
   2.0	    349	      0	 101400	    3.7	      1
   5.4	    338	 163705	 102242	   10.3	      1
  14.7	    350	 3272284	 100439	   11.9	      1
   9.4	    152	 855963	 100956	   11.0	      1
   7.6	    168	 476424	 101387	    0.7	      1
  11.7	    305	 1747043	 101258	   -2.3	      1
   7.2	    219	 376951	 101491	   14.9	      1
  14.9	    310	 3407593	 100488	   11.9	      1
  14.8	     12	 3367433	 102058	   11.1	      1
  18.9	     57	 3702410	 100841	   -4.9	      1
  17.1	     78	 3676676	 101569	   -1.0	      1
  14.4	     61	 3108247	 100428	    7.9	      1
   6.9	    333	 349058	 100408	    2.2	      1
  10.4	    146	 1158040	 101712	   14.1	      1
   5.6	    348	 187506	 100918	    5.2	      1
  14.1	    309	 3115516	 101920	   -4.5	      1
   8.5	    359	 654916	 100520	   -0.3	      1
   9.7	    116	 934138	 100357	   10.1	      1
   7.6	     91	 480883	 101640	    2.4	      1
  19.2	    340	 3482690	 100392	   10.8	      1
  12.7	     13	 2281309	 101680	   -5.0	      1
   2.9	     85	      0	 100645	   -1.3	      1
   6.5	     28	 300856	 101561	    0.7	      1
  10.4	     18	 1223273	 100980	    1.3	      1
   6.0	     18	 218150	 100446	   13.9	      1
   2.1	    172	      0	 100305	    9.1	      1
   8.1	    141	 568157	 100724	   -3.0	      1
   1.7	     84	      0	 100527	   -4.6	      1
   5.8	     67	 204388	 101252	    4.3	      1
   3.4	    162	      0	 101284	    2.3	      1
   8.6	    172	 682404	 101189	    3.4	      1
   5.8	    162	 209046	 101754	   -1.4	      1
   7.1	     56	 372220	 102032	   14.6	      1
   7.9	     95	 506358	 101348	   12.0	      1
   2.5	    223	      0	 102057	   -3.5	      1
   3.0	     38	      0	 101843	    4.2	      1
   3.0	    137	      0	 101687	   12.0	      1
   2.3	    220	      0	 101193	    5.1	      1
   9.8	     65	 989549	 101034	    3.0	      1
  11.1	    224	 1442878	 102015	    9.8	      1
  14.9	    226	 3421308	 100779	   12.1	      1
  12.5	    339	 2113420	 100868	    1.7	      1
   5.4	    181	 173216	 102065	    2.8	      1
  11.0	    120	 1403353	 100669	    8.2	      1
  13.8	    206	 2775526	 100690	    2.6	      1
  10.7	     66	 1296092	 101030	    5.9	      1
   8.8	    137	 722467	 102044	    8.5	      1
   6.3	     31	 260805	 100799	   11.3	      1
  11.4	     40	 1543854	 101400	   10.1	      1
   9.3	    263	 864175	 100613	   -2.8	      1
   5.4	    149	 164459	 101740	    7.1	      1
   8.1	    202	 571905	 101324	    3.4	      1
   2.8	    358	      0	 101726	   -2.3	      1
   2.4	    176	      0	 100564	    9.5	      1
   4.2	     78	  80423	 101925	   -1.7	      1
  15.6	    233	 3473679	 100926	   13.0	      1
  13.7	    132	 2777373	 101415	   -1.0	      1
  11.1	     65	 1414181	 100368	    6.7	      1
   6.6	     78	 298965	 101301	    5.7	      1
  13.1	    348	 2481772	 100796	   -4.8	      1
   7.9	    206	 510096	 100726	    7.4	      1
  11.9	    335	 1772561	 101350	    8.5	      1
  13.3	    194	 2485507	 100636	    4.2	      1
   3.7	    299	      0	 101377	    7.1	      1
  11.5	    262	 1545731	 101407	   14.3	      1
   8.7	    327	 710378	 101619	   -0.4	      1
   5.3	    180	 160006	 101066	   -2.8	      1
   5.5	     37	 166856	 100370	   12.4	      1
   9.7	     92	 975967	 101086	    2.6	      1
   7.1	    329	 376563	 101666	    5.3	      1
   5.5	    198	 183115	 101547	    3.2	      1
   5.8	    178	 215682	 102183	    2.0	      1
  15.1	      5	 3616672	 100729	    1.2	      1
  18.2	    142	 3529171	 101623	   10.5	      1
  10.6	    114	 1279500	 102012	    3.9	      1
   9.2	     18	 821683	 101723	    9.2	      1
   6.8	     90	 321262	 100987	   12.0	      1
   1.2	     81	      0	 100851	    6.0	      1
   8.8	    164	 722982	 100471	    7.0	      1
   3.4	    125	      0	 100893	    8.9	      1
   5.6	    231	 188179	 100679	   -1.9	      1
   1.6	    352	      0	 101941	   11.3	      1
  10.5	    207	 1253383	 100472	   -3.2	      1
   8.1	    141	 549861	 101235	   10.4	      1
   8.7	     54	 721333	 101895	   -1.1	      1
   9.7	    335	 1000633	 101402	   -3.0	      1
   5.3	     71	 155840	 101216	    7.4	      1
  14.1	    182	 3000403	 100890	    2.7	      1
  11.9	     55	 1760151	 101259	    9.6	      1
   7.9	     80	 522504	 100972	    5.8	      1
  12.9	     15	 2201388	 101596	   14.6	      1
  15.0	     80	 3496730	 101195	   10.1	      1
  11.2	    302	 1492446	 101256	    1.8	      1
   8.0	    217	 533395	 100592	    4.7	      1
  11.4	    192	 1548268	 101440	   12.4	      1
   9.4	     70	 887801	 101537	    1.9	      1
   8.0	    328	 551920	 101767	    7.0	      1
  11.2	    338	 1511181	 101164	   -0.9	      1
  10.9	    124	 1356353	 100900	    5.2	      1
   8.7	    206	 705849	 101275	    4.6	      1
  12.3	     89	 2061776	 101734	   -4.0	      1
   7.8	      6	 485670	 100723	   10.2	      1
  14.1	     48	 3085259	 101464	   -1.5	      1
  14.8	    317	 3520157	 102005	    3.7	      1
   8.2	     64	 617198	 102243	   -3.3	      1
   6.2	    159	 252657	 101894	    9.8	      1
  12.7	     79	 2177141	 101414	    4.2	      1
  11.9	    267	 1764942	 101382	    7.6	      1
   7.9	    345	 524361	 100593	    4.4	      1
   9.6	    209	 981696	 101992	   -3.6	      1
   8.8	    112	 724913	 102117	    3.5	      1
   2.6	    140	      0	 100792	   11.8	      1
  13.4	    342	 2501035	 100898	    8.7	      1
   6.6	    307	 305455	 101270	    7.0	      1
  16.4	    165	 3686135	 102214	   -0.0	      1
  14.1	    249	 3090846	 102016	   -3.0	      1
  18.9	     15	 3555735	 100614	    5.6	      1
   5.0	    314	 133144	 100990	    9.2	      1
   4.4	     91	  93858	 101746	   -4.3	      1
   9.2	     75	 807094	 101257	    9.3	      1
   5.9	    168	 209693	 100599	   11.7	      1
  17.8	    202	 3662521	 101297	   -0.7	      1
  11.3	     50	 1507648	 100446	    9.7	      1
  13.2	    312	 2578979	 102270	   -4.1	      1
   6.8	    339	 335537	 101282	   -0.6	      1
  18.9	     29	 3579606	 101685	    6.7	      1
   9.8	    202	 997994	 100889	    5.1	      1
   9.8	     25	 1014153	 102033	    2.3	      1
   5.0	    132	 133066	 100341	    3.3	      1
   3.4	     75	      0	 101644	   -0.7	      1
   5.3	    324	 148856	 101166	   14.2	      1
   3.0	    140	      0	 100731	    6.7	      1
   7.9	     56	 518781	 101677	    9.9	      1
  15.6	    198	 3586537	 101828	    6.5	      1
  10.2	     11	 1139224	 101253	    0.5	      1
  16.8	      7	 3604006	 101606	    4.5	      1
  10.9	     47	 1413612	 101733	   -2.2	      1
   6.8	    289	 346791	 101938	    1.0	      1
   5.0	    329	 131301	 101898	    5.5	      1
  13.3	     89	 2523251	 101495	    3.8	      1
  16.5	    345	 3636496	 101240	    1.1	      1
   8.3	    294	 626366	 101111	   -4.1	      1
   9.2	    261	 805154	 101671	   14.6	      1
   4.9	    117	 123709	 101691	   11.2	      1
  18.5	    163	 3570093	 101252	    6.2	      1
   3.9	    314	      0	 101350	   -4.3	      1
   9.4	    299	 917397	 101265	   -3.9	      1
   1.7	    135	      0	 101223	   -3.1	      1
  14.4	    292	 3066855	 101030	   11.7	      1
  11.2	    149	 1445404	 100669	    9.0	      1
   4.9	    229	 123524	 100947	    2.4	      1
  17.2	     53	 3703265	 102183	   -1.4	      1
   1.8	    343	      0	 101624	    4.8	      1
   5.2	    172	 146300	 102185	   11.1	      1
   4.3	     93	  83166	 101582	    2.8	      1
   6.6	     11	 317651	 102259	   -0.3	      1
   3.6	    284	      0	 101931	   -2.7	      1
  13.3	    289	 2514642	 100603	    0.8	      1
  13.6	     79	 2698824	 101397	    3.1	      1
  12.3	      3	 1950035	 100780	   10.9	      1
   3.7	    245	      0	 100811	   11.9	      1
   5.1	    238	 138325	 101955	   14.4	      1
  17.2	     23	 3506841	 102141	   13.7	      1
   4.4	    263	  88065	 100428	    5.5	      0
   5.0	     67	 133722	 102229	    4.2	      1
  10.7	    197	 1264619	 101839	   11.6	      1
  10.9	    300	 1343704	 100758	    8.3	      1
   7.0	     60	 384699	 101769	   -4.6	      1
   9.6	    339	 898943	 100835	   14.6	      1
   2.8	    182	      0	 100563	    1.2	      1
  13.2	    339	 2424194	 102083	   11.7	      1
  15.7	    122	 3590110	 100582	    2.8	      1
  14.6	    346	 3313605	 101319	    4.1	      1
   8.3	    273	 615128	 101323	    3.9	      1
   0.6	     63	      0	 101850	   -1.6	      1
   2.2	    321	      0	 102022	   -1.0	      1
   9.5	    193	 885148	 101387	   11.7	      1
  11.1	    324	 1412810	 101562	   13.4	      1
  16.0	    184	 3522117	 101526	   10.8	      1
  18.4	     23	 3516683	 102259	   13.3	      1
   5.3	    127	 159281	 101972	    0.3	      1
  10.0	    156	 1048895	 100982	    5.6	      1
  12.1	    310	 1903829	 102181	    6.9	      1
  20.4	     83	 3670891	 100466	   -3.6	      1
   5.7	    338	 195198	 100643	   -0.6	      1
  10.5	    189	 1251113	 100502	    1.5	      1
   7.7	     25	 470873	 100998	   10.7	      1
   7.6	     24	 480095	 100427	   -0.0	      1
  12.2	    353	 1852754	 100347	   14.6	      1
   0.4	    181	      0	 101737	   13.1	      1
   7.2	    155	 395103	 102184	    6.9	      1
   4.0	    347	  70611	 101989	    0.6	      1
  10.4	     68	 1246457	 102045	   -1.9	      1
   7.6	    332	 457441	 100590	    7.9	      0
  11.9	     75	 1813732	 101795	    2.8	      1
   1.7	    355	      0	 101291	   -3.7	      1
  11.3	     11	 1499358	 101189	   13.5	      1
   6.1	     97	 236753	 100467	    1.9	      1
   3.9	    344	      0	 101910	   13.5	      1
   0.5	    158	      0	 102038	    1.9	      1
  12.8	    325	 2257628	 101396	    0.7	      1
   2.6	    180	      0	 102000	   14.9	      1
   2.5	    137	      0	 101731	   14.3	      1
   7.9	    316	 521945	 100898	    7.3	      1
  13.6	    119	 2796551	 101428	   -4.2	      1
   8.9	     99	 764304	 100425	   -3.5	      1
   5.9	     87	 220434	 101855	   10.5	      1
   3.2	    200	      0	 101280	    1.7	      1
   8.0	    200	 557748	 101226	   -2.3	      1
   7.8	    122	 484946	 101752	   12.8	      1
  21.6	    339	 3603775	 100957	    2.8	      1
  18.0	    119	 3725297	 101549	   -4.6	      1
  17.4	    178	 3609750	 100644	    1.5	      1
  19.3	    183	 3636901	 100951	    0.3	      1
   0.8	    210	      0	 101761	    4.6	      1
  11.4	    139	 1566662	 102069	    6.7	      1
   2.6	    229	      0	 100989	    3.1	      1
  10.8	    128	 1307379	 102195	   10.5	      1
  18.6	     49	 3624914	 100327	   -0.5	      1
   5.2	     35	 143558	 100352	    7.8	      1
   7.5	    326	 462677	 101985	    1.6	      1
   7.5	    198	 457642	 101335	   -1.4	      1
   8.4	    185	 631472	 101171	    3.6	      1
  16.5	     84	 3666696	 101351	   -0.9	      1
  14.9	    153	 3451604	 100604	   10.9	      1
   4.7	     48	 112008	 100418	    2.7	      1
   4.3	     41	  83142	 100818	    0.4	      1
   4.3	    295	  86306	 101985	    2.3	      1
   7.4	     60	 429793	 101893	    9.8	      1
   7.7	    346	 484653	 101765	    8.4	      1
   2.7	    326	      0	 101059	   11.8	      0
   4.4	     25	  88633	 101023	    2.1	      1
   7.9	     27	 529786	 100842	    2.1	      1
  12.2	    100	 1903696	 100964	   10.0	      1
   6.4	     48	 281718	 102145	    6.8	      1
   4.4	     43	  89664	 101245	   10.9	      1
   2.6	     39	      0	 101062	   12.3	      1
   6.9	    104	 347926	 100853	    2.6	      1
   4.2	    301	  77139	 101971	   11.0	      1
   6.3	    200	 276840	 101064	   -0.8	      1
   3.5	    104	      0	 101421	    1.5	      1
   3.2	     58	      0	 101700	   -4.7	      1
   6.3	    119	 271654	 102253	    0.8	      1
  10.2	     59	 1089412	 101683	   13.4	      1
   3.9	     22	      0	 101197	   13.8	      1
   4.9	    106	 126169	 101176	    7.3	      1
   6.2	    128	 253415	 100616	    3.3	      1
   4.1	     43	  73728	 101414	    3.8	      1
   7.0	    175	 370269	 102114	    0.6	      1
  15.4	     50	 3507607	 100431	    8.9	      1
  12.1	    182	 1925187	 101232	    1.4	      1
   1.7	     74	      0	 101474	    9.3	      1
  11.6	    162	 1720595	 102287	   -4.8	      1
  13.8	     26	 2863201	 101118	    0.0	      1
   3.6	    143	      0	 102159	    3.3	      1
  11.1	    358	 1418701	 101196	    9.2	      1
   6.6	    141	 293310	 101667	   12.9	      1
  16.6	     98	 3636483	 100676	   -0.5	      1
  16.3	    160	 3681464	 102050	   -0.1	      1
  18.5	    153	 3502840	 101192	   11.4	      1
   6.7	    341	 316328	 101174	    6.9	      1
   4.6	    219	 102715	 101663	   11.3	      1
   5.6	    181	 191000	 102177	   -2.0	      1
   1.9	     13	      0	 102226	   -4.9	      1
   4.3	    123	  83842	 100418	   10.1	      1
   3.9	      8	      0	 102001	    0.9	      1
  13.1	    167	 2355873	 101896	    8.7	      1
  17.1	     93	 3492405	 101134	   12.1	      1
  13.9	    342	 2812668	 100794	    4.8	      1
   3.4	    150	      0	 102072	    8.1	      1
  21.9	     64	 3456334	 100960	   14.6	      1
   7.8	    349	 484474	 101146	   11.4	      1
   0.7	    193	      0	 101267	    9.1	      1
  16.9	     35	 3633019	 101747	    2.7	      1
  17.4	    348	 3732316	 101619	   -5.0	      1
   8.9	    112	 760814	 101650	   -1.9	      1
   4.3	     64	  88218	 101024	   -2.2	      1
  12.1	     47	 1886219	 100684	    6.1	      1
   0.6	     64	      0	 101266	    4.4	      1
  16.8	    227	 3558830	 101233	    7.0	      1
   8.1	    333	 561802	 100774	    4.4	      1
   8.3	    315	 592738	 101203	   11.9	      1
   8.0	    129	 535399	 100918	   12.1	      1
   7.7	    139	 516236	 102179	   -4.3	      0
  12.8	    130	 2216349	 101272	    5.8	      1
   4.8	     62	 114248	 102070	    8.6	      1
   2.3	    218	      0	 101394	    0.6	      1
   7.8	    199	 514649	 101502	    4.2	      1
   6.0	     75	 233979	 102107	   -1.2	      1
   5.6	    183	 188370	 100348	   -3.2	      1
  17.6	     23	 3594400	 101185	    4.1	      1
   5.2	    221	 141587	 100396	   13.0	      1
   3.6	    211	      0	 100854	    2.8	      1
  11.8	      6	 1705839	 101815	   14.5	      1
   0.5	    158	      0	 101652	    8.0	      1
  14.2	    192	 3130010	 100883	   -3.6	      1
   3.5	     39	      0	 101321	   14.4	      1
   5.7	    203	 196643	 101418	    5.7	      1
   9.8	    117	 995637	 100543	    7.4	      1
   8.4	    156	 656502	 100833	   -3.3	      1
   4.9	    124	 130190	 101140	   -0.5	      1
  10.5	    103	 1248263	 100941	    2.9	      1
   1.3	     74	      0	 101006	   -5.0	      1
   8.4	    138	 637461	 100940	   -1.6	      1
   7.9	    337	 538926	 100323	   -2.7	      1
   2.0	    185	      0	 101405	   13.6	      1
   3.1	      7	      0	 101947	    7.2	      1
   9.2	    235	 813236	 100786	   11.4	      1
   6.7	     33	 320323	 101894	    0.5	      1
   5.4	    331	 167319	 101605	    8.0	      1
   2.1	    307	      0	 100488	    1.5	      0
   7.1	     22	 385272	 100941	    0.0	      1
   4.5	    299	  95019	 102267	   14.0	      1
  22.7	    293	 3513614	 101984	   12.7	      1
   9.2	    129	 846430	 100746	   -4.3	      1
  14.7	     64	 3392765	 100763	    2.3	      1
  11.4	    106	 1553175	 101328	    5.9	      1
   0.8	    314	      0	 101002	    8.3	      1
   8.9	     62	 759765	 100779	   -2.9	      1
  13.0	     63	 2338531	 102150	    7.2	      1
  11.7	    152	 1671029	 101994	    8.7	      1
   8.2	    122	 571910	 100985	   14.0	      1
   6.0	    221	 240902	 101697	   -0.4	      1
   6.3	     14	 254790	 100805	   11.6	      1
   2.5	    295	      0	 100454	   15.0	      1
   7.3	     61	 399275	 100517	   13.0	      1
  14.2	    303	 3156707	 101262	   -3.7	      1
  12.4	    116	 2076177	 101909	    2.2	      1
   9.7	      9	 965633	 100781	    1.9	      1
  10.5	     58	 1193268	 100639	   11.7	      1
   2.2	    101	      0	 101053	   -1.1	      1
   9.4	    161	 898212	 101060	   -1.8	      1
   9.3	     20	 820888	 102112	   14.2	      1
   4.0	     51	  67733	 100476	    8.9	      1
   5.3	     18	 159520	 100413	    1.9	      1
  20.2	    204	 3501020	 100926	   10.8	      1
  15.6	    131	 3557609	 101056	    6.6	      1
   2.3	    300	      0	 100886	    6.5	      1
   4.1	    330	  71190	 101068	    4.7	      1
   4.5	    173	  96045	 100481	   -3.8	      1
   7.1	     61	 364420	 101499	   14.0	      1
   1.7	     42	      0	 101215	    9.1	      1
   1.1	    141	      0	 100830	   -0.1	      1
   2.5	    334	      0	 101767	    6.9	      1
   4.0	    355	  70863	 102268	    1.9	      1
   1.3	    357	      0	 102085	   -3.4	      1
   6.7	    291	 313389	 101323	    5.8	      1
  14.8	     19	 3497069	 101949	    0.3	      1
   7.0	    299	 367388	 101853	    9.3	      1
   7.6	     56	 461784	 101418	   10.4	      1
   4.0	    196	  67712	 101909	    9.9	      1
   3.3	    265	      0	 102140	    7.0	      1
   6.1	     18	 241714	 101006	    5.4	      1
   6.3	     96	 264289	 101995	    5.7	      1
   5.5	    325	 183687	 101355	   -4.9	      1
   1.5	    354	      0	 102113	    1.2	      1
   6.8	    100	 324411	 101357	    9.7	      1
   4.4	    185	  94799	 101356	   -0.5	      1
   8.6	     96	 653660	 101149	   12.2	      1
  10.7	    109	 1317547	 102204	    2.8	      1
   6.4	    247	 281673	 101220	    6.1	      1
   9.5	    345	 873466	 100741	   14.0	      1
  12.7	    182	 2130264	 101579	   12.6	      1
   5.9	     90	 219542	 100578	    2.9	      1
  14.2	    169	 3035789	 100998	    4.2	      1
  13.9	     92	 2891900	 100698	   -0.2	      1
   3.6	     48	      0	 100852	   -3.5	      1
   4.3	    231	  79687	 100860	   13.5	      1
   3.7	     92	      0	 100668	   14.5	      1
  14.5	    168	 3229792	 100514	    1.7	      1
   3.0	    101	      0	 101824	    7.8	      1
   1.3	    330	      0	 102035	   -2.2	      1
   5.5	    131	 170490	 101876	   11.3	      1
   9.3	    189	 899855	 101664	   -4.1	      1
  15.0	    119	 3534570	 101979	   11.0	      1
  10.8	    209	 1338460	 100846	    6.1	      1
  10.0	    177	 1106176	 101947	   -1.7	      1
  16.4	    243	 3637104	 102243	    3.7	      1
   8.1	    126	 584054	 102187	    1.7	      1
  20.1	     51	 3484251	 101281	   13.2	      1
   5.2	    206	 148423	 101306	   14.7	      1
  13.5	    227	 2659542	 102098	   -0.3	      1
  14.2	    157	 2984099	 100413	    7.2	      1
   5.0	    119	 130293	 100539	    9.7	      1
  16.4	    222	 3486302	 101919	   14.8	      1
  13.0	    346	 2286789	 101851	   14.9	      1
   9.3	     98	 836553	 100458	    7.2	      1
  16.2	     10	 3595069	 101917	    6.1	      1
  11.3	    303	 1466143	 100986	   13.8	      1
   2.8	    126	      0	 101100	   -0.7	      1
  11.0	     44	 1428741	 102193	    2.7	      1
  14.2	     88	 3067148	 101658	    6.2	      1
  10.5	     54	 1206397	 100476	    7.5	      1
   5.7	     51	 202102	 101633	   -0.9	      1
   9.1	    119	 829536	 100579	   -4.5	      1
  11.6	    144	 1704546	 100961	   -4.8	      1
  17.9	    355	 3652398	 101693	    1.1	      1
  18.9	     11	 3570076	 100890	    5.2	      1
   6.1	     15	 230203	 100369	   10.1	      1
  20.4	    115	 3683800	 101432	   -1.9	      1
   7.6	    161	 457921	 100863	    7.3	      1
   7.9	    305	 522150	 101105	    6.5	      1
   3.9	    294	      0	 102032	    5.3	      1
   4.8	    185	 115640	 100657	   11.8	      1
  13.6	    109	 2754159	 100943	   -3.2	      1
   9.6	     25	 939246	 102208	    5.3	      1
   9.1	    350	 800794	 101432	    1.4	      1
   4.8	    142	 118852	 101767	   -0.4	      1
  12.6	     20	 2063980	 102175	   13.2	      1
  18.9	    128	 3661086	 101181	   -0.9	      1
   7.4	     30	 417431	 101042	    7.6	      1
  11.8	     84	 1776789	 101746	    4.6	      1
   5.1	    126	 143479	 101955	    3.6	      1
   3.9	    311	      0	 100927	    3.9	      1
   1.3	    120	      0	 101740	   13.1	      1
   9.2	    298	 811476	 100580	    9.8	      1
   5.6	     57	 195178	 100665	   -4.5	      1
   8.6	     47	 680576	 101015	   -0.7	      1
   8.8	    353	 702706	 102155	   13.7	      1
  17.9	    164	 3582243	 101330	    5.5	      1
   4.4	     59	  91319	 100644	   10.0	      1
  15.1	    201	 3552728	 100727	    6.1	      1
   6.1	     26	 232015	 100630	   10.2	      1
   6.8	     62	 349397	 100676	   -3.3	      1
  12.5	    307	 2069622	 101491	    9.3	      1
   2.6	     69	      0	 100765	   14.4	      1
  12.8	    200	 2215384	 101875	    6.5	      1
   9.6	     18	 981670	 102235	   -3.1	      1
   1.8	    268	      0	 102164	    1.6	      1
  16.7	    202	 3487403	 101730	   14.2	      1
   9.3	    275	 829170	 100403	   12.4	      1
  11.6	    164	 1715034	 102257	   -3.0	      1
   6.6	     10	 293187	 100862	   12.6	      1
  10.7	    128	 1286229	 100957	    9.4	      1
   9.0	     85	 794584	 100889	   -4.6	      1
   2.4	    151	      0	 100821	   11.2	      1
  11.3	    204	 1518278	 100662	    2.9	      1
   6.4	    184	 287353	 102214	    1.3	      1
